table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0305-244 4 11 3 51 97 1531 0.25 0.2382608695652174
table-0305-242 3 11 3 51 97 1531 0.25 0.10434782608695652
table-0305-924 3 4 0 66 190 1070 0.047619047619047616 0.13091684434968018
table-0305-90 5 4 5 44 157 12500 0.25 0.17806889859291605
table-0305-646 2 6 0 198 216 6946 0.5 0.003526922172584058
table-0305-709 4 4 0 557 296 340528 0.5 0.008892560377083435
table-0305-696 15 11 12 340 347 1472 1.0 7.252525252525253
table-0305-552 0 1 0 71 81 7115 0.5 0.0
table-0305-542 19 4 0 308 321 135131 0.5 0.16804963743739254
table-0305-99 21 9 74 349 384 4386 1.0 5.146993318485523
table-0305-635 12 6 0 941 1397 23196 0.010638297872340425 0.0899922420480993
table-0305-272 3 5 3 122 273 21869 0.3333333333333333 0.07168458781362007
table-0305-630 10 6 0 941 1397 23196 0.010638297872340425 0.08688906128782002
table-0305-286 1 7 1 170 110 96 1.0 0.04673954014323407
table-0305-977 14 11 0 306 311 1868 1.0 1.4261682242990654
table-0305-785 20 7 0 48 80 6375 0.16666666666666666 0.32783990582695705
table-0305-569 25 6 0 941 1397 23196 0.010638297872340425 0.15560234955114707
table-0305-161 4 2 0 26 74 9199 0.125 0.17068645640074212
table-0305-116 1 3 0 21 23 1244 1.0 0.15858668857847166
table-0305-950 9 3 0 67 187 1124 0.043478260869565216 0.20790155440414507
table-0305-937 2 3 0 235 229 137442 1.0 0.013058711115829706
table-0305-188 3 10 14 54 88 1457 0.5 0.34808853118712274
table-0305-259 28 2 0 71 1643 83617 0.03571428571428571 1.00533570475767
table-0305-473 2 1 0 130 121 1614 1.0 0.2663755458515284
table-0305-60 9 4 0 169 253 5429 0.3333333333333333 3.4302325581395348
table-0305-580 17 6 0 941 1397 23196 0.010638297872340425 0.1147068602460379
table-0305-411 12 2 12 102 136 2621 0.25 0.10028562361155188
table-0305-308 5 3 7 21 30 991 1.0 0.14855514855514856
table-0305-43 28 5 0 267 232 25355 0.2 6.165588123334603
table-0305-557 30 6 0 941 1397 23196 0.010638297872340425 0.18641250138534857
table-0305-700 0 1 0 197 208 8511 0.25 0.0
table-0305-764 2 5 0 227 624 15210 1.0 0.005761763600684732
table-0305-72 1 5 2 110 232 891 1.0 0.04895960832313342
table-0305-652 2 6 0 198 216 6946 0.5 0.0032134179794654754
table-0305-480 10 10 0 129 121 1460 1.0 1.5733788395904438
table-0305-31 16 17 11 327 521 61774 0.25 0.7613455125416848
table-0305-713 21 4 19 103 261 44107 0.25 0.1417350527549824
table-0305-291 1 7 1 170 110 96 1.0 0.03580851865812288
table-0305-509 2 1 0 142 138 1923 1.0 0.19798657718120805
table-0305-599 8 6 0 941 1397 23196 0.010638297872340425 0.059625401751080574
table-0305-631 20 6 0 941 1397 23196 0.010638297872340425 0.12490302560124127
table-0305-681 2 1 0 139 137 2059 1.0 0.17507418397626112
table-0305-112 1 2 1 284 181 414 1.0 0.0012323365100230035
table-0305-339 1 2 1 82 124 4206 0.3333333333333333 0.009245742092457421
table-0305-305 6 5 0 358 171 7381 0.25 0.36524822695035464
table-0305-772 7 3 0 956 340 1177476 1.0 0.026861278057156875
table-0305-243 3 10 10 51 97 1531 0.25 0.15478260869565216
table-0305-783 6 6 0 48 80 6375 0.16666666666666666 0.1748087110064744
table-0305-867 12 11 8 290 292 1631 1.0 4.735294117647059
table-0305-143 1 2 1 263 262 52814 1.0 0.03429602888086643
table-0305-776 2 7 0 25 95 2608 0.3333333333333333 0.015666705349889752
table-0305-822 15 12 0 45 266 992 0.06666666666666667 0.702956020187455
table-0305-825 3 3 0 45 266 992 0.06666666666666667 0.17591925018024512
table-0305-6 5 6 0 11 207 4505 1.0 0.07648640573648043
table-0305-120 7 5 0 52 247 2459 0.043478260869565216 0.12967671630948058
table-0305-8 15 6 0 11 207 4505 1.0 0.3353749626531222
table-0305-312 7 3 0 413 208 131452 0.125 0.011276391554702496
table-0305-610 10 6 0 941 1397 23196 0.010638297872340425 0.08245594591599247
table-0305-904 2 2 1 5 25 710 0.5 0.050666666666666665
table-0305-284 1 7 1 170 110 96 1.0 0.04523181304183943
table-0305-127 6 4 0 52 247 2459 0.043478260869565216 0.07428260079912823
table-0305-73 10 3 8 140 119 4245 0.25 0.10034502587694077
