table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0200-366 17 13 12 73 100 1086 0.3333333333333333 0.5826558265582655
table-0200-831 1 10 1 98 113 15823 1.0 0.13193018480492813
table-0200-609 61 13 122 603 1067 64370 0.2 0.5591223080048761
table-0200-319 3 9 0 174 161 6775 0.1111111111111111 0.09099437148217636
table-0200-183 1 3 0 35 55 2922 1.0 0.0411682892906815
table-0200-799 1 3 0 114 119 1583 1.0 0.2849740932642487
table-0200-292 4 3 0 89 162 8940 0.5 0.029460504511139754
table-0200-826 7 5 0 275 128 129292 1.0 0.00933245921869577
table-0200-506 18 4 23 388 221 64113 0.5 0.1440754489816394
table-0200-991 2 2 2 38 45 11167 1.0 0.015810276679841896
table-0200-49 1 3 0 17 101 1676 1.0 0.032434402332361514
table-0200-677 2 9 0 110 342 1773 0.06666666666666667 0.00812870448772227
table-0200-690 7 4 0 110 342 1773 0.06666666666666667 0.023370025402201525
table-0200-732 2 12 0 110 342 1773 0.06666666666666667 0.01117696867061812
table-0200-474 3 6 9 14 97 120 1.0 0.19390862944162437
table-0200-459 5 4 0 8 33 1420 0.5 0.056811240073304826
table-0200-959 122 7 0 183 246 5478 0.1 1.2855354907920615
table-0200-858 14 4 14 79 201 1625 0.5 1.9453621346886911
table-0200-914 9 8 14 287 298 26003 0.05 0.17391304347826086
table-0200-427 26 4 1 112 74 43468 0.3333333333333333 0.562175374274366
table-0200-728 2 9 0 110 342 1773 0.06666666666666667 0.007790008467400508
table-0200-491 4 6 0 170 188 40008 1.0 0.09986478655592042
table-0200-304 15 3 0 100 293 2065 0.058823529411764705 0.46270818247646633
table-0200-647 2 12 0 110 342 1773 0.06666666666666667 0.008806096528365791
table-0200-465 4 9 0 325 208 9001 1.0 0.21005917159763313
table-0200-488 5 6 0 140 81 53680 0.3333333333333333 0.2965686274509804
table-0200-25 4 4 0 129 165 1329 1.0 1.1631205673758864
table-0200-136 1 3 0 88 234 61171 1.0 0.01635184663095574
table-0200-951 14 3 8 80 61 100377 0.14285714285714285 0.1383142945353504
table-0200-801 4 4 0 596 392 1427338 0.5 0.014814814814814815
table-0200-707 2 11 0 110 342 1773 0.06666666666666667 0.010160880609652836
table-0200-822 15 2 0 89 601 1034 1.0 0.1283702213279678
table-0200-907 1 6 0 287 298 26003 0.05 0.01069883906214432
table-0200-497 3 4 0 409 116 178562 0.3333333333333333 0.04528246942341293
table-0200-525 32 5 0 454 178 82943 1.0 0.3351250548486178
table-0200-641 2 11 0 110 342 1773 0.06666666666666667 0.008975444538526672
