table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0310-631 2 3 0 84 140 2134 0.1 0.2145748987854251
table-0310-704 1 7 0 27 21 861 0.5 0.20933165195460277
table-0310-800 2 2 0 61 94 4353 0.5 0.20917678812415655
table-0310-956 1 3 0 36 63 879 1.0 0.04681310767014764
table-0310-9 0 1 0 2369 873 234709 0.125 0.0
table-0310-942 6 11 0 149 62 16830 0.3333333333333333 0.02113113735239279
table-0310-415 18 2 0 513 250 233695 0.3333333333333333 0.02136158880358104
table-0310-900 2 2 0 561 399 12034 0.14285714285714285 0.11016949152542373
table-0310-925 9 4 0 473 578 12656 0.125 0.22109227871939735
table-0310-852 1 2 1 75 116 0 1.0 0.006421088205474822
table-0310-565 39 8 30 200 153 2434 0.16666666666666666 4.465608465608466
table-0310-374 6 7 0 611 709 3885 0.022222222222222223 0.3826086956521739
table-0310-567 110 2 77 16 154 155 1.0 222.05555555555554
table-0310-982 3 9 9 109 363 1357 1.0 0.02561837455830389
table-0310-362 3 7 0 611 709 3885 0.022222222222222223 0.2289855072463768
table-0310-327 1 4 0 399 492 2699 0.034482758620689655 0.07453013609850939
table-0310-184 1 3 0 37 47 2849 1.0 0.1810810810810811
table-0310-702 1 3 0 57 84 1194 0.3333333333333333 0.020151133501259445
table-0310-854 3 3 0 282 369 6022 1.0 0.18007662835249041
table-0310-492 0 1 0 109 103 105546 0.3333333333333333 0.0
table-0310-204 5 5 0 22 86 702 1.0 0.07864523536165327
table-0310-613 30 2 25 16 128 144 1.0 50.111111111111114
table-0310-411 10 3 0 63 137 1328 0.2 0.6846240179573513
table-0310-432 43 4 36 107 145 34029 0.3333333333333333 0.21648697643354642
table-0310-4 10 11 7 98 321 1310 0.25 1.84
table-0310-89 4 3 3 359 239 25482 0.5 0.029796232218377548
table-0310-671 2 3 0 150 89 25068 1.0 0.03690648973667841
table-0310-727 1 1 0 98 200 1261 0.5 0.018758085381630013
table-0310-382 2 2 0 76 109 2072 0.1111111111111111 0.16115702479338842
table-0310-976 9 3 1 33 49 4216 0.3333333333333333 0.5602094240837696
table-0310-359 4 4 0 611 709 3885 0.022222222222222223 0.24589371980676328
table-0310-357 5 8 3 611 709 3885 0.022222222222222223 0.33816425120772947
table-0310-892 7 3 0 319 342 6436 0.16666666666666666 0.4826302729528536
table-0310-155 2 3 0 323 490 3777 1.0 0.6675170068027211
table-0310-582 42 2 34 17 237 146 1.0 58.30434782608695
table-0310-576 1 2 0 0 0 0 0.0 38.0
table-0310-298 3 9 0 72 127 23723 0.07692307692307693 0.30192502532928067
table-0310-720 12 9 14 88 215 1399 0.05 0.23883161512027493
table-0310-725 2 9 2 88 215 1399 0.05 0.041666666666666664
table-0310-739 15 6 32 48 67 3698 1.0 1.1702008928571428
table-0310-485 4 4 0 84 206 1124 0.14285714285714285 0.6049180327868853
table-0310-949 7 6 17 116 284 3687 1.0 1.074468085106383
table-0310-205 9 2 0 53 82 11923 0.5 0.20522922636103152
table-0310-273 8 7 0 179 261 281 1.0 0.16184971098265896
table-0310-664 12 10 0 93 119 1328 0.5 0.20367102012001412
table-0310-932 1 3 0 105 105 3325 1.0 0.0447886144830473
table-0310-663 5 10 0 449 937 3865 0.2 0.009196775156763213
table-0310-816 3 7 6 140 202 2545 1.0 0.08189806678383128
table-0310-999 9 5 3 4 145 2510 0.1 0.25643614336193843
table-0310-68 1 2 1 93 118 5889 0.3333333333333333 0.007011070110701107
table-0310-189 3 3 0 80 118 3063 0.5 0.7292817679558011
table-0310-435 22 7 49 152 194 54421 0.3333333333333333 0.27517924206213723
table-0310-387 2 3 1 76 109 2072 0.1111111111111111 0.1487603305785124
table-0310-191 10 6 0 584 909 37827 0.3333333333333333 0.07433190057933096
table-0310-58 10 11 7 102 320 1587 0.25 3.0316742081447963
table-0310-145 3 5 0 129 318 6294 0.2 0.1326530612244898
table-0310-173 5 8 0 159 284 2796 0.14285714285714285 0.13399503722084366
table-0310-827 2 5 4 25 23 884 1.0 0.16930572472594396
table-0310-678 9 4 0 350 454 13162 1.0 1.3883495145631068
table-0310-389 7 3 0 76 109 2072 0.1111111111111111 0.7479338842975206
table-0310-570 109 2 81 16 154 155 1.0 220.94444444444446
table-0310-918 1 5 2 161 244 1622 1.0 0.15552523874488403
table-0310-376 6 14 2 611 709 3885 0.022222222222222223 0.2642512077294686
table-0310-896 5 6 6 629 535 23083 0.14285714285714285 0.4244639376218324
table-0310-13 7 9 4 1595 997 192740 0.16666666666666666 0.026887997081357168
table-0310-629 10 3 2 84 140 2134 0.1 1.0384615384615385
table-0310-371 1 13 1 611 709 3885 0.022222222222222223 0.08502415458937199
table-0310-219 2 1 0 126 178 536 1.0 0.007248611967921036
table-0310-699 15 4 0 156 106 138446 0.25 0.17906707787201234
table-0310-114 16 10 0 188 483 3905 0.03225806451612903 0.08692222748067518
table-0310-825 1 5 2 25 23 884 1.0 0.09744214372716199
table-0310-611 12 2 4 16 128 144 1.0 33.22222222222222
table-0310-685 15 4 8 279 40 2780 0.5 0.7609710550887021
table-0310-893 7 3 0 528 496 64354 0.14285714285714285 0.24214417744916822
table-0310-453 4 1 0 522 218 4001 0.14285714285714285 0.025947422328439742
table-0310-222 3 2 0 20 46 1412 0.25 0.0371900826446281
table-0310-642 1 4 0 13 40 11121 1.0 0.010341585709808837
table-0310-439 36 6 76 10 54 2437 0.5 5.137440758293839
table-0310-180 6 4 0 6581 822 945136 0.3333333333333333 0.007496435119168874
table-0310-6 14 1 0 8 246 1449 0.5 0.02163331530557058
table-0310-620 15 12 0 200 144 43973 0.5 0.09254043614709906
table-0310-277 4 7 0 179 261 281 1.0 0.05284888521882741
table-0310-547 5 3 0 200 152 2267 0.16666666666666666 0.35550935550935553
table-0310-308 1 6 0 399 492 2699 0.034482758620689655 0.08101101749837979
table-0310-864 14 4 6 6 5 979 0.5 2.4083769633507854
table-0310-716 10 3 0 88 215 1399 0.05 0.23067010309278352
table-0310-46 1 2 1 90 109 9121 0.25 0.006401617250673854
table-0310-604 24 2 9 16 128 144 1.0 74.94444444444444
table-0310-701 16 5 0 156 106 138446 0.25 0.22108712413261372
table-0310-562 5 3 0 200 153 2434 0.16666666666666666 0.30158730158730157
table-0310-252 94 5 0 68 596 887 0.3333333333333333 40.899253731343286
table-0310-801 8 7 8 140 202 2545 1.0 0.2186291739894552
table-0310-653 0 1 0 16 22 952 1.0 0.0
table-0310-842 9 3 3 34 43 3007 0.5 0.07987220447284345
table-0310-966 2 3 1 89 137 2035 0.1 0.11764705882352941
table-0310-584 39 2 32 17 237 146 1.0 54.69565217391305
table-0310-698 5 5 13 1220 1083 156005 0.3333333333333333 0.003976428879413596
table-0310-50 3 3 0 83 150 3244 0.125 0.0190104801364855
