table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0011-612 8 14 12 729 520 65019 0.16666666666666666 0.032070635146681854
table-0011-802 0 1 0 164 228 7730 1.0 0.0
table-0011-132 12 7 0 821 621 7284 0.2 0.9161392405063291
table-0011-680 5 8 8 2766 1205 292132 0.06666666666666667 0.006661873951593578
table-0011-945 4 3 0 180 159 8707 1.0 0.0439524838012959
table-0011-339 3 3 0 344 606 2735 0.045454545454545456 0.081104033970276
table-0011-665 25 10 24 275 413 2118 0.16666666666666666 0.5183324027545133
table-0011-308 5 5 4 60 646 6968 0.015625 0.016361826552196094
table-0011-711 28 4 1 1200 490 1934486 0.2 0.11022023749111945
table-0011-411 8 7 7 77 351 1064 0.043478260869565216 0.21241258741258742
table-0011-122 2 6 0 421 431 8296 0.1 0.059845044082286934
table-0011-304 4 4 0 60 646 6968 0.015625 0.012286922981211895
table-0011-717 1 4 0 55 184 13611 0.3333333333333333 0.021313463871079536
table-0011-403 13 6 10 64 71 900 0.5 4.177842565597667
table-0011-214 8 6 7 329 251 124701 1.0 0.37902813299232735
table-0011-757 9 7 0 612 305 10311 0.125 0.15487435394760293
table-0011-647 2 11 0 331 413 273467 0.5 0.016824654273872544
table-0011-649 8 8 10 608 181 15192 0.5 0.5133976420150054
table-0011-126 8 6 0 421 431 8296 0.1 0.19342773176596312
table-0011-73 21 8 6 57 131 988 0.25 1.1500369549150038
table-0011-191 16 5 25 61 81 53312 0.3333333333333333 0.11655239960822723
table-0011-666 43 10 37 275 413 2118 0.16666666666666666 1.1001302810348037
table-0011-446 2 5 0 132 316 16914 0.06666666666666667 0.5898989898989899
table-0011-591 18 3 0 342 326 32275 0.125 0.037658208117713074
table-0011-479 4 7 0 112 155 10269 0.16666666666666666 0.88
table-0011-50 7 4 0 104 131 10717 1.0 0.04193664506839453
table-0011-485 5 3 0 2348 982 1860012 0.25 0.008012994044396319
table-0011-80 2 6 0 75 218 1532 0.25 0.22435174746335965
table-0011-516 12 4 12 122 138 1787 0.3333333333333333 0.22144249512670566
table-0011-639 8 8 0 2701 1154 367897 0.06666666666666667 0.035842429278241494
table-0011-436 26 5 28 157 1223 62474 0.2 0.07466080497233381
table-0011-325 8 3 0 344 606 2735 0.045454545454545456 0.15498938428874734
table-0011-60 31 8 22 31 77 959 0.2 0.5171586715867159
table-0011-399 8 5 0 138 320 2371 0.5 0.12657304395403976
