table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0109-782 8 3 6 50 201 13662 0.045454545454545456 0.48299319727891155
table-0109-79 1 5 0 129 215 2755 0.125 0.038995726495726496
table-0109-372 14 5 10 78 100 2226 0.5 1.1788856304985338
table-0109-570 2 6 0 111 292 1239 0.08333333333333333 0.002399931430530556
table-0109-256 5 4 0 106 224 1753 0.14285714285714285 0.1154938466393184
table-0109-495 4 7 0 32 115 2469 0.05555555555555555 0.03651685393258427
table-0109-270 16 5 0 132 149 337143 0.5 0.147166547970292
table-0109-28 3 3 0 135 201 3316 0.5 0.0954920019389239
table-0109-268 2 2 0 18 21 228 1.0 0.06116504854368932
table-0109-886 20 4 0 194 151 136 1.0 3.968968968968969
table-0109-226 2 5 4 110 232 571 1.0 0.30597014925373134
table-0109-802 8 3 0 59 91 6107 0.3333333333333333 0.01268474339578727
table-0109-642 5 7 10 89 103 1753 0.05263157894736842 0.03399145125178099
table-0109-952 16 4 0 28 40 6701 0.5 0.7955706984667802
table-0109-656 59 8 0 953 1258 6794 1.0 0.4393258426966292
table-0109-178 2 4 0 83 93 348 1.0 0.07434491163924437
table-0109-604 19 5 0 89 64 16195 0.16666666666666666 0.1195680123425045
table-0109-112 9 5 0 141 136 13267 1.0 0.04150943396226415
table-0109-401 10 5 0 62 75 1409 0.5 1.8165374677002584
table-0109-179 1 2 1 19 23 2770 1.0 0.005637982195845697
table-0109-915 14 13 69 124 321 30855 0.05263157894736842 0.25100105374077974
table-0109-322 10 5 0 209 317 2031 0.16666666666666666 0.25901639344262295
table-0109-894 5 3 2 16 16 1950 0.5 0.17086834733893558
table-0109-831 6 2 0 40 58 22088 0.3333333333333333 0.2100418410041841
table-0109-784 43 3 35 50 201 13662 0.045454545454545456 4.413605442176871
table-0109-115 4 4 0 141 136 13267 1.0 0.028702115494568324
table-0109-103 2 1 1 139 223 3164 0.1 0.01756819232547388
table-0109-370 26 3 6 360 496 138223 0.125 0.0870679711197505
table-0109-340 8 9 0 144 161 10975 0.16666666666666666 0.09875897129186603
table-0109-1 2 16 10 46 36 1582 0.5 1.731629392971246
table-0109-636 7 7 13 89 103 1753 0.05263157894736842 0.06503154895176064
table-0109-885 24 4 0 194 151 136 1.0 5.878878878878879
table-0109-281 1 5 1 142 212 120304 0.2 0.003630826891543687
table-0109-89 2 5 0 138 223 2895 0.125 0.1005524861878453
table-0109-199 9 2 0 228 219 4169 1.0 0.10508849557522124
table-0109-984 0 1 0 14 16 1017 1.0 0.0
table-0109-162 2 7 5 85 231 6171 0.25 0.028471411901983663
table-0109-310 9 2 8 107 160 2356 0.125 0.07010895310279489
table-0109-414 1 3 0 273 157 294450 1.0 0.010442398383112509
table-0109-948 24 4 0 29 41 122899 0.2 9.46885329265192
table-0109-805 25 5 23 314 262 252625 0.3333333333333333 0.4879084364039136
table-0109-74 2 5 0 129 215 2755 0.125 0.07532051282051282
table-0109-983 17 3 11 37 53 4974 0.1111111111111111 0.424633431085044
table-0109-45 8 4 0 13 85 2256 0.07142857142857142 0.4672430994346525
table-0109-602 8 5 0 89 64 16195 0.16666666666666666 0.09526870660838262
table-0109-661 0 1 0 38 53 3941 0.5 0.0
table-0109-258 5 3 0 106 224 1753 0.14285714285714285 0.09056484695487535
table-0109-574 2 6 0 111 292 1239 0.08333333333333333 0.0029999142881631954
table-0109-587 2 6 0 111 292 1239 0.08333333333333333 0.00282849061455387
table-0109-80 5 5 0 129 215 2755 0.125 0.24519230769230768
table-0109-65 6 2 11 162 188 21974 0.5 0.003823743627093955
table-0109-373 1 3 0 26 31 6497 1.0 0.0317426949758251
table-0109-475 4 6 3 63 79 1307 0.5 1.1881443298969072
table-0109-839 8 2 0 148 148 7220 0.5 0.021061382846057918
table-0109-669 1 3 0 1191 543 386895 0.5 0.0025518741633199465
table-0109-713 14 8 4 24 105 608 1.0 0.38896504455106234
table-0109-110 2 5 0 139 223 3164 0.1 0.09246417013407304
table-0109-324 10 5 0 156 232 2167 0.2 0.3281535648994516
table-0109-524 8 6 3 113 52 33538 0.1111111111111111 0.524983344437042
table-0109-992 9 8 9 109 217 85439 0.07692307692307693 0.14182939362795477
table-0109-350 17 4 4 78 60 2110 0.1111111111111111 0.40337146297411197
table-0109-392 2 2 2 19 30 1158 1.0 0.04612706701479547
table-0109-945 3 2 0 57 100 5335 1.0 0.018800526414739612
table-0109-312 3 5 10 107 160 2356 0.125 0.018474656560871626
table-0109-754 1 3 0 255 346 35519 1.0 0.02798708288482239
table-0109-457 16 6 0 109 73 287 1.0 5.7264738191138775
table-0109-446 3 8 3 63 132 7950 0.3333333333333333 0.14413466596528143
table-0109-257 6 3 0 106 224 1753 0.14285714285714285 0.1309561375828337
table-0109-815 0 1 0 63 79 3718 0.3333333333333333 0.0
table-0109-975 1 5 2 170 53 4526 1.0 0.04637336504161712
table-0109-787 1 3 1 50 201 13662 0.045454545454545456 0.08571428571428572
table-0109-295 3 2 0 76 67 3957 0.3333333333333333 0.014283195203667784
table-0109-99 2 3 1 139 223 3164 0.1 0.059639389736477116
table-0109-6 1 5 0 141 220 2939 0.5 0.053918495297805645
table-0109-619 9 4 0 399 458 2009 0.5 0.46495726495726497
table-0109-415 1 2 1 40 58 15051 1.0 0.005578391074574281
table-0109-400 1 3 0 34 45 5712 1.0 0.12289562289562289
table-0109-85 2 3 0 58 106 7242 1.0 0.049641671036532074
table-0109-106 6 3 0 139 223 3164 0.1 0.20249653259361997
table-0109-4 2 23 1 282 276 8569 0.2 0.28697308883067396
table-0109-512 25 9 26 48 37 1793 0.5 3.1039156626506026
table-0109-963 1 1 0 259 252 18130 1.0 0.0006694720734506504
table-0109-906 3 3 0 150 100 3868 1.0 0.14487249050461204
table-0109-388 3 2 0 12 47 3556 1.0 0.03571428571428571
table-0109-896 9 13 0 102 89 2422 0.5 0.4898753894080997
table-0109-564 2 6 0 111 292 1239 0.08333333333333333 0.002742778777749207
table-0109-549 3 1 1 87 63 14628 0.5 0.06165099268547544
table-0109-974 0 1 0 11 21 1129 1.0 0.0
table-0109-7 4 5 0 141 220 2939 0.5 0.1987460815047022
table-0109-141 17 7 18 198 89 118104 0.5 0.039199957216963476
table-0109-127 14 8 0 49 148 16983 1.0 0.06453871598618925
table-0109-157 8 4 0 100 176 1110 0.3333333333333333 3.5315533980582523
table-0109-716 1 3 0 48 43 3729 1.0 0.06451612903225806
table-0109-476 1 1 0 342 279 33186 1.0 0.005812601720530109
table-0109-345 2 3 0 200 233 33983 0.2 0.22870370370370371
table-0109-844 5 3 10 386 464 9280 1.0 0.02100516881117343
table-0109-622 1 1 0 217 172 34098 0.3333333333333333 0.003739249657235448
table-0109-506 19 11 0 58 62 7058 0.5 0.6219607843137255
table-0109-297 4 2 0 33 73 5532 0.25 0.04161133244798584
table-0109-737 9 2 0 85 111 26030 0.3333333333333333 0.0549812030075188
table-0109-454 3 5 7 31 46 927 0.5 0.4427083333333333
table-0109-502 11 2 0 2943 864 872300 1.0 0.0060767185719711354
table-0109-196 1 3 0 57 65 11474 1.0 0.02956099713214207
table-0109-181 11 11 4 1281 1308 1034244 0.5 0.06050632911392405
table-0109-937 7 6 7 43 407 266 1.0 0.1893280632411067
table-0109-607 2 2 2 5 20 671 1.0 0.031269543464665414
table-0109-50 8 9 0 13 85 2256 0.07142857142857142 0.1361822414366478
table-0109-591 2 6 0 111 292 1239 0.08333333333333333 0.0025713551041398816
table-0109-562 8 5 0 111 292 1239 0.08333333333333333 0.050484271877946345
table-0109-576 2 6 0 111 292 1239 0.08333333333333333 0.002485643267335219
table-0109-93 2 5 2 138 223 2895 0.125 0.0867403314917127
table-0109-692 9 7 19 235 405 285 1.0 0.5671957671957671
table-0109-513 1 2 1 41 66 20653 1.0 0.003990758244066373
table-0109-694 7 7 13 235 405 285 1.0 0.4201058201058201
table-0109-381 22 3 4 133 236 97327 0.125 0.13986619441164896
table-0109-520 1 2 0 113 52 33538 0.1111111111111111 0.034643570952698204
table-0109-492 4 7 0 32 115 2469 0.05555555555555555 0.03318768206408656
table-0109-993 37 4 14 70 86 102518 0.5 0.8044002411091019
table-0109-412 26 3 0 158 173 15576 0.5 4.055526992287918
table-0109-302 4 7 6 36 45 1446 0.5 0.9019384264538198
table-0109-303 17 17 16 318 273 65663 0.5 0.09979925437338687
table-0109-282 16 5 0 142 212 120304 0.2 0.15507144530334974
table-0109-643 6 7 11 89 103 1753 0.05263157894736842 0.05912884184815795
table-0109-678 12 4 0 57 94 2288 0.1111111111111111 0.05504464880714381
table-0109-33 2 5 2 135 201 3316 0.5 0.07367910809500727
table-0109-365 24 5 19 122 138 3376 0.5 1.5398593200468933
table-0109-773 1 3 1 50 201 13662 0.045454545454545456 0.047619047619047616
table-0109-717 3 2 3 33 39 5092 1.0 0.14097744360902256
