table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0302-22 4 7 0 99 207 2379 0.125 0.24216319693706628
table-0302-711 3 2 0 12 37 3074 0.5 0.06594488188976377
table-0302-25 2 12 0 99 207 2379 0.125 0.01866475233309404
table-0302-6 2 12 0 99 207 2379 0.125 0.019382627422828428
table-0302-14 2 8 0 99 207 2379 0.125 0.017707585546781528
table-0302-76 3 7 1 5 474 864 0.02631578947368421 0.09901351845085861
table-0302-600 6 7 12 126 128 2166 0.5 1.0790816326530612
table-0302-463 1 3 0 45 51 5980 1.0 0.10309278350515463
table-0302-67 3 7 1 5 474 864 0.02631578947368421 0.14979905005480454
table-0302-969 12 4 0 48 246 3195 0.1111111111111111 0.08587412587412588
table-0302-595 3 2 0 77 116 4733 0.5 0.06896551724137931
table-0302-851 5 2 0 189 599 5279 0.125 0.13180169286577992
table-0302-737 2 3 0 27 44 5055 1.0 0.05826243877287961
table-0302-313 16 3 0 452 417 36677 0.1111111111111111 0.03953794139744553
table-0302-73 13 7 9 5 474 864 0.02631578947368421 0.8063573255389113
table-0302-107 3 3 0 121 143 17168 0.5 0.014842454394693201
table-0302-48 1 7 0 5 474 864 0.02631578947368421 0.005845816587504567
table-0302-370 5 4 0 129 167 1588 0.041666666666666664 0.3662674650698603
table-0302-85 3 7 1 5 474 864 0.02631578947368421 0.11216660577274389
table-0302-255 18 4 21 309 195 36155 0.16666666666666666 0.19378603459320948
table-0302-718 5 3 0 56 112 1315 0.25 0.3215434083601286
table-0302-171 3 1 0 138 297 6451 0.3333333333333333 0.015353121801432957
table-0302-638 5 3 0 70 121 2353 0.2 0.276657060518732
table-0302-153 6 4 0 9 39 415 1.0 0.5778894472361809
table-0302-450 5 3 0 36 39 3257 0.3333333333333333 0.15465898174831894
table-0302-873 2 2 0 19 57 4467 0.3333333333333333 0.019973368841544607
table-0302-273 3 4 0 398 215 14814 0.16666666666666666 0.08211974110032362
table-0302-347 15 10 18 11 55 1253 0.5 0.6592718998862344
table-0302-35 2 12 0 99 207 2379 0.125 0.022014836085187842
table-0302-40 2 12 0 99 207 2379 0.125 0.022014836085187842
table-0302-232 1 3 1 961 625 139577 0.25 0.0022083704363312557
table-0302-894 14 10 0 195 220 1794 1.0 1.2473118279569892
table-0302-345 18 6 16 102 206 3958 1.0 0.07084327351934447
table-0302-467 1 1 0 142 225 2897 1.0 0.0008018741843681703
table-0302-788 8 4 0 7 41 533 1.0 0.7690476190476191
table-0302-15 2 12 0 99 207 2379 0.125 0.020100502512562814
table-0302-226 12 3 0 164 261 1851 0.25 0.7654320987654321
table-0302-525 4 4 0 52 41 687 1.0 0.4078674948240166
table-0302-503 39 5 0 202 509 3251 1.0 1.5825070821529745
table-0302-236 6 10 0 61 178 1019 0.1 0.08583589501064082
table-0302-645 57 5 8 572 268 210124 0.5 1.4984126984126984
table-0302-886 16 9 0 180 310 1811 1.0 3.10762331838565
table-0302-444 0 1 0 160 180 46568 1.0 0.0
table-0302-334 0 1 0 10 10 1014 1.0 0.0
table-0302-74 3 7 1 5 474 864 0.02631578947368421 0.12970405553525757
table-0302-641 0 1 0 234 631 1439 1.0 0.0
table-0302-566 5 5 0 170 387 326 1.0 0.02732919254658385
table-0302-779 10 2 0 26 58 2778 1.0 0.1652930402930403
table-0302-254 23 4 11 66 98 151930 0.25 0.6298949379178606
table-0302-448 12 3 0 659 823 69237 0.3333333333333333 0.008067153602965223
table-0302-102 5 2 0 1022 970 66255 1.0 0.0042577712328328585
table-0302-610 17 18 18 76 106 1356 1.0 1.96437054631829
table-0302-732 4 5 6 25 27 585 1.0 2.4031413612565444
table-0302-518 7 7 1 216 237 23855 0.5 0.06899311669601409
table-0302-594 4 2 3 77 116 4733 0.5 0.11083743842364532
table-0302-442 51 3 0 82 172 7200 0.5 2.0216677609980302
table-0302-771 2 4 1 779 895 346552 0.07692307692307693 0.10985277463193659
table-0302-166 3 1 0 146 277 6836 1.0 0.012391573729863693
table-0302-298 2 4 0 47 45 13767 0.25 0.044189852700491
table-0302-608 7 7 10 123 141 2204 0.5 0.6294765840220385
table-0302-50 12 7 8 5 474 864 0.02631578947368421 0.4925100474972598
table-0302-784 13 4 0 5 46 319 1.0 1.267156862745098
table-0302-323 4 9 6 116 149 3775 0.5 0.4551804423748545
table-0302-528 13 8 13 73 143 21172 0.3333333333333333 0.2012054794520548
table-0302-933 29 4 0 12 26 830 0.3333333333333333 10.611940298507463
table-0302-653 16 4 0 78 124 2671 0.2 4.81625441696113
table-0302-517 15 7 1 216 237 23855 0.5 0.15031214983191932
table-0302-735 4 5 2 23 32 659 1.0 3.6794871794871793
table-0302-400 29 1 1 15 15 689 0.5 1.8461538461538463
table-0302-585 1 3 0 20 21 2427 1.0 0.08706070287539937
table-0302-552 0 1 0 224 567 947 1.0 0.0
table-0302-852 14 2 0 189 599 5279 0.125 0.29866989117291415
table-0302-44 2 11 0 99 207 2379 0.125 0.01866475233309404
table-0302-376 0 1 0 325 547 252 1.0 0.0
table-0302-128 4 3 0 493 435 18702 1.0 0.06134731120170841
table-0302-17 2 11 0 99 207 2379 0.125 0.023211294568078487
table-0302-38 2 13 0 99 207 2379 0.125 0.024407753050969132
table-0302-371 5 4 0 129 167 1588 0.041666666666666664 0.36926147704590817
table-0302-416 2 2 0 23 30 1843 1.0 0.1462882096069869
table-0302-251 2 4 0 18 36 2126 0.5 0.046263345195729534
table-0302-928 11 9 0 231 263 1769 1.0 0.8767123287671232
table-0302-624 7 4 7 17 141 5028 1.0 1.4535433070866142
table-0302-695 10 2 0 166 172 1153 0.5 0.07415565345080763
table-0302-90 24 10 0 37 96 751 0.5 1.2977303070761015
table-0302-248 2 3 0 553 331 264746 0.14285714285714285 0.00039469789165542875
table-0302-614 3 2 0 82 128 4214 0.5 0.03996238834038552
table-0302-710 3 2 0 12 37 3074 0.5 0.07775590551181102
table-0302-212 6 4 6 1035 344 188372 0.14285714285714285 0.029557309081182294
table-0302-320 1 2 1 26 54 2271 1.0 0.0134847409510291
table-0302-700 9 2 0 161 184 2368 0.5 0.05217889908256881
table-0302-536 26 6 0 87 122 2718 0.2 1.5760598503740648
table-0302-932 17 9 0 233 272 2291 1.0 0.9225206611570248
table-0302-593 8 5 2 139 196 757 1.0 0.7712045616535994
table-0302-354 4 2 0 27 50 3092 0.3333333333333333 0.19925650557620816
table-0302-452 1 2 0 21 35 4700 1.0 0.01334106728538283
table-0302-378 14 21 93 29 184 1627 0.25 2.2892074198988195
table-0302-640 1 2 0 12 21 7676 1.0 0.032210834553440704
table-0302-81 3 7 1 5 474 864 0.02631578947368421 0.1103397880891487
table-0302-181 6 7 0 157 164 15026 0.0625 0.009842041312272174
table-0302-917 11 9 0 214 258 1976 1.0 0.8011695906432749
