table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0304-294 8 2 0 21 55 797 1.0 0.18299319727891156
table-0304-589 8 3 1 1139 729 296329 0.06666666666666667 0.03867034160193769
table-0304-971 25 5 9 74 147 1064 0.25 1.5921787709497206
table-0304-340 54 7 53 119 116 5155 0.3333333333333333 13.004098360655737
table-0304-10 37 6 22 135 168 2441 0.16666666666666666 0.1493723538587239
table-0304-33 26 6 11 133 159 2269 0.16666666666666666 3.433467741935484
table-0304-379 4 5 1 66 111 21075 0.1111111111111111 0.2491672218520986
table-0304-78 15 6 0 149 409 4709 0.06666666666666667 0.07437774524158126
table-0304-212 8 4 0 77 91 5014 0.25 0.10471579702348933
table-0304-619 5 9 0 138 251 13484 0.16666666666666666 1.022875816993464
table-0304-177 1 1 0 83 164 858 1.0 0.03918918918918919
table-0304-987 3 5 3 40 147 98855 0.1111111111111111 0.08046490835940992
table-0304-116 11 5 1 158 313 1425 0.09090909090909091 0.8421052631578947
table-0304-277 15 13 86 75 142 4051 1.0 0.27482859941234083
table-0304-806 1 5 0 440 481 3776 0.02857142857142857 0.04151624548736462
table-0304-762 5 2 0 31 54 3186 0.3333333333333333 0.02856439300664861
table-0304-406 1 4 1 6 119 4989 0.14285714285714285 0.4688995215311005
table-0304-308 5 3 0 280 270 15867 0.2 0.029683885890516577
table-0304-503 4 2 0 62 95 8964 0.3333333333333333 0.07477906186267845
table-0304-676 8 4 0 131 317 2625 1.0 0.1705765407554672
table-0304-287 3 3 0 11 62 3197 0.5 0.08923643054277829
table-0304-435 5 2 0 92 106 3085 0.3333333333333333 0.06261740763932373
table-0304-966 2 3 0 19 32 4655 1.0 0.714975845410628
table-0304-580 12 3 11 129 161 1713 0.5 0.050254593756918306
table-0304-184 34 5 34 502 705 15164 1.0 0.1279535648243271
table-0304-931 2 3 0 166 298 4461 0.5 0.028362508309328606
table-0304-325 3 2 0 8 264 2917 0.25 0.014957846070165896
table-0304-412 14 10 0 82 217 1166 0.14285714285714285 0.22053000304599452
table-0304-560 18 4 18 59 120 3487 1.0 0.5135722041259501
table-0304-999 1 6 0 11 207 4505 1.0 0.0014938751120406335
table-0304-48 5 5 0 92 164 3726 0.25 0.2756756756756757
table-0304-158 5 5 0 786 317 398942 0.2 0.0797737758595029
table-0304-43 23 6 8 138 155 2074 0.16666666666666666 2.941649899396378
table-0304-290 3 2 0 631 514 77864 0.14285714285714285 0.016618038817708992
table-0304-269 79 3 0 4 452 515 1.0 4.853823814133592
table-0304-957 6 4 3 146 104 1095 0.25 0.6572052401746725
table-0304-815 20 21 20 166 233 3647 0.3333333333333333 0.9491264131551901
table-0304-315 1 6 0 224 320 47907 0.09090909090909091 0.0009672349171805102
table-0304-596 12 11 0 1568 1916 81033 0.125 0.026563183209444688
table-0304-495 39 16 39 95 217 2397 0.3333333333333333 1.3631701631701632
table-0304-947 2 2 2 30 7 1181 0.5 0.09658246656760773
table-0304-421 3 2 0 299 159 12922 0.5 0.15498154981549817
table-0304-146 33 8 33 107 335 3920 1.0 1.305145185939888
table-0304-690 2 3 0 7 242 2371 1.0 0.16682879377431906
table-0304-115 39 17 9 158 313 1425 0.09090909090909091 1.7913875598086124
table-0304-207 2 5 0 614 922 93797 0.06666666666666667 0.0010647359454855196
