table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0005-994 12 3 0 134 58 7954 1.0 0.20649878147847278
table-0005-303 6 4 0 114 106 976 0.5 2.4081632653061225
table-0005-692 6 7 0 31 141 709 0.3333333333333333 1.3276699029126213
table-0005-812 0 1 0 36 25 2220 1.0 0.0
table-0005-365 78 4 13 86 111 136585 0.3333333333333333 1.0499399759903962
table-0005-224 0 1 0 189 379 8655 0.3333333333333333 0.0
table-0005-38 1 5 0 17 106 4121 0.1111111111111111 0.9516728624535316
table-0005-371 10 5 0 2472 866 255480 1.0 0.025960051113054005
table-0005-826 2 2 0 12 41 11276 0.3333333333333333 0.017662532882375046
table-0005-881 7 4 6 180 153 2980 0.2 0.1662531017369727
table-0005-248 17 7 31 193 162 21130 0.5 0.25120397700792296
table-0005-743 5 9 0 1286 738 79283 0.08333333333333333 0.02840382834208089
table-0005-718 82 7 71 138 437 907 1.0 2.9268179712830014
table-0005-843 3 3 0 12 23 1399 1.0 0.359192348565356
table-0005-80 17 8 0 196 453 16046 0.045454545454545456 0.052716514254975796
table-0005-341 6 5 6 507 45 141184 0.3333333333333333 0.5704295704295704
table-0005-671 0 1 0 278 359 81945 0.3333333333333333 0.0
table-0005-354 8 7 5 192 104 77193 0.3333333333333333 0.1904163393558523
table-0005-644 4 4 0 23 39 655 0.5 0.4306784660766962
table-0005-720 3 2 2 39 54 17244 0.5 0.06535362578334826
table-0005-987 4 2 4 19 10 6632 0.5 0.0004814057046576002
table-0005-625 2 5 1 68 116 4890 0.3333333333333333 0.0689410092395167
table-0005-95 2 4 0 59 35 10913 1.0 0.0964401294498382
table-0005-838 10 11 0 23 176 970 0.08333333333333333 0.22268907563025211
table-0005-306 2 3 0 195 131 219785 0.25 0.016425594508457955
table-0005-551 2 3 0 433 395 4603 1.0 0.15905511811023623
table-0005-230 1 3 0 13 39 1241 1.0 0.029812206572769954
table-0005-490 11 2 0 478 590 255673 1.0 0.013842947120395124
table-0005-181 0 1 0 13 28 946 0.5 0.0
table-0005-556 1 6 0 50 43 1422 0.2 0.08642911296436695
table-0005-170 21 6 0 135 221 1212 0.3333333333333333 2.378698224852071
table-0005-832 28 5 0 23 176 970 0.08333333333333333 0.680672268907563
table-0005-195 8 2 0 61 91 10673 0.3333333333333333 0.10562248995983936
table-0005-602 7 5 0 178 364 18403 0.2 0.014573877962682804
table-0005-694 4 8 0 224 294 9255 0.3333333333333333 0.020915137430883884
table-0005-122 3 2 0 65 85 9286 0.5 0.1076783280327124
table-0005-321 8 3 6 1325 470 112922 0.09090909090909091 0.019096323148627654
table-0005-452 7 2 0 563 394 4756 0.1111111111111111 0.04981084489281211
table-0005-376 13 4 14 168 109 817592 0.25 0.12991002852754005
table-0005-893 5 3 0 302 304 13094 0.2 0.01349045103616416
table-0005-348 3 3 0 72 77 4699 1.0 0.11686494051784464
table-0005-886 59 2 56 264 230 5278 0.3333333333333333 0.2767653758542141
table-0005-667 5 3 0 319 284 9433 0.2 0.017592200084781687
table-0005-821 5 6 4 18 27 738 0.5 0.6254416961130742
table-0005-379 5 2 5 12 7 4035 1.0 0.3700440528634361
table-0005-339 0 1 0 7 27 1777 1.0 0.0
table-0005-416 3 5 3 22 59 845 0.5 0.05291005291005291
table-0005-10 30 5 0 34 1631 133562 0.047619047619047616 0.07295913034389045
table-0005-523 5 3 0 267 272 10758 0.2 0.03519185923256307
table-0005-948 2 2 0 28 79 6376 0.5 0.07540983606557378
table-0005-719 7 3 0 38 41 1525 1.0 0.6909090909090909
table-0005-914 22 8 14 300 286 42839 0.2 0.17698060041183483
table-0005-220 1 3 0 22 56 2563 1.0 0.04664057403783431
table-0005-701 20 6 0 264 336 6910 0.16666666666666666 0.5254237288135594
table-0005-816 24 6 0 44 102 51966 1.0 15.956298200514139
table-0005-584 17 8 0 222 437 17542 0.5 0.0939683080592946
table-0005-392 1 1 0 106 78 3892 1.0 0.06201550387596899
table-0005-955 0 1 0 328 253 40367 0.5 0.0
table-0005-340 8 2 0 31 51 1767 0.5 0.2777777777777778
table-0005-372 10 5 0 2472 866 255480 1.0 0.026767099334185217
table-0005-617 1 2 0 62 80 3945 0.3333333333333333 0.11001642036124795
table-0005-129 6 7 6 2042 999 338312 1.0 0.06287216765911376
table-0005-738 39 5 0 1286 738 79283 0.08333333333333333 0.4439641864773078
table-0005-96 14 2 6 94 208 37361 0.3333333333333333 0.23915461624026696
table-0005-897 64 3 26 236 183 2471 0.25 1.7115885416666667
table-0005-765 6 2 0 413 538 2276 0.058823529411764705 0.10850636302746149
table-0005-25 5 4 4 30 32 915 1.0 0.2038793103448276
table-0005-787 0 0 0 420 542 2452 0.058823529411764705 0.0
table-0005-660 15 13 0 110 176 67061 0.09090909090909091 1.1547552054023635
table-0005-775 5 3 6 413 538 2276 0.058823529411764705 0.06363027461486939
table-0005-342 1 5 0 507 45 141184 0.3333333333333333 0.14585414585414586
table-0005-252 13 4 2 309 275 23577 0.3333333333333333 0.31584456365301583
table-0005-919 1 5 2 180 213 2763 1.0 0.20358306188925082
table-0005-405 8 3 8 33 62 3603 0.5 0.3333333333333333
table-0005-967 27 6 0 449 495 32562 0.07692307692307693 4.964285714285714
table-0005-710 2 3 0 341 351 7816 1.0 0.13372093023255813
table-0005-589 5 3 0 123 114 84831 0.5 0.2373530914665304
table-0005-627 176 10 470 111 731 24829 0.5 6.076271186440678
table-0005-748 36 6 24 79 73 12765 0.5 0.8717703349282296
table-0005-259 6 9 5 1310 457 84751 0.1111111111111111 0.031081081081081083
table-0005-520 1 3 0 296 276 12769 0.2 0.030376940133037694
table-0005-370 6 7 6 2472 866 255480 1.0 0.10935503396327931
table-0005-307 5 10 3 184 221 5878 0.3333333333333333 0.10400562192550948
table-0005-93 0 1 0 462 451 35588 1.0 0.0
table-0005-916 5 3 0 300 286 42839 0.2 0.01874932264007803
table-0005-141 0 1 0 57 176 1471 1.0 0.0
table-0005-807 2 1 1 84 94 1258 1.0 0.005835468260745802
table-0005-488 1 3 0 910 361 379400 0.3333333333333333 0.00428786137388383
table-0005-304 8 6 0 114 106 976 0.5 0.9469387755102041
table-0005-857 65 2 63 166 236 2046 1.0 0.11435662466590302
table-0005-59 6 4 4 50 39 2647 1.0 0.22179437812860994
table-0005-981 15 7 14 134 119 4668 0.5 0.4183817310403158
table-0005-148 7 4 4 322 174 5050398 1.0 0.024366041896361632
table-0005-317 5 6 0 76 179 27997 0.125 0.10309076682316119
table-0005-532 7 2 0 1516 528 92030 0.09090909090909091 0.01928374655647383
table-0005-156 2 2 0 85 128 1117930 0.3333333333333333 0.04242850445382091
table-0005-264 14 4 0 1310 457 84751 0.1111111111111111 0.17243243243243242
table-0005-801 10 9 0 194 205 8654 0.25 0.15986458529245814
table-0005-899 3 2 2 236 183 2471 0.25 0.048177083333333336
table-0005-146 8 16 8 57 176 1471 1.0 1.012678288431062
table-0005-543 3 3 0 301 281 24835 0.2 0.06483462234655257
table-0005-795 7 6 0 23 27 725 0.5 1.0113636363636365
table-0005-659 4 2 0 110 176 67061 0.09090909090909091 0.19752391671356218
table-0005-745 5 9 0 1286 738 79283 0.08333333333333333 0.02917567150355048
table-0005-289 2 3 0 78 54 1406 0.3333333333333333 0.3048211508553655
table-0005-467 4 2 0 329 314 65 1.0 0.17959446411329258
table-0005-722 76 6 158 52 550 4330 0.5 2.513641755634638
table-0005-524 5 3 0 267 272 10758 0.2 0.03667585329658681
