table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0100-596 6 9 3 95 179 1815 0.5 0.21804511278195488
table-0100-548 5 7 0 353 424 13239 0.1111111111111111 0.019838429287248185
table-0100-212 1 3 0 37 58 2537 1.0 0.062086092715231786
table-0100-931 0 1 0 206 287 4166 0.14285714285714285 0.0
table-0100-717 5 7 0 408 464 16509 0.1 0.1043885811674478
table-0100-306 2 6 0 220 275 16113 0.25 0.011232604373757456
table-0100-350 1 9 0 23256 1580 1187222 0.08333333333333333 0.0034422091333282338
table-0100-853 5 5 5 217 192 4219 0.5 0.2562962962962963
table-0100-471 7 4 7 122 140 198112 0.25 0.06082174053704303
table-0100-543 31 6 8 89 134 16372 0.3333333333333333 0.1944788313939094
table-0100-672 3 2 0 13 76 1913 0.5 0.015538489015895695
table-0100-358 1 2 1 595 274 10399 1.0 0.002617801047120419
table-0100-241 0 1 0 345 359 2301 1.0 0.0
table-0100-7 34 4 34 168 463 1716 1.0 11.509615384615385
table-0100-200 1 3 0 64 64 2214 1.0 0.07873154729360306
table-0100-380 71 5 68 154 231 14476 1.0 0.8771816418875242
table-0100-637 25 8 0 582 99 662389 0.07142857142857142 1.7076023391812865
table-0100-207 1 3 0 16 33 1584 1.0 0.06519114688128773
table-0100-173 2 3 0 23 47 1399 1.0 0.21199143468950749
table-0100-331 12 7 0 290 200 1984 0.2 1.3663003663003663
table-0100-19 23 4 23 169 482 1527 1.0 8.461928934010153
table-0100-668 0 1 0 48 29 2495 1.0 0.0
table-0100-146 1 3 0 72 67 1590 1.0 0.07612293144208038
table-0100-49 1 2 0 33 62 25140 0.3333333333333333 0.03244005641748942
table-0100-152 1 3 0 59 80 1071 1.0 0.08812046848856665
table-0100-406 6 5 0 525 549 0 0.023809523809523808 0.2504340277777778
table-0100-996 1 8 0 203 290 3578 0.14285714285714285 0.023647294589178358
table-0100-93 1 3 0 38 30 1627 1.0 0.07590597453476983
table-0100-486 1 5 1 49 144 1774 0.5 0.0037984299822739933
table-0100-410 6 4 0 525 549 0 0.023809523809523808 0.2191840277777778
table-0100-68 5 3 0 17 45 3658 1.0 0.3002481389578164
table-0100-472 9 5 0 163 59 3507 0.5 0.392578125
table-0100-615 3 8 1 213 319 5078 0.06666666666666667 0.0983009708737864
table-0100-294 2 6 0 220 275 16113 0.25 0.009244532803180914
table-0100-829 15 4 4 631 313 693688 0.3333333333333333 0.032477118393858875
