table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0105-789 0 1 0 182 255 4293 0.14285714285714285 0.0
table-0105-430 1 2 0 29 42 1505 1.0 0.033625730994152045
table-0105-160 12 2 0 192 354 39634 0.5 0.050999661131819723
table-0105-38 6 7 0 230 322 2051 0.14285714285714285 0.17794316644113667
table-0105-795 3 13 13 474 672 44451 0.038461538461538464 0.006975730271762825
table-0105-834 4 2 0 18 34 2749 0.125 0.023848956608148394
table-0105-648 0 1 0 39 45 1561 0.5 0.0
table-0105-753 1 4 1 520 807 46669 1.0 0.24015748031496062
table-0105-691 17 4 0 238 356 4727 0.16666666666666666 0.9986449864498645
table-0105-104 3 11 2 53 261 2901 0.058823529411764705 0.03920866529406499
table-0105-42 14 4 0 230 322 2051 0.14285714285714285 0.9404600811907984
table-0105-592 6 5 21 137 170 2983 1.0 0.3028263795423957
table-0105-929 0 1 0 173 244 2530 0.14285714285714285 0.0
table-0105-304 1 7 0 238 283 1872 0.14285714285714285 0.051423324150596875
table-0105-624 1 3 0 193 249 28896 0.5 0.031825414867015234
table-0105-751 9 4 8 520 807 46669 1.0 2.736220472440945
table-0105-476 48 5 0 55 731 141953 1.0 0.31465128852045415
table-0105-277 2 7 0 228 265 1836 0.14285714285714285 0.10010111223458039
table-0105-940 6 4 0 178 250 2466 0.14285714285714285 0.5062240663900415
table-0105-269 10 3 0 1126 565 147002 0.5 0.03369281736801297
table-0105-354 1 2 1 10 26 4433 1.0 0.011942174732872407
table-0105-563 7 5 7 43 247 93111 0.05 0.06976266310490085
table-0105-54 6 7 0 229 285 1821 0.14285714285714285 0.2407079646017699
table-0105-516 20 6 0 743 687 251473 1.0 0.35892043463021384
table-0105-960 65 5 0 3 73 832 1.0 14.398753894080997
table-0105-689 58 4 57 36 145 22787 1.0 0.34059725585149314
table-0105-667 5 3 0 276 319 7024 1.0 0.0581783146816868
table-0105-236 1 8 0 230 283 2009 0.14285714285714285 0.036431226765799254
table-0105-461 9 2 0 65 209 5131 0.022727272727272728 0.034087882822902794
table-0105-294 0 1 0 236 292 1845 0.14285714285714285 0.0
table-0105-30 3 8 0 234 336 1973 0.14285714285714285 0.09269282814614344
table-0105-84 1 7 0 229 272 1742 0.14285714285714285 0.04365482233502538
table-0105-402 24 6 23 39 174 729 0.1111111111111111 4.469767441860465
table-0105-228 3 7 0 234 264 2855 0.14285714285714285 0.0475557033588294
table-0105-912 12 7 0 155 188 2867 0.3333333333333333 0.9126838235294118
table-0105-146 3 4 1 473 223 54164 0.5 0.028345834978286615
table-0105-723 7 2 0 157 82 23289 0.1 0.06635682933126776
table-0105-64 1 5 0 228 273 1760 0.14285714285714285 0.04809437386569873
table-0105-62 4 7 0 228 273 1760 0.14285714285714285 0.17785843920145192
table-0105-544 1 2 1 21 32 1529 1.0 0.016568047337278107
table-0105-752 7 4 8 520 807 46669 1.0 2.4763779527559056
table-0105-645 2 2 0 106 151 17775 0.25 0.015923207227555053
table-0105-556 7 7 3 43 247 93111 0.05 0.14003904243296003
table-0105-831 6 2 0 18 34 2749 0.125 0.03577343491222259
table-0105-612 6 8 1 341 245 19612 0.2 0.16030534351145037
table-0105-905 0 1 0 181 252 3547 0.14285714285714285 0.0
table-0105-220 3 7 0 227 270 1769 0.14285714285714285 0.09903381642512077
table-0105-497 9 2 0 55 136 33416 0.2 0.2598105548037889
table-0105-145 1 1 0 473 223 54164 0.5 0.0008685353335965259
table-0105-739 15 4 15 520 807 46669 1.0 5.34251968503937
table-0105-981 7 1 7 10773 1066 1673790 0.5 0.0
table-0105-574 2 2 0 9 19 964 1.0 0.0673828125
table-0105-520 1 7 0 970 566 142635 0.047619047619047616 0.009866171729999023
table-0105-106 6 11 0 53 261 2901 0.058823529411764705 0.03347954525109659
table-0105-372 2 8 0 233 264 5023 0.16666666666666666 0.06449511400651466
table-0105-602 1 2 1 42 50 11527 1.0 0.015459723352318959
table-0105-655 33 4 33 535 453 730718 0.5 0.08661917189814489
table-0105-196 2 8 0 227 276 2100 0.14285714285714285 0.06751389992057188
table-0105-825 0 1 0 179 251 3384 0.14285714285714285 0.0
table-0105-385 3 2 0 6451 714 917317 0.5 0.014574678199278077
table-0105-816 0 1 0 176 244 3492 0.14285714285714285 0.0
table-0105-979 0 1 0 10773 1066 1673790 0.5 0.0
table-0105-998 1 1 0 120 96 69222 0.1 0.00721240533717995
table-0105-481 139 7 0 55 731 141953 1.0 0.8644800865020724
table-0105-688 12 7 3 262 186 2038 0.2 1.2915129151291513
table-0105-271 1 8 0 231 270 2079 0.14285714285714285 0.05888324873096447
table-0105-46 1 8 0 228 283 1717 0.14285714285714285 0.05583250249252243
table-0105-428 3 2 0 13 33 3005 0.3333333333333333 0.07529411764705882
table-0105-586 1 3 0 20 25 795 1.0 0.24500907441016334
table-0105-214 1 7 0 230 266 1772 0.14285714285714285 0.03626943005181347
table-0105-565 6 2 0 86 113 4673 0.5 0.011248515335708796
table-0105-697 17 15 0 154 102 4708 1.0 0.22907932248868018
table-0105-863 4 5 0 178 252 3064 0.14285714285714285 0.082238077356365
table-0105-811 1 3 0 19 23 1581 1.0 0.12198067632850242
table-0105-510 3 5 0 259 114 261 1.0 0.06751275677090147
table-0105-972 6 4 0 178 250 2584 0.125 0.3741967375185368
table-0105-787 0 1 0 182 255 4293 0.14285714285714285 0.0
table-0105-495 1 2 1 37 58 4948 1.0 0.0085431654676259
table-0105-665 26 6 0 46 49 11449 0.25 0.4910199932226364
table-0105-657 68 7 58 73 259 49361 0.5 0.21152424883406815
table-0105-80 8 5 0 229 272 1742 0.14285714285714285 0.48020304568527916
table-0105-355 1 3 0 15 26 555 1.0 0.12028542303771661
table-0105-855 9 11 0 176 252 3156 0.14285714285714285 0.20390070921985815
table-0105-339 3 7 0 231 264 1610 0.14285714285714285 0.11827956989247312
table-0105-683 34 9 16 105 120 19210 0.3333333333333333 3.9062114356232005
table-0105-482 65 5 0 55 731 141953 1.0 0.40728059109749504
table-0105-666 5 3 0 46 49 11449 0.25 0.06912910877668586
table-0105-188 0 1 0 57 73 3636 0.3333333333333333 0.0
table-0105-195 8 5 0 227 276 2100 0.14285714285714285 0.374900714853058
table-0105-9 1 8 0 231 327 2043 0.14285714285714285 0.021486892995272882
table-0105-350 3 7 0 231 267 1707 0.14285714285714285 0.08984375
table-0105-420 11 5 3 94 48 39440 0.3333333333333333 0.0572721396250808
table-0105-807 0 1 0 474 672 44451 0.038461538461538464 0.0
table-0105-848 0 1 0 179 251 3405 0.14285714285714285 0.0
table-0105-407 30 4 18 145 104 311641 0.3333333333333333 0.42951541850220265
table-0105-661 4 5 0 235 178 35264 0.25 0.08304498269896193
table-0105-749 6 4 6 520 807 46669 1.0 2.7244094488188977
table-0105-478 77 7 0 55 731 141953 1.0 0.5507298612362588
table-0105-814 0 1 0 176 244 3492 0.14285714285714285 0.0
table-0105-290 2 7 0 229 271 1721 0.14285714285714285 0.07542147293700088
table-0105-182 4 3 0 18 39 1136 1.0 0.525987525987526
table-0105-675 8 6 2 255 188 1871 0.2 0.918918918918919
table-0105-788 0 1 0 182 255 4293 0.14285714285714285 0.0
table-0105-842 15 2 15 6 263 675 1.0 0.30927835051546393
