table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0010-248 10 11 8 181 268 5508 1.0 0.1672107363075807
table-0010-569 7 9 6 48 137 14145 0.05555555555555555 0.2796610169491525
table-0010-256 4 5 4 181 268 5508 1.0 0.042437431991294884
table-0010-708 2 4 0 24 57 1219 1.0 0.04595244456318461
table-0010-378 6 2 0 402 306 133144 0.25 0.031149989332195434
table-0010-910 15 3 0 16 20 1416 0.5 2.826771653543307
table-0010-124 12 3 0 27 31 7457 0.5 0.27248394004282656
table-0010-586 7 7 5 58 211 22095 0.16666666666666666 1.5746478873239436
table-0010-226 7 8 4 35 94 4961 0.06666666666666667 0.0863593603010348
table-0010-751 7 5 0 127 136 50958 0.5 0.05011346444780635
table-0010-390 1 3 0 30 35 1615 1.0 0.0372079607730026
table-0010-538 5 5 0 42 33 1184 0.5 0.7624633431085044
table-0010-778 1 4 0 444 172 32229 0.125 0.05227817745803357
table-0010-404 5 8 0 222 119 45234 1.0 0.0547531512605042
table-0010-329 2 12 2 135 264 1489 1.0 0.010274579273693534
table-0010-561 3 6 1 13 40 694 0.2 1.4638694638694638
table-0010-791 3 9 2 623 231 55319 0.1111111111111111 0.025178504321683576
table-0010-799 2 3 0 1036 746 396910 1.0 0.013588866501101167
table-0010-572 6 8 5 48 137 14145 0.05555555555555555 0.24284957627118645
table-0010-506 49 6 39 9 140 296 1.0 8.414893617021276
table-0010-224 7 3 0 35 94 4961 0.06666666666666667 0.01528692380056444
table-0010-999 5 6 0 26 52 2303 0.2 0.0954290296712109
table-0010-693 1 1 1 297 155 15771 0.5 0.0
table-0010-52 4 3 0 36 30 15779 1.0 0.014556440538313651
table-0010-270 12 7 0 47 169 1059 0.3333333333333333 2.95873786407767
table-0010-735 25 6 20 55 55 2080 0.5 0.967357910906298
table-0010-21 8 7 0 1045 386 42715 0.5 0.22010329757647992
table-0010-838 3 2 0 70 81 45967 0.3333333333333333 0.05084745762711865
table-0010-692 4 9 4 297 155 15771 0.5 0.031061259706643658
table-0010-155 66 2 66 906 195 324439 1.0 0.04776212832550861
table-0010-734 2 5 0 206 89 56948 0.5 0.03088803088803089
table-0010-46 1 3 0 409 412 36163 1.0 0.0175
table-0010-926 7 4 5 398 651 1233 0.5 0.6108490566037735
table-0010-782 82 5 78 274 212 443599 0.16666666666666666 0.30667329027984763
table-0010-601 1 3 0 24 28 1032 1.0 0.15217391304347827
table-0010-925 13 3 0 265 286 13790 1.0 0.13473214285714286
table-0010-557 7 6 12 165 236 789 1.0 0.07468879668049792
table-0010-780 3 3 0 469 347 37196 1.0 0.0437204910292729
table-0010-312 1 2 0 4 11 779 0.5 0.06474820143884892
table-0010-208 41 4 0 36 363 8956 0.14285714285714285 0.38432341245933244
table-0010-367 10 5 0 90 102 2032 0.25 4.068181818181818
table-0010-840 7 4 0 70 81 45967 0.3333333333333333 0.15351089588377723
table-0010-453 16 3 0 17 39 3789 0.5 0.3619047619047619
table-0010-669 28 13 0 362 280 96972 0.3333333333333333 0.28668773454473634
table-0010-106 37 6 1 59 73 5790 0.08333333333333333 7.634844868735083
table-0010-175 14 9 0 107 196 4882 0.25 0.07353546439840856
table-0010-686 2 5 2 56 60 17954 1.0 0.1641337386018237
table-0010-134 14 3 0 121 102 6465 0.25 0.013000597728631201
table-0010-637 2 4 0 16 26 727 1.0 0.1284748309541698
table-0010-851 15 3 4 58 340 14854 1.0 0.9133333333333333
table-0010-837 6 6 5 59 45 3965 1.0 0.8532695374800638
table-0010-429 4 6 7 82 82 27468 0.25 0.01634112089876165
table-0010-812 52 5 0 50 187 121678 1.0 38.72434607645875
table-0010-813 52 5 0 50 187 121678 1.0 76.0764587525151
table-0010-298 4 3 0 56 41 4878 1.0 0.07661016949152542
table-0010-20 2 8 0 1045 386 42715 0.5 0.06515693285657528
table-0010-277 12 7 0 68 213 1200 0.3333333333333333 2.8262910798122065
table-0010-788 4 9 3 623 231 55319 0.1111111111111111 0.02893649004133784
table-0010-332 9 29 0 135 264 1489 1.0 0.18015943312666077
table-0010-156 28 12 105 906 195 324439 1.0 0.056525821596244134
table-0010-707 2 4 0 17 27 170 1.0 0.10086455331412104
table-0010-709 1 3 0 24 57 1219 1.0 0.04141063318193962
table-0010-610 1 3 0 17 30 950 1.0 0.0721605465414176
table-0010-552 13 4 4 566 717 5228 0.3333333333333333 0.16707798617966435
table-0010-579 34 4 0 146 362 5905 1.0 0.8262307127112417
table-0010-816 625 3 509 34 117 34618 1.0 4.267175572519084
table-0010-834 3 8 2 459 222 39847 0.14285714285714285 0.025413473174667203
table-0010-667 6 2 0 305 195 60689 0.3333333333333333 0.04964028776978417
table-0010-59 0 1 0 120 230 10278 1.0 0.0
table-0010-551 3 2 0 45 60 5683 0.5 0.07869974337040206
table-0010-936 5 5 0 2368 1441 580588 0.06666666666666667 0.007173493939892099
table-0010-119 1 6 1 127 102 3100 0.5 0.02969187675070028
table-0010-158 6 4 0 32 118 940 0.5 0.16030534351145037
table-0010-206 6 4 1 36 363 8956 0.14285714285714285 0.03717315339197494
