table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0407-943 35 8 31 149 133 3962 0.5 6.464183381088826
table-0407-572 12 5 21 363 647 59813 0.16666666666666666 0.031693933022206265
table-0407-333 1 6 0 51 78 1077 0.14285714285714285 0.04390243902439024
table-0407-299 1 2 0 19 36 3448 0.25 0.19823788546255505
table-0407-660 4 4 0 261 295 4266 0.06666666666666667 0.035125858123569796
table-0407-231 4 4 0 103 68 29327 1.0 0.10506329113924051
table-0407-364 2 4 0 49 71 3624 1.0 0.06819984139571768
table-0407-836 4 3 4 38 58 13804 0.5 0.062264525084275234
table-0407-794 6 3 0 570 417 10444 1.0 0.008432919954904172
table-0407-73 2 2 0 9 16 1746 1.0 0.060133630289532294
table-0407-735 17 4 17 53 19 1317 0.16666666666666666 0.9492481203007519
table-0407-582 24 4 0 584 552 10386 0.5 8.015673981191222
table-0407-815 18 3 0 245 112 69142 0.3333333333333333 0.11913119789381307
table-0407-430 2 5 0 251 248 6943 0.25 0.06087437742114001
table-0407-480 1 3 0 98 116 12976 1.0 0.01785481558712368
table-0407-854 6 3 0 51 105 4861 0.16666666666666666 0.038501406782170886
table-0407-708 2 1 0 241 243 3211 0.5 0.03938115330520394
table-0407-432 16 2 0 173 223 38292 0.25 0.1062894809118374
table-0407-320 5 3 0 10 29 1668 0.5 0.1257568700512343
table-0407-181 9 3 4 6 46 1558 0.013333333333333334 0.23624595469255663
table-0407-954 6 5 0 565 788 5676 0.125 0.172147001934236
table-0407-573 14 8 65 363 647 59813 0.16666666666666666 0.07210626185958255
table-0407-436 1 3 0 90 101 8369 1.0 0.014802188929756885
table-0407-885 1 2 1 11 26 939 1.0 0.015019762845849802
table-0407-159 3 2 0 6 46 1558 0.013333333333333334 0.037037037037037035
table-0407-71 1 2 1 35 94 8040 0.5 0.008735632183908045
table-0407-535 5 4 4 14 26 3548 0.25 1.115566037735849
table-0407-871 1 2 1 7 27 930 1.0 0.008407079646017699
table-0407-971 6 10 16 103 110 634 1.0 0.48743718592964824
table-0407-817 0 1 0 68 72 2658 0.5 0.0
table-0407-846 1 2 0 17 38 1560 0.3333333333333333 0.03431372549019608
table-0407-205 10 2 0 31 6 1926 1.0 0.2844574780058651
table-0407-269 2 3 0 130 172 21451 0.3333333333333333 0.052605581625092615
table-0407-411 6 4 0 169 193 18406 0.5 0.6435719784449576
table-0407-881 0 1 0 109 172 40418 1.0 0.0
table-0407-119 10 4 0 6 47 449 1.0 0.534504391468005
table-0407-309 1 3 0 327 395 40496 1.0 0.0024370755093887334
table-0407-335 0 1 0 68 104 809 1.0 0.0
table-0407-750 10 3 12 67 98 2029 1.0 0.22181198523146833
table-0407-850 8 5 8 19 246 841 1.0 0.05782540745702166
table-0407-696 1 3 0 49 80 25294 1.0 0.052060737527114966
table-0407-96 7 4 0 53 53 742 1.0 0.40726817042606517
table-0407-890 4 4 0 462 136 73614 0.5 0.024853213222874607
table-0407-810 4 3 0 596 382 54668 0.2 0.012440489684878712
table-0407-369 1 4 0 49 71 3624 1.0 0.01586042823156225
table-0407-457 1 3 0 31 36 939 1.0 0.06295081967213115
table-0407-756 7 3 0 30 1053 15476 0.038461538461538464 0.5744822979291917
table-0407-896 1 3 0 19 34 838 1.0 0.1399276236429433
table-0407-214 13 9 0 153 230 23218 0.16666666666666666 0.31027466937945064
table-0407-108 2 7 0 73 105 1235 0.1111111111111111 0.10114632501685772
table-0407-129 13 3 0 180 71 17335 0.125 0.567530695770805
table-0407-934 3 5 0 59 41 8145 1.0 0.01415497254423429
table-0407-462 8 2 0 99 158 807 0.16666666666666666 0.09474522292993631
table-0407-548 3 7 3 85 132 1535 0.125 0.17515274949083504
table-0407-641 3 7 4 82 138 1196 0.125 0.1015572105619499
table-0407-529 2 11 0 73 246 1678 0.3333333333333333 0.08099688473520249
table-0407-307 11 2 0 13 13 4568 1.0 0.0631296171927468
table-0407-114 5 4 0 6 42 529 1.0 0.34034653465346537
table-0407-343 28 5 11 44 193 1138 1.0 6.461215932914046
table-0407-732 1 1 0 232 345 8447 0.5 0.0005657175183858194
table-0407-879 2 3 0 234 352 64361 1.0 0.03647898493259318
table-0407-671 24 4 11 161 162 38856 0.5 0.45309681298857485
table-0407-46 3 7 4 55 72 1274 0.125 0.10088616223585549
table-0407-30 8 2 2 257 39 5631 0.5 0.031126871552403467
table-0407-345 9 4 3 24 34 1021 0.5 1.4726224783861672
table-0407-216 1 2 0 25 32 803 0.5 0.12804878048780488
table-0407-975 6 4 6 561 407 21852 0.2 0.033990895295902886
table-0407-348 6 8 6 188 257 2697 1.0 2.3333333333333335
table-0407-325 7 3 1 242 266 68961 0.16666666666666666 0.05564784053156146
table-0407-802 4 9 4 63 62 2411 1.0 0.0891089108910891
table-0407-692 3 3 0 18 27 1197 1.0 0.5307068366164542
table-0407-613 7 6 3 84 123 1201 0.125 0.23687752355316286
table-0407-754 3 2 0 22 62 3909 1.0 0.07549962990377498
table-0407-367 2 4 0 49 71 3624 1.0 0.056304520222045996
table-0407-476 3 5 1 268 319 66199 0.08333333333333333 0.17510259917920656
table-0407-956 6 5 6 320 246 7694 0.25 0.09531215285492113
table-0407-951 44 5 0 565 788 5676 0.125 1.22856221792392
table-0407-41 2 2 0 55 72 1274 0.125 0.051806407634628494
table-0407-27 11 4 0 5 49 375 1.0 0.532058492688414
table-0407-117 6 4 0 6 43 480 1.0 0.4713541666666667
table-0407-748 3 7 3 81 126 1217 0.125 0.17364864864864865
table-0407-566 15 8 73 79 88 1474 0.3333333333333333 0.8056206088992974
table-0407-472 6 5 1 268 319 66199 0.08333333333333333 0.2082763337893297
table-0407-140 1 2 0 6 46 1558 0.013333333333333334 0.027328299172959366
table-0407-486 1 1 0 276 207 16780 1.0 0.0205840114887506
table-0407-777 30 3 0 7 26 3438 0.1111111111111111 0.2980952380952381
table-0407-849 2 4 0 28 61 7761 0.3333333333333333 0.018870941947865025
table-0407-882 1 2 0 7 28 1095 1.0 0.01619718309859155
table-0407-961 6 10 17 103 110 634 1.0 0.4798994974874372
table-0407-909 9 6 5 95 121 3754 1.0 0.2905405405405405
table-0407-470 2 3 0 164 211 31094 0.2 0.01331040631766654
table-0407-969 6 10 19 103 110 634 1.0 0.2537688442211055
table-0407-542 2 2 0 85 132 1535 0.125 0.05974202308214528
