table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0107-159 8 4 0 272 284 9205 0.3333333333333333 1.1690140845070423
table-0107-267 2 2 0 349 193 12203 0.5 0.0540084388185654
table-0107-533 0 1 0 240 582 145 1.0 0.0
table-0107-2 4 3 0 55 65 1269 1.0 0.3201844262295082
table-0107-749 2 3 0 599 590 19821 0.3333333333333333 0.036969192339716905
table-0107-915 0 1 0 168 136 16250 0.5 0.0
table-0107-238 7 7 5 513 586 79221 0.0625 0.12840043525571274
table-0107-994 1 2 1 12 23 3415 0.3333333333333333 0.015637860082304528
table-0107-703 1 2 0 53 77 4144 0.5 0.04251700680272109
table-0107-581 7 3 0 134 131 12484 1.0 0.11909262759924386
table-0107-18 0 1 0 181 44 11607 0.5 0.0
table-0107-818 0 1 0 139 210 14702 0.3333333333333333 0.0
table-0107-519 2 3 0 55 49 2757 1.0 0.15246913580246912
table-0107-468 8 4 0 57 38 6661 0.25 0.24705014749262535
table-0107-403 22 5 1 153 125 3237 1.0 0.5256166982922201
table-0107-326 6 4 6 116 97 1797 0.5 1.0780821917808219
table-0107-47 3 7 0 179 253 6928 0.14285714285714285 0.025395585075210003
table-0107-447 1 3 0 89 99 6910 1.0 0.036838790931989926
table-0107-899 6 16 13 122 99 5397 0.5 1.4930747922437673
table-0107-187 1 2 0 40 54 0 1.0 0.04472843450479233
table-0107-478 3 4 0 403 240 7010 0.08333333333333333 0.010501750291715286
table-0107-582 1 2 0 5 71 1957 0.5 0.014090520922288642
table-0107-702 3 7 0 185 489 4714 0.2 0.14483139856274185
table-0107-60 12 9 0 177 235 6140 0.125 0.16367076631977295
table-0107-934 20 27 105 1658 557 121350 0.5 0.6556200612804386
table-0107-655 1 4 1 148 195 3024 0.5 0.02857142857142857
table-0107-418 22 2 0 13 48 2616 1.0 0.6545454545454545
table-0107-951 0 1 0 19 25 466 1.0 0.0
table-0107-336 5 3 0 37 44 1621 1.0 0.2172218284904323
table-0107-544 1 3 0 23 33 155 1.0 0.055404671374253124
table-0107-100 10 5 0 164 222 3131 0.14285714285714285 0.2997442455242967
table-0107-263 1 7 1 31 59 1271 0.5 0.10238645111624327
table-0107-129 21 6 19 48 84 3945 1.0 0.8127183787561146
table-0107-169 53 4 43 315 356 48524 0.5 1.8125292630396104
table-0107-844 6 19 22 170 223 48106 0.16666666666666666 0.4921445404556167
table-0107-634 2 5 0 136 200 3232 0.5 0.07880826525708794
table-0107-257 4 4 7 140 107 1100 0.1 0.07304116865869854
table-0107-587 2 5 2 130 186 3089 0.5 0.07398334149926507
table-0107-783 3 3 0 172 188 6593 0.3333333333333333 0.06027000964320154
table-0107-719 4 2 0 167 169 35504 0.16666666666666666 0.04522613065326633
table-0107-851 14 6 0 385 428 11634 0.14285714285714285 0.5779367469879518
