table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0006-703 2 1 1 675 714 9734 1.0 4.2795395215474814e-05
table-0006-422 19 5 0 23 260 2072 0.3333333333333333 3.3566433566433567
table-0006-228 2 6 4 2203 666 137046 0.08333333333333333 0.01585014409221902
table-0006-737 4 1 4 675 714 9734 1.0 0.0
table-0006-110 1 3 0 14 117 1356 1.0 0.07884856070087609
table-0006-396 3 3 0 22 30 1175 1.0 0.31116207951070335
table-0006-843 1 3 0 20 42 2506 1.0 0.024163894239187533
table-0006-681 0 0 0 675 714 9734 1.0 0.0
table-0006-868 3 4 3 352 648 512 1.0 0.5818965517241379
table-0006-591 0 1 0 164 420 14077 0.14285714285714285 0.0
table-0006-706 0 0 0 675 714 9734 1.0 0.0
table-0006-79 19 3 0 181 136 354455 0.2 0.1828071672354949
table-0006-57 1 2 1 685 271 26246 0.08333333333333333 0.015237020316027089
table-0006-672 4 10 0 198 355 16704 0.2 0.015938274386123
table-0006-575 4 6 0 133 193 4131 1.0 0.13844393592677345
table-0006-512 17 5 0 222 392 20278 0.2 0.05670693605498854
table-0006-902 2 4 2 353 623 1101 0.5 0.40119760479041916
table-0006-588 1 3 0 43 94 5401 1.0 0.016962524654832348
table-0006-898 2 2 2 19 29 6595 1.0 0.03776978417266187
table-0006-62 1 1 1 685 271 26246 0.08333333333333333 0.0
table-0006-977 46 4 73 402 164 37852 0.3333333333333333 0.716015219647181
table-0006-231 10 5 0 2203 666 137046 0.08333333333333333 0.04732875193970295
table-0006-204 5 12 3 409 186 533307 0.5 0.09909443725743855
table-0006-650 2 3 0 28 141 2906 0.5 0.10810810810810811
table-0006-453 1 1 0 8 29 1170 0.2 0.1132596685082873
table-0006-363 9 9 0 142 100 1600 0.25 0.11291444470206354
table-0006-526 3 3 0 40 80 3684 0.5 0.02529886016124548
table-0006-710 3 1 3 675 714 9734 1.0 0.0
table-0006-163 54 3 0 52 29 10838 0.3333333333333333 366.55357142857144
table-0006-273 11 2 0 160 221 13658 0.25 0.15010472422620433
table-0006-826 17 12 17 40 106 928 1.0 1.6862745098039216
table-0006-4 72 5 63 137 141 7081 0.5 0.45957303748529166
table-0006-917 4 2 0 959 384 205779 0.14285714285714285 0.008984944147644487
table-0006-913 1 3 0 156 256 5620 0.3333333333333333 0.10576923076923077
table-0006-156 1 2 0 16 32 1306 1.0 0.02869198312236287
table-0006-744 2 1 2 675 714 9734 1.0 0.0
table-0006-805 11 7 11 668 557 3014 0.09090909090909091 1.0609137055837563
table-0006-570 4 10 0 284 526 28676 0.25 0.010020320930558475
table-0006-200 1 3 0 169 136 1819 1.0 0.04315576534052596
table-0006-880 4 2 0 57 233 631 1.0 0.02750851454021483
table-0006-461 5 5 0 296 339 12098 0.5 0.026766450916936354
table-0006-58 4 9 3 685 271 26246 0.08333333333333333 0.04683972911963882
table-0006-833 1 3 0 0 0 0 0.0 77.0
table-0006-76 11 4 0 382 410 117199 1.0 0.11304623179227359
table-0006-87 3 3 0 47 56 1736 1.0 0.32941176470588235
table-0006-216 1 3 0 288 278 19275 0.2 0.016702163434592535
table-0006-238 4 10 0 2203 666 137046 0.08333333333333333 0.030702726668144536
table-0006-730 1 3 2 675 714 9734 1.0 4.2795395215474814e-05
table-0006-409 1 3 0 10 29 1752 1.0 0.1495956873315364
table-0006-915 12 5 0 959 384 205779 0.14285714285714285 0.029140359397765905
table-0006-52 5 9 4 432 240 19572 0.1111111111111111 0.08363636363636363
table-0006-827 16 13 8 40 106 928 1.0 1.2788671023965141
table-0006-531 0 1 0 1778 784 142039 0.1 0.0
table-0006-240 11 10 0 2203 666 137046 0.08333333333333333 0.14298381733540236
table-0006-256 12 4 10 417 285 1438 0.5 2.983050847457627
table-0006-662 4 6 8 37 110 0 1.0 0.05167958656330749
table-0006-491 5 9 21 1882 706 136447 0.14285714285714285 0.01681109185441941
table-0006-885 12 2 0 57 233 631 1.0 0.06104270369400053
table-0006-864 30 2 0 133 106 6534 0.3333333333333333 0.15470548408937035
table-0006-209 11 6 0 50 164 1481 0.3333333333333333 0.7759036144578313
table-0006-563 1 4 0 823 634 40116 0.14285714285714285 0.01315391593589356
table-0006-351 1 2 1 23 55 13827 1.0 0.008421985815602837
table-0006-803 8 4 4 5 29 846 0.3333333333333333 0.1292798110979929
table-0006-41 4 9 1 293 140 16800 0.3333333333333333 0.21342134213421343
table-0006-715 2 1 2 675 714 9734 1.0 0.0
table-0006-938 1 2 1 10 18 1299 1.0 0.01917255297679112
table-0006-395 5 9 0 2709 963 195358 0.047619047619047616 0.009169967280867919
table-0006-465 4 2 4 24 48 4709 1.0 0.03305249513933895
table-0006-611 4 3 3 32 37 1874 0.2 0.035982008995502246
table-0006-702 2 1 1 675 714 9734 1.0 4.2795395215474814e-05
table-0006-322 3 3 0 8 20 2311 1.0 0.4026548672566372
