table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0300-973 5 5 10 245 261 1016 1.0 0.24242424242424243
table-0300-689 22 23 22 364 415 12515 1.0 1.5674217907227617
table-0300-597 1 5 2 44 48 780 1.0 0.08229426433915212
table-0300-928 2 3 0 77 162 1040 0.09090909090909091 0.12051915945611867
table-0300-268 4 2 0 42 34 11630 0.5 79.0
table-0300-592 21 5 0 246 328 835 1.0 0.2377460439984562
table-0300-833 24 25 24 403 423 16286 1.0 0.9159192825112108
table-0300-555 1 1 0 12 20 2371 1.0 0.18789407313997478
table-0300-42 97 3 0 78 670 18695 1.0 12.61003861003861
table-0300-364 16 11 13 338 346 1340 1.0 7.760869565217392
table-0300-430 2 7 3 161 296 18961 1.0 0.03463451970914658
table-0300-603 1 5 2 47 49 1055 1.0 0.06002265005662514
table-0300-600 3 3 4 19 94 1676 0.5 0.017168799009492364
table-0300-226 15 4 12 108 119 61587 0.25 0.9161451814768461
table-0300-935 14 11 0 77 162 1040 0.09090909090909091 0.34981458590852904
table-0300-725 22 23 22 368 423 15403 1.0 1.134843581445523
table-0300-243 47 16 0 27 148 887 0.08333333333333333 4.340153452685422
table-0300-58 4 6 0 85 823 25625 0.043478260869565216 0.411144578313253
table-0300-341 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-786 3 2 3 390 413 15589 1.0 0.024147727272727272
table-0300-569 9 4 0 583 348 71300 0.1111111111111111 0.022784129119031608
table-0300-198 3 2 0 482 235 8583 0.14285714285714285 0.11656746031746032
table-0300-758 22 5 22 439 420 23269 1.0 1.1389645776566757
table-0300-171 15 4 0 53 37 11169 0.3333333333333333 0.36112708453133985
table-0300-168 1 3 0 386 339 17855 0.5 0.016585692745853576
table-0300-662 22 23 22 364 416 12279 1.0 4.13175230566535
table-0300-188 5 3 0 22 88 3208 0.047619047619047616 0.10446009389671361
table-0300-126 3 6 0 222 136 28003 0.3333333333333333 0.10422094841063054
table-0300-817 24 25 24 416 429 22839 1.0 1.108385370205174
table-0300-519 11 4 26 5 24 578 0.5 3.876190476190476
table-0300-666 22 5 22 364 416 12279 1.0 3.287220026350461
table-0300-707 22 23 22 366 419 13842 1.0 1.0066603235014273
table-0300-577 4 2 0 158 269 696 1.0 0.0062980224209598186
table-0300-283 1 2 0 65 78 64625 0.125 0.012807549713515335
table-0300-4 17 3 0 83 855 22910 0.08333333333333333 1.4834782608695651
table-0300-624 2 2 1 26 38 0 1.0 0.05702364394993046
table-0300-86 1 3 0 344 189 27672 0.5 0.02803577571379429
table-0300-360 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-223 19 6 0 280 129 4970 0.3333333333333333 1.1948627103631533
table-0300-457 22 5 2 61 192 82993 0.3333333333333333 0.13454661558109834
table-0300-753 22 23 452 358 411 35215 1.0 0.6479514415781487
table-0300-888 8 7 8 127 159 1052 1.0 0.1818808129521185
table-0300-784 4 2 4 390 413 15589 1.0 0.043560606060606064
table-0300-141 5 3 0 134 219 1626 0.09090909090909091 0.09441879983214435
table-0300-329 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-968 4 7 8 380 368 10880 0.5 0.11000369139904023
table-0300-640 18 11 11 329 344 2227 0.5 5.229249011857707
table-0300-130 3 3 0 47 117 3925 0.5 0.01828514949345194
table-0300-872 22 5 22 419 372 20192 1.0 0.3988125530110263
table-0300-782 22 5 22 390 413 15589 1.0 1.1903409090909092
table-0300-99 1 2 0 84 760 23362 0.043478260869565216 0.05433186490455213
table-0300-162 12 2 10 68 63 1039 0.5 0.3677685950413223
table-0300-105 1 2 0 84 760 23362 0.043478260869565216 0.0381791483113069
table-0300-815 24 5 24 416 429 22839 1.0 1.2462087421944692
table-0300-258 158 2 0 53 176 170340 0.5 6494.0
table-0300-630 4 8 1 12 60 9979 0.3333333333333333 0.0076234478775628065
table-0300-892 8 7 8 127 159 1052 1.0 0.19187047881501895
table-0300-252 99 2 0 46 133 73639 0.5 4725.0
table-0300-822 3 2 3 404 428 17983 1.0 0.024390243902439025
table-0300-372 1 3 0 41 61 1557 0.3333333333333333 0.03348864298194525
table-0300-878 24 5 24 424 373 16851 1.0 1.2782521346057258
table-0300-634 18 11 11 303 249 4566 1.0 4.477366255144033
table-0300-809 24 25 24 416 429 22839 1.0 1.0878679750223015
table-0300-233 103 2 0 45 114 107243 0.5 215.52941176470588
table-0300-484 28 4 0 148 190 13002 0.2 0.3087757313109426
table-0301-1000 6 5 0 181 207 11545 1.0 0.029131697869593284
table-0300-999 17 4 1 181 207 11545 1.0 0.04922530664945126
table-0300-633 18 11 10 300 261 4494 1.0 4.483606557377049
table-0300-746 22 23 22 367 430 19442 0.25 1.3917228103946102
table-0300-353 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-314 0 1 0 75 86 11758 0.5 0.0
table-0300-976 1 2 0 40 61 3146 0.5 0.020389249304911955
table-0300-626 1 3 0 11 32 2060 1.0 0.017385257301808066
table-0300-9 40 2 1 81 1003 20640 1.0 2.4895330112721417
table-0300-46 2 5 2 47 24 2316 1.0 0.4602026049204052
table-0300-119 1 2 0 94 810 23327 0.043478260869565216 0.019469026548672566
table-0300-961 3 7 6 380 368 10880 0.5 0.07862679955703211
table-0300-120 4 2 0 94 810 23327 0.043478260869565216 0.1592920353982301
table-0300-873 7 2 7 419 372 20192 1.0 0.03443596268023749
table-0300-922 20 2 0 224 142 8933 0.1111111111111111 0.07988556338028169
table-0300-373 16 11 13 337 348 1508 1.0 7.282828282828283
table-0300-449 19 11 16 76 53 9166 0.3333333333333333 0.5137614678899083
table-0300-720 5 2 5 371 428 16756 1.0 0.06094929881337648
table-0300-184 4 3 0 22 88 3208 0.047619047619047616 0.07805164319248827
table-0300-444 4 7 6 161 296 18961 1.0 0.07615767317259854
table-0300-843 24 5 24 399 430 18623 1.0 1.2131800088456435
table-0300-886 4 6 4 127 159 1052 1.0 0.20943851188425766
table-0300-726 3 2 3 368 423 15403 1.0 0.021035598705501618
table-0300-60 3 3 0 85 823 25625 0.043478260869565216 0.3147590361445783
table-0300-637 18 11 11 305 342 2258 0.5 6.98314606741573
table-0300-970 1 3 0 100 115 1408 1.0 0.0930442637759711
table-0300-776 22 5 22 419 418 17055 1.0 1.0136491368928142
table-0300-681 59 10 87 497 551 40024 1.0 7.690391459074733
table-0300-694 5 2 5 364 415 12515 1.0 0.06094929881337648
table-0300-375 11 6 0 207 170 98324 0.14285714285714285 0.052306374648231985
table-0300-408 1 7 1 161 296 18961 1.0 0.04247990815154994
table-0300-379 2 1 2 28 45 47000 0.25 0.0
table-0300-486 3 9 2 117 99 1588 1.0 0.21912602913236226
table-0300-676 3 2 3 366 417 12384 1.0 0.029182879377431907
table-0300-838 22 23 22 403 423 16286 1.0 0.7869955156950673
table-0300-830 22 5 22 403 423 16286 1.0 0.9491778774289985
table-0300-153 12 2 10 81 61 1173 0.5 0.9175257731958762
table-0300-326 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-92 5 2 0 84 760 23362 0.043478260869565216 0.5007342143906021
table-0300-147 74 9 0 425 132 253569 0.5 0.23837667454688732
table-0300-5 1 3 0 128 156 8443 1.0 0.008110220832519053
table-0300-977 3 3 0 65 72 3388 1.0 0.11100066269052353
table-0300-165 5 2 0 88 104 1000 0.5 0.4578313253012048
table-0300-721 22 23 22 371 428 16756 1.0 1.1402373247033442
table-0300-923 10 7 1 23 53 685 0.25 0.24758064516129033
table-0300-52 3 6 0 83 927 19969 1.0 0.3378995433789954
table-0300-616 1 2 0 5 17 587 1.0 0.030343007915567283
table-0300-511 4 2 0 32 82 1120 0.14285714285714285 0.0592363840539023
table-0300-540 14 4 12 168 300 17752 0.5 0.5534591194968553
table-0300-806 22 5 22 416 429 22839 1.0 1.11864406779661
table-0300-869 24 5 24 419 372 20192 1.0 0.44122137404580153
table-0300-213 33 11 82 857 423 36591 0.3333333333333333 0.07129387432325568
table-0300-583 1 3 1 28 45 2617 0.3333333333333333 0.04367816091954023
table-0300-370 15 10 0 41 61 1557 0.3333333333333333 0.4458357600465929
table-0300-236 15 11 0 27 148 887 0.08333333333333333 1.1227621483375958
table-0300-27 2 2 0 115 185 563 1.0 0.050468262226847034
table-0300-661 3 2 3 364 416 12279 1.0 0.05138339920948617
table-0300-790 22 23 22 390 413 15589 1.0 1.0179924242424243
table-0300-750 22 5 22 358 411 35215 1.0 1.751896813353566
table-0300-780 4 2 4 419 418 17055 1.0 0.03693295865114412
table-0300-800 22 5 22 392 423 17360 1.0 1.1092657342657342
table-0300-463 52 3 0 338 384 11174 1.0 20.790055248618785
table-0300-638 5 5 10 248 272 1211 1.0 0.24812030075187969
table-0300-531 5 3 0 98 188 283 1.0 0.20193637621023514
table-0300-502 1 1 0 230 225 55903 0.5 0.008221993833504625
table-0300-727 22 23 22 368 423 15403 1.0 1.5604099244875944
table-0300-382 0 0 0 28 45 47000 0.25 0.0
table-0300-6 32 4 23 115 159 8599 0.5 0.09906381937220829
table-0300-920 13 2 6 47 71 9408 1.0 0.21907894736842104
table-0300-846 3 2 3 399 430 18623 1.0 0.022556390977443608
table-0300-293 15 5 0 163 337 4027 0.2 0.2771841609050911
table-0300-522 13 3 13 12 190 234 1.0 0.9649122807017544
table-0300-939 18 11 15 9 29 872 0.5 0.46016949152542375
table-0300-717 3 2 3 371 428 16756 1.0 0.024271844660194174
table-0300-820 4 2 4 404 428 17983 1.0 0.04399808703969393
table-0300-417 26 7 34 161 296 18961 1.0 0.5394182931496364
table-0300-591 3 2 0 94 132 59572 0.5 0.007644123579997877
table-0300-586 1 5 2 43 51 931 1.0 0.0590513068731849
table-0300-766 22 23 22 439 420 23269 1.0 0.9741144414168937
table-0300-335 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-204 2 2 0 494 573 15279 0.14285714285714285 0.06714364336818933
table-0300-180 4 3 0 22 88 3208 0.047619047619047616 0.0698356807511737
table-0300-277 1 6 0 55 93 1688 1.0 0.028075360177318064
table-0300-458 7 5 4 61 192 82993 0.3333333333333333 0.03888888888888889
table-0300-501 14 5 5 176 413 45567 0.3333333333333333 0.016044925792218213
table-0300-409 1 7 1 161 296 18961 1.0 0.03673938002296211
table-0300-148 8 3 13 22 64 1197 0.5 0.12774498229043685
table-0300-475 3 4 0 347 196 105603 1.0 0.010524766320747773
table-0300-946 6 7 13 380 368 10880 0.5 0.1790328534514581
table-0300-933 13 4 0 77 162 1040 0.09090909090909091 0.8634116192830655
table-0300-124 1 2 0 94 810 23327 0.043478260869565216 0.07610619469026549
table-0300-354 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-420 16 7 17 161 296 18961 1.0 0.38365862992728667
table-0300-958 4 7 9 380 368 10880 0.5 0.10040605389442599
table-0300-249 9 2 0 44 38 5968 0.5 359.0
table-0300-495 1 2 0 19 33 13119 0.3333333333333333 0.022644927536231884
table-0300-394 18 7 19 161 296 18961 1.0 0.4091083046306927
table-0300-156 6 9 4 264 307 4005 0.16666666666666666 0.12109955423476969
table-0300-883 22 23 22 424 373 16851 1.0 1.0698141637368157
table-0300-564 11 4 6 583 348 71300 0.1111111111111111 0.0170275722932078
table-0300-608 10 2 0 132 251 9274 0.3333333333333333 0.00961596249774626
table-0300-729 3 2 3 368 423 15403 1.0 0.024271844660194174
table-0300-614 2 5 4 119 54 1826 1.0 0.08348134991119005
table-0300-814 22 23 22 416 429 22839 1.0 0.9473684210526315
table-0300-887 4 6 7 127 159 1052 1.0 0.09817430244574578
table-0300-342 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-31 1 2 0 115 185 563 1.0 0.03850156087408949
table-0300-146 7 4 0 425 132 253569 0.5 0.030732860520094562
table-0300-907 4 9 6 246 276 6600 0.3333333333333333 0.46327014218009477
table-0300-574 2 2 2 27 55 4465 0.3333333333333333 0.07347670250896057
table-0300-496 5 5 0 19 33 13119 0.3333333333333333 0.28894927536231885
table-0300-561 3 5 0 27 50 4428 0.3333333333333333 1.4060913705583757
table-0300-556 1 1 0 12 20 2371 1.0 0.1626733921815889
table-0300-456 6 4 0 12 122 1522 1.0 0.034100453552830506
table-0300-121 9 2 0 94 810 23327 0.043478260869565216 0.6672566371681415
table-0300-127 3 5 0 222 136 28003 0.3333333333333333 0.08702449192287649
table-0300-673 3 2 3 366 417 12384 1.0 0.02529182879377432
table-0300-562 2 3 2 27 50 4428 0.3333333333333333 0.27411167512690354
table-0300-10 96 3 0 81 1003 20640 1.0 9.962962962962964
table-0300-450 29 2 29 1527 505 694 1.0 0.01752958880709318
table-0300-852 4 2 4 399 430 18623 1.0 0.040689960194604156
table-0300-312 7 3 5 68 152 9622 0.5 0.05387468280304509
table-0300-159 1 5 0 264 307 4005 0.16666666666666666 0.09435364041604755
table-0300-74 6 3 0 88 815 26146 0.047619047619047616 0.847682119205298
table-0300-144 25 5 0 425 132 253569 0.5 0.10677698975571316
table-0300-619 4 4 0 10 39 520 0.3333333333333333 1.4651162790697674
table-0300-1 61 6 62 162 233 15417 0.25 3.2293233082706765
table-0300-855 24 5 24 448 434 25065 1.0 1.2046757829730923
table-0300-399 10 7 13 161 296 18961 1.0 0.21526980482204364
table-0300-781 22 23 22 419 418 17055 1.0 0.8526696105981534
table-0300-347 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-550 28 5 70 12 20 2371 1.0 0.6349306431273645
table-0300-876 5 2 5 424 373 16851 1.0 0.065796082370668
table-0300-323 2 3 0 70 94 1155 1.0 0.17060367454068243
table-0300-473 17 4 1 73 113 11596 0.5 0.22426166160640354
table-0300-11 1 6 0 81 1003 20640 1.0 0.13526570048309178
table-0300-921 16 2 0 224 142 8933 0.1111111111111111 0.04929577464788732
table-0300-437 1 7 1 161 296 18961 1.0 0.036930730960581706
table-0300-532 5 3 0 98 188 283 1.0 0.22544951590594745
table-0300-960 3 7 6 380 368 10880 0.5 0.08342561830933924
table-0300-271 8 4 0 386 369 127884 0.5 0.03205443882347674
table-0300-210 4 4 0 102 239 3386 0.3333333333333333 0.0635107321376066
table-0300-792 5 2 5 390 413 15589 1.0 0.05350378787878788
table-0300-61 10 2 6 24 52 15510 1.0 0.07626619552414605
table-0300-23 4 2 0 115 185 563 1.0 0.10509885535900104
table-0300-265 1 1 0 19 17 9623 1.0 0.06103286384976526
table-0300-96 30 3 0 84 760 23362 0.043478260869565216 2.0602055800293684
table-0300-351 1 1 0 41 25 317521 1.0 0.06333739342265529
table-0300-660 22 23 22 364 416 12279 1.0 2.7799736495388667
table-0300-172 5 3 0 22 88 3208 0.047619047619047616 0.10504694835680752
table-0300-731 22 5 22 368 423 15403 1.0 1.3500539374325782
table-0300-835 22 23 22 403 423 16286 1.0 0.804185351270553
table-0300-403 2 7 2 161 296 18961 1.0 0.07328740910830463
table-0300-177 4 3 0 22 88 3208 0.047619047619047616 0.07511737089201878
table-0300-827 24 5 24 404 428 17983 1.0 1.330463892874223
table-0300-209 4 5 0 46 98 5323 0.3333333333333333 0.03770491803278689
table-0300-443 30 7 47 161 296 18961 1.0 0.6502104860313815
table-0300-50 124 3 0 83 927 19969 1.0 12.339421613394217
table-0300-508 29 8 7 32 82 1120 0.14285714285714285 0.7302077484559236
table-0300-735 5 4 0 25 73 3742 0.25 0.027506192152261764
table-0300-793 22 23 22 390 413 15589 1.0 1.009469696969697
table-0300-446 8 7 14 161 296 18961 1.0 0.13738997321086874
table-0300-470 4 8 2 43 90 619 0.25 0.1188034188034188
table-0300-590 4 2 3 94 132 59572 0.5 0.011147680220830236
table-0300-294 1 5 0 163 337 4027 0.2 0.02545568824638592
table-0300-733 22 23 22 368 423 15403 1.0 1.1407766990291262
table-0300-691 3 2 3 364 415 12515 1.0 0.024271844660194174
table-0300-109 19 6 0 55 88 2449 0.5 1.593128390596745
table-0300-736 3 4 0 25 73 3742 0.25 0.029591969756224742
table-0300-897 17 4 27 84 80 15472 1.0 0.34460887949260044
table-0300-541 1 5 0 144 215 1913 1.0 0.03556771545827633
table-0300-20 2 2 0 115 185 563 1.0 0.055150884495317375
table-0300-371 1 20 0 41 61 1557 0.3333333333333333 0.16220151426907398
table-0300-248 107 2 0 45 144 80995 0.5 296.05882352941177
table-0300-33 2 2 0 115 185 563 1.0 0.06451612903225806
table-0300-807 24 5 24 416 429 22839 1.0 1.2234611953612846
table-0300-748 4 2 4 367 430 19442 0.25 0.04427333974975938
table-0300-716 22 5 22 371 428 16756 1.0 1.3613807982740023
table-0300-402 18 7 19 161 296 18961 1.0 0.4358974358974359
table-0300-518 7 4 0 780 467 206913 0.3333333333333333 0.035682285352869866
table-0300-322 10 2 0 22 185 770 1.0 0.1538135593220339
table-0300-383 0 0 0 28 45 47000 0.25 0.0
table-0300-867 5 2 5 419 372 20192 1.0 0.022222222222222223
table-0300-533 5 3 0 98 188 283 1.0 0.24066390041493776
table-0300-422 19 7 34 161 296 18961 1.0 0.4213547646383467
table-0300-826 22 23 22 404 428 17983 1.0 1.018651362984218
