table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0309-617 1 3 0 18 16 2931 1.0 0.4222222222222222
table-0309-765 1 3 0 175 162 2501 0.16666666666666666 0.33455882352941174
table-0309-956 1 2 1 81 111 6217 0.3333333333333333 0.008133561643835616
table-0309-386 3 3 0 274 379 93568 0.125 0.008875159360596253
table-0309-323 1 3 0 77 87 23973 1.0 0.06737367436057393
table-0309-330 1 3 0 15 28 1318 0.25 0.04390243902439024
table-0309-693 12 7 26 25 240 14857 0.06666666666666667 0.7281073446327684
table-0309-887 2 2 0 80 120 4186 0.3333333333333333 0.03347034644744568
table-0309-604 8 5 20 147 401 1312 0.5 2.481132075471698
table-0309-453 8 3 8 16 139 217 1.0 0.2664298401420959
table-0309-997 3 9 3 153 251 15578 0.1 0.2522075055187638
table-0309-436 7 3 0 155 33 11689 0.3333333333333333 0.16798059429957551
table-0309-218 43 6 0 411 350 7556 0.3333333333333333 0.2623847710409953
table-0309-907 1 6 0 61 112 3646 1.0 0.10297029702970296
table-0309-694 4 7 6 25 240 14857 0.06666666666666667 0.2888418079096045
table-0309-468 8 5 8 184 184 13366 1.0 0.5462686567164179
table-0309-589 9 5 20 150 403 2095 0.5 5.412213740458015
table-0309-476 16 4 0 184 184 13366 1.0 5.973134328358209
table-0309-233 3 6 0 64 184 967 0.1111111111111111 0.19099826889786498
table-0309-53 1 4 0 1070 683 3032748 1.0 0.0029147581940396168
table-0309-26 5 6 0 118 162 1027 0.1111111111111111 0.05141021063905748
table-0309-816 2 2 1 52 65 3237 1.0 0.05550416281221091
table-0309-130 21 3 0 85 95 53831 1.0 0.040939291297550806
table-0309-793 0 1 0 7 10 1129 1.0 0.0
table-0309-342 4 3 0 209 245 32439 1.0 0.034650785056848946
table-0309-559 6 4 13 144 328 1389 0.5 1.83206106870229
table-0309-800 32 3 0 105 161 685 1.0 0.4222131482237648
table-0309-873 10 11 8 24 227 1574 1.0 0.47916067835584936
table-0309-517 1 4 0 42 341 92 1.0 0.2315270935960591
table-0309-941 1 2 0 4 17 611 1.0 0.03234880450070324
table-0309-187 1 3 0 78 92 1869 1.0 0.07751479289940828
table-0309-524 1 2 1 14 40 8526 0.5 0.007191521574564724
table-0309-4 58 5 52 345 286 400048 0.5 0.3466331658291457
table-0309-734 3 2 0 25 39 2432 0.25 0.0367816091954023
table-0309-915 1 2 0 7 13 1913 1.0 0.035493827160493825
table-0309-377 1 6 0 274 379 93568 0.125 0.007208002353633422
