table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0002-160 5 3 0 123 127 1468 1.0 0.24424146147736298
table-0002-666 2 2 0 140 197 5810 0.5 0.03444034440344403
table-0002-673 5 3 0 27 26 11410 0.3333333333333333 0.03551014214173706
table-0002-753 8 6 0 398 192 13238 0.3333333333333333 0.8693877551020408
table-0002-41 10 3 0 20 15 324 1.0 1.2929085303186023
table-0002-243 4 2 0 61 104 1534 0.16666666666666666 0.0128
table-0002-839 9 2 4 9 48 514 1.0 0.09038978494623656
table-0002-552 11 4 5 120 187 34312 0.058823529411764705 0.15439770554493307
table-0002-886 30 6 34 16 713 33127 0.09090909090909091 2.502968617472434
table-0002-443 12 2 0 24 45 1946 0.3333333333333333 0.11908856405846947
table-0002-949 30 4 0 315 471 58054 1.0 2.2468694096601074
table-0002-356 0 1 0 70 101 22076 1.0 0.0
table-0002-319 2 2 0 14 45 2096 0.5 0.09050445103857567
table-0002-712 2 3 0 24 41 2390 0.5 0.10842433697347893
table-0002-432 9 7 14 350 186 3939 1.0 0.1647848642050656
table-0002-176 14 3 0 3 5 1721 0.08333333333333333 2.945273631840796
table-0002-605 2 4 0 119 187 9523 1.0 0.06517311608961303
table-0002-124 1 3 0 63 60 1017 1.0 0.20743919885550788
table-0002-804 29 5 0 246 168 230847 0.5 1.2755445369222596
table-0002-189 11 3 0 713 548 39569 0.125 0.023922175547203182
table-0002-425 17 4 0 174 148 2024 1.0 2.939233817701453
table-0002-749 7 2 0 5290 1363 2825630 0.5 0.01021854360951274
table-0002-628 3 3 0 69 66 3440 1.0 0.06571484451398396
table-0002-188 3 3 0 347 446 8936 1.0 0.10642750373692078
table-0002-152 9 7 13 374 159 6056 1.0 0.19843444227005871
table-0002-528 18 10 36 344 349 1218 1.0 0.14732930209120684
table-0002-445 6 7 0 363 318 1848 1.0 0.2869103203992916
table-0002-544 4 6 6 290 265 980 1.0 0.1323529411764706
table-0002-859 15 22 65 43 237 899 0.25 0.17212490479817213
table-0002-497 2 4 0 33 68 457 1.0 0.006279434850863423
table-0002-948 3 23 3 217 136 8287 0.5 1.058210251954822
table-0002-623 0 1 0 16 18 687 1.0 0.0
table-0002-164 5 2 0 183 91 238455 1.0 0.0006191567085629373
table-0002-841 2 2 0 9 48 514 1.0 0.021505376344086023
table-0002-867 4 2 0 34 71 1327 0.5 0.02106649111257406
table-0002-959 2 2 0 9 15 953 1.0 0.08625
table-0002-856 12 4 0 50 61 2678 0.5 0.4910071942446043
table-0002-838 3 2 0 6 23 1982 1.0 0.05042016806722689
table-0002-938 1 2 0 22 63 10625 0.25 0.020100502512562814
table-0002-510 13 2 0 222 91 89165 0.1111111111111111 0.10110893672537508
table-0002-296 7 4 0 28 74 13807 0.03125 0.5153922542204568
table-0002-608 1 4 0 119 187 9523 1.0 0.027834351663272233
table-0002-517 42 7 6 328 233 4254 0.5 2.0290999792143007
table-0002-603 24 8 15 23 98 9050 1.0 0.9036193574623831
table-0002-168 2 3 0 40 54 39179 1.0 0.0216337187616561
table-0002-724 3 3 4 5875 883 1696063 0.5 0.0063276772033369275
table-0002-752 7 6 0 398 192 13238 0.3333333333333333 0.7959183673469388
table-0002-589 0 1 0 43 36 9274 1.0 0.0
table-0002-284 7 6 16 383 433 20956 1.0 0.00801881749171389
table-0002-78 15 3 0 289 298 8763 0.2 0.5051622418879056
table-0002-935 24 4 5 22 63 10625 0.25 0.7060301507537688
table-0002-128 5 9 0 568 497 106561 1.0 0.2042875157629256
table-0002-291 22 5 31 26 55 965 0.5 3.712574850299401
table-0002-174 16 3 0 3 5 1721 0.08333333333333333 2.5671641791044775
table-0002-740 6 3 0 55 80 2005 0.16666666666666666 0.03726636853571838
table-0002-873 10 7 0 86 148 62879 0.3333333333333333 0.829688060236644
table-0002-86 22 15 219 85 296 2687 0.058823529411764705 0.07101176936010285
table-0002-418 22 4 17 268 161 199572 0.25 0.15226209048361936
table-0002-807 2 4 2 344 483 1108 0.5 0.14096385542168674
table-0002-173 0 1 0 3 5 1721 0.08333333333333333 0.0
table-0002-450 3 2 0 72 110 2182 0.3333333333333333 0.06326781326781326
table-0002-861 3 6 0 83 143 927 1.0 0.07044320516583505
table-0002-809 5 10 3 181 217 6512 0.3333333333333333 0.12305168170631665
table-0002-772 5 15 5 351 209 77986 0.3333333333333333 0.11869639794168096
table-0002-509 3 3 0 72 89 1445 1.0 0.10676953708312593
table-0002-643 4 7 11 290 271 88000 0.09090909090909091 0.006342231802354502
table-0002-638 8 4 3 95 104 2741 0.5 0.10779681039574719
table-0002-360 13 13 0 8 32 674 1.0 0.6323676323676324
table-0002-925 5 7 0 547 635 16736 0.07692307692307693 0.16153457849570924
table-0002-779 1 3 0 224 173 12431 0.5 0.4440894568690096
table-0002-390 17 8 0 92 152 8623 0.2 7.444244604316546
table-0002-353 63 4 53 538 328 65931 0.3333333333333333 0.3312868567735681
table-0002-781 5 9 5 362 223 16185 0.3333333333333333 0.02575991756826378
table-0002-499 15 2 0 844 316 61192 0.3333333333333333 0.3201371571072319
table-0002-587 5 2 0 1039 352 505078 0.5 0.018007298112010153
table-0002-31 1 3 0 24 20 3432 1.0 0.07462686567164178
table-0002-135 1 3 0 131 80 10069 1.0 0.016702856188408218
table-0002-303 3 4 0 28 74 13807 0.03125 0.16981132075471697
table-0002-427 4 11 0 372 344 142402 0.2 0.010070214338507022
table-0002-422 0 1 0 449 441 47675 0.3333333333333333 0.0
table-0002-123 2 2 0 91 126 1591 0.5 0.025078369905956112
