table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0101-857 18 19 18 296 268 11190 0.25 5.886075949367089
table-0101-562 3 2 0 42 81 13017 0.3333333333333333 0.06038374717832957
table-0101-84 0 1 0 412 487 15301 0.07692307692307693 0.0
table-0101-76 0 1 0 201 265 3529 0.14285714285714285 0.0
table-0101-604 1 3 0 24 39 567 1.0 0.13996316758747698
table-0101-329 1 4 0 497 203 226923 0.3333333333333333 0.004699206454759055
table-0101-223 2 2 0 55 60 11860 0.5 0.028184281842818428
table-0101-827 2 2 0 69 79 914 1.0 0.18161925601750548
table-0101-856 5 3 0 7 92 2000 1.0 0.34513274336283184
table-0101-50 5 4 0 209 291 5418 0.14285714285714285 0.08909981628903858
table-0101-576 6 7 1 9 265 1691 0.1111111111111111 0.13556046383213693
table-0101-410 4 5 9 384 548 683 0.5 1.0151898734177216
table-0101-752 25 7 0 479 411 46836 0.041666666666666664 0.7605113636363636
table-0101-113 0 1 0 211 283 4272 0.14285714285714285 0.0
table-0101-513 18 4 0 50 119 792 0.3333333333333333 7.2875
table-0101-960 0 1 0 298 331 2621 0.125 0.0
table-0101-596 6 2 0 49 57 12245 0.5 0.253388332351208
table-0101-467 10 23 77 678 845 35661 0.125 0.9124036440084092
table-0101-531 3 4 4 40 30 1058 1.0 0.009394572025052192
table-0101-301 25 9 16 53 227 14341 0.14285714285714285 0.5260007482229705
table-0101-528 3 14 14 931 1116 67701 1.0 0.006476536757186684
table-0101-928 1 5 0 490 492 8400 0.1111111111111111 0.015912481352560914
table-0101-3 27 3 0 1789 481 29927 0.25 0.08561036195883605
table-0101-141 5 4 0 153 258 8860 0.3333333333333333 0.07039042462239954
table-0101-641 9 4 18 119 134 4160 1.0 0.012259431198449543
table-0101-846 0 1 0 299 347 3158 0.1111111111111111 0.0
table-0101-998 1 8 0 298 335 2512 0.125 0.02977346278317152
table-0101-554 3 13 13 908 1060 100787 1.0 0.004044190175577037
table-0101-366 2 3 0 47 54 1074 1.0 0.3802145411203814
table-0101-295 1 3 0 61 87 1253 1.0 0.06305244549204478
table-0101-586 13 18 90 589 563 22877 0.3333333333333333 0.2462902101384324
table-0101-974 3 8 0 303 341 2528 0.125 0.10131477184841454
table-0101-341 3 5 0 553 96 14033 1.0 0.7019667170953101
table-0101-550 9 3 0 55 86 28017 0.16666666666666666 0.7114178168130489
table-0101-645 2 2 0 67 77 13861 0.3333333333333333 0.035422343324250684
table-0101-85 0 1 0 412 487 15301 0.07692307692307693 0.0
table-0101-236 6 5 0 66 356 2088 1.0 0.01803761931499158
table-0101-979 1 8 0 297 335 2436 0.125 0.03806870937790158
table-0101-68 0 1 0 209 279 4087 0.14285714285714285 0.0
table-0101-609 13 3 0 140 235 1826 1.0 0.03177375950143997
table-0101-507 3 10 10 794 1095 81431 1.0 0.0012948953860832822
table-0101-564 4 6 0 959 1235 91414 1.0 0.03229317851959362
table-0101-426 3 12 12 1079 1260 153388 1.0 0.0018091792039611502
table-0101-972 0 1 0 307 340 2599 0.125 0.0
table-0101-312 1 3 1 110 117 23405 1.0 0.12577065351418001
table-0101-973 1 5 0 307 340 2599 0.125 0.04085422469823584
table-0101-145 1 7 0 200 263 5093 0.14285714285714285 0.01920374707259953
table-0101-404 1 2 1 29 48 4828 1.0 0.009345794392523364
table-0101-393 1 3 0 70 87 947 1.0 0.13851992409867173
table-0101-11 2 7 0 206 282 3595 0.14285714285714285 0.035024154589371984
table-0101-920 0 1 0 303 324 2997 0.125 0.0
table-0101-994 0 1 0 301 342 2467 0.125 0.0
table-0101-17 6 5 0 207 279 3855 0.14285714285714285 0.08800823468862584
table-0101-876 1 7 0 300 349 2851 0.125 0.017310252996005325
table-0101-988 1 7 0 302 337 2398 0.125 0.033856317093311314
table-0101-802 5 6 8 447 326 23293 0.2 1.0578842315369261
table-0101-318 7 3 0 17 27 9644 0.3333333333333333 0.08927000879507475
table-0101-427 3 13 13 1079 1260 153388 1.0 0.001999619120167587
table-0101-89 87 4 0 164 309 9547 0.3333333333333333 3.64763299170327
table-0101-181 10 5 0 204 265 4666 0.14285714285714285 0.19529956967891426
table-0101-305 5 9 3 53 227 14341 0.14285714285714285 0.11597456041900486
table-0101-588 4 9 2 137 128 1053 1.0 0.11464968152866242
table-0101-712 2 11 0 537 508 38665 0.05555555555555555 0.0010176390773405698
table-0101-657 4 13 3 333 355 24981 0.2 0.1664392905866303
table-0101-649 2 18 0 332 397 23568 0.16666666666666666 0.044967541035520135
table-0101-884 1 7 0 488 497 8042 0.1111111111111111 0.011711711711711712
table-0101-30 2 7 0 206 286 3769 0.14285714285714285 0.024244437064098307
table-0101-810 5 2 0 463 601 14650 0.1111111111111111 0.09914443885254152
table-0101-711 25 5 0 537 508 38665 0.05555555555555555 0.030493465685924443
table-0101-699 3 5 0 199 241 4615 0.3333333333333333 0.10909090909090909
table-0101-277 19 6 20 1060 895 150726 0.5 0.18743323298047976
table-0101-344 4 2 1 139 75 31653 0.5 0.028996469994957134
table-0101-440 4 2 0 14 84 21505 0.5 0.03275602409638554
table-0101-198 1 3 0 73 85 1291 1.0 0.09349593495934959
table-0101-494 3 11 0 13 28 1306 0.3333333333333333 0.2459016393442623
table-0101-787 1 3 0 109 147 17696 1.0 0.012167952013710369
table-0101-792 8 5 0 60 225 17657 1.0 0.08598726114649681
table-0101-967 0 1 0 295 331 2574 0.125 0.0
table-0101-879 0 1 0 300 349 2851 0.125 0.0
table-0101-534 3 10 10 910 1161 137309 1.0 0.0014956998628941791
table-0101-981 0 1 0 297 335 2436 0.125 0.0
table-0101-571 2 2 2 41 61 5014 0.5 0.1288244766505636
table-0101-539 3 13 13 910 1161 137309 1.0 0.005401138393784536
table-0101-407 14 12 6 105 86 19559 0.5 0.16155211767689576
table-0101-197 17 2 0 68 63 3942 0.5 0.09400921658986175
table-0101-253 2 4 0 66 356 2088 1.0 0.0007720381807973049
table-0101-32 6 5 0 207 327 3798 0.14285714285714285 0.05466645539534147
table-0101-492 3 9 3 34 55 1128 0.5 0.0466786355475763
table-0101-24 3 2 0 28 68 1717 1.0 0.04552845528455285
table-0101-983 0 1 0 297 335 2436 0.125 0.0
table-0101-196 23 6 0 509 277 4131 0.2 6.736238532110092
table-0101-896 1 3 1 100 105 11599 1.0 0.028555738605161998
table-0101-247 2 5 1 66 356 2088 1.0 0.006913250982594048
table-0101-469 20 8 9 678 845 35661 0.125 0.5970567624386826
table-0101-977 0 1 0 303 341 2528 0.125 0.0
table-0101-355 1 3 0 9 22 524 1.0 0.20907297830374755
table-0101-241 2 4 0 66 356 2088 1.0 0.0006316676024705222
table-0101-563 1 4 0 42 81 13017 0.3333333333333333 0.062076749435665914
table-0101-936 2 8 4 260 295 25284 0.5 0.028598218471636194
table-0101-559 14 7 10 77 101 5740 1.0 1.0948275862068966
table-0101-435 8 6 0 45 123 2323 0.125 0.23955147808358818
table-0101-485 3 13 13 906 1048 73221 1.0 0.002493624256163219
table-0101-135 2 7 0 806 621 92821 0.023809523809523808 0.006134004403900598
table-0101-749 5 21 0 479 411 46836 0.041666666666666664 0.033522727272727273
table-0101-739 6 3 0 158 255 266 1.0 0.4738219895287958
table-0101-719 10 6 0 22 57 695 0.25 2.652061855670103
table-0101-233 1 2 0 40 58 5103 0.5 0.021904761904761906
table-0101-703 2 4 0 21 33 1517 0.5 0.1161928306551298
table-0101-252 2 2 0 66 356 2088 1.0 0.0005263896687254351
table-0101-39 11 4 7 263 143 832020 1.0 0.03823162320173422
table-0101-600 25 3 3 9 19 664 0.5 22.502683363148478
table-0101-142 10 5 0 200 263 5093 0.14285714285714285 0.2711943793911007
table-0101-910 0 1 0 500 496 6640 0.1111111111111111 0.0
table-0101-4 1 7 0 1789 481 29927 0.25 0.01242015613910575
table-0101-622 6 6 0 214 293 959 1.0 0.02146348915368164
table-0101-128 1 7 0 204 258 4336 0.14285714285714285 0.026870007262164125
table-0101-248 2 2 0 66 356 2088 1.0 0.0005965749578888265
table-0101-770 3 3 0 22 41 1598 1.0 0.1530854430379747
table-0101-474 8 3 1 43 114 5967 0.5 0.13630289532293988
table-0101-275 156 3 0 380 545 232771 0.3333333333333333 0.7999814883376527
table-0101-486 3 12 12 906 1048 73221 1.0 0.0023802776990648907
table-0101-728 1 2 1 15 59 8804 0.5 0.03281519861830743
table-0101-311 10 4 0 444 312 182156 0.3333333333333333 0.022603788310869632
table-0101-176 4 7 0 203 267 3938 0.125 0.03844454264250994
table-0101-2 9 3 2 1789 481 29927 0.25 0.0539389638041164
table-0101-168 4 8 0 205 269 4235 0.125 0.04557157569515963
table-0101-771 1 3 0 71 86 2568 1.0 0.09002770083102493
table-0101-643 2 3 0 71 77 10600 0.3333333333333333 0.021809369951534735
table-0101-533 5 6 0 910 1161 137309 1.0 0.020316589804312602
table-0101-523 3 10 10 931 1116 67701 1.0 0.002386092489489831
table-0101-46 5 7 0 209 291 5418 0.14285714285714285 0.02786282914880588
table-0101-543 3 2 0 555 251 708 1.0 0.08753437213565536
table-0101-98 1 3 0 49 108 1190 1.0 0.019507663725034836
table-0101-859 1 1 0 296 268 11190 0.25 0.12236286919831224
table-0101-352 24 3 1 570 231 57053 0.125 0.3910851684797028
table-0101-729 2 6 4 15 59 8804 0.5 0.23834196891191708
table-0101-805 10 4 0 463 601 14650 0.1111111111111111 0.34373427277302465
table-0101-738 1 3 0 122 186 7198 0.2 0.11307053941908714
table-0101-78 1 7 0 201 265 3529 0.14285714285714285 0.018401380103507763
table-0101-873 2 7 0 296 342 2800 0.125 0.03455045151158225
table-0101-87 6 4 0 412 487 15301 0.07692307692307693 0.1318012842176411
table-0101-105 1 3 0 26 39 738 1.0 0.11508771929824561
table-0101-335 4 6 0 232 339 63477 0.5 0.02517082963363317
table-0101-730 8 8 13 55 142 1356 1.0 0.07062630877593756
table-0101-721 3 4 0 22 57 695 0.25 0.5154639175257731
table-0101-933 3 7 0 299 328 3448 0.125 0.08205756276791182
table-0101-593 2 1 1 282 304 6332 0.5 0.11976047904191617
table-0101-177 6 7 0 203 267 3938 0.125 0.0618647812638091
table-0101-457 3 13 13 869 1108 206174 1.0 0.0020242043154313277
table-0101-943 1 5 0 299 331 3545 0.14285714285714285 0.023174157303370788
table-0101-790 3 11 0 279 286 15478 0.5 0.8096607245543416
table-0101-384 10 2 6 52 71 14002 1.0 0.1889855072463768
table-0101-862 13 5 0 149 181 8179 0.25 0.05500450856627592
table-0101-793 38 7 51 60 225 17657 1.0 0.4419828302409305
table-0101-192 7 8 0 501 303 27282 0.1111111111111111 0.049686725921608624
table-0101-616 2 2 0 52 58 7267 0.5 0.06976744186046512
table-0101-334 9 13 0 176 145 29683 0.5 0.10570851225056832
table-0101-27 4 7 0 206 286 3769 0.14285714285714285 0.05147791431418133
table-0101-56 2 8 0 204 276 4105 0.14285714285714285 0.03088512241054614
table-0101-136 8 7 0 806 621 92821 0.023809523809523808 0.023435042466184334
table-0101-891 3 7 0 302 324 2605 0.125 0.13309352517985612
table-0101-245 2 4 0 66 356 2088 1.0 0.0007720381807973049
table-0101-590 4 2 0 11 17 5230 0.5 0.1312877263581489
table-0101-221 1 2 1 45 48 7549 0.5 0.027181688125894134
table-0101-767 21 6 0 13 121 604 0.5 6.082228116710875
table-0101-246 2 3 0 66 356 2088 1.0 0.0005965749578888265
table-0101-321 11 3 0 410 71 8754 0.25 1.0496031746031746
table-0101-527 3 11 11 931 1116 67701 1.0 0.002442904215430065
table-0101-674 8 21 57 191 258 10865 0.16666666666666666 1.2486631016042782
table-0101-101 7 2 0 375 259 25335 0.25 0.08775573787516876
table-0101-194 4 4 0 501 303 27282 0.1111111111111111 0.07183447471951042
table-0101-963 3 8 0 295 331 2574 0.125 0.13202247191011235
table-0101-67 1 7 0 209 279 4087 0.14285714285714285 0.009055026700719759
table-0101-794 7 2 0 23 43 4789 1.0 0.15524475524475526
table-0101-864 3 3 0 312 342 4225 1.0 0.18666666666666668
table-0101-605 1 2 1 69 149 7825 1.0 0.021205357142857144
table-0101-806 13 4 0 463 601 14650 0.1111111111111111 0.45143432310015097
table-0101-940 1 6 0 299 331 3545 0.14285714285714285 0.023876404494382022
table-0101-877 2 7 0 300 349 2851 0.125 0.04172214824678207
table-0101-832 4 10 0 83 59 3776 0.16666666666666666 0.027393720118878407
table-0101-688 2 3 0 11 23 1469 1.0 0.5585774058577406
table-0101-51 1 1 0 239 243 28898 0.5 0.0036872459109388296
table-0101-222 1 2 0 55 60 11860 0.5 0.012466124661246613
table-0101-610 2 5 4 12 21 699 1.0 0.15650741350906094
table-0101-170 5 7 0 205 269 4235 0.125 0.05175077239958805
table-0101-743 8 6 0 62 94 3776 0.5 0.937442502299908
table-0101-21 0 1 0 207 279 3855 0.14285714285714285 0.0
table-0101-48 1 7 0 209 291 5418 0.14285714285714285 0.006276791181873852
table-0101-676 3 2 0 77 80 25426 0.5 0.048054145516074454
table-0101-397 1 3 0 69 72 855 1.0 0.3972602739726027
table-0101-188 10 5 0 501 303 27282 0.1111111111111111 0.08786245082325514
table-0101-644 8 2 0 71 77 10600 0.3333333333333333 0.062197092084006464
table-0101-357 0 1 0 24 44 4112 0.5 0.0
table-0101-867 3 7 0 299 347 2723 0.125 0.05514705882352941
table-0101-726 16 4 0 417 318 76096 0.5 0.06251968503937008
table-0101-567 3 14 14 959 1235 91414 1.0 0.003809869375907112
table-0101-380 1 2 1 29 42 3944 1.0 0.014948859166011016
table-0101-766 1 3 0 12 35 539 1.0 0.07551127425275302
table-0101-710 10 6 0 537 508 38665 0.05555555555555555 0.011051203313575663
table-0101-369 7 2 0 825 383 44259 0.14285714285714285 0.026360338573155985
table-0101-695 1 4 0 50 81 1910 0.2 0.03225806451612903
table-0101-785 1 1 0 283 277 10640 0.3333333333333333 0.13122171945701358
table-0101-388 52 3 0 96 54 33678 1.0 1.29201770669713
table-0101-255 2 3 0 66 356 2088 1.0 0.0005614823133071309
table-0101-894 1 3 0 180 47 17192 1.0 0.0143184421534937
table-0101-307 6 3 0 150 191 2794 1.0 0.072992700729927
table-0101-777 15 11 26 26 70 899 0.25 2.2203389830508473
table-0101-578 6 7 0 9 265 1691 0.1111111111111111 0.1507454445057979
table-0101-565 3 9 9 959 1235 91414 1.0 0.002812046444121916
table-0101-347 6 2 0 168 193 5018 0.3333333333333333 0.025314009661835748
table-0101-991 8 5 0 301 342 2467 0.125 0.23981670061099797
table-0101-1 6 4 0 203 290 3578 0.14285714285714285 0.28336673346693386
table-0101-320 7 3 0 362 363 34401 0.5 0.048726467331118496
table-0101-156 6 3 0 78 309 1418 1.0 0.17549668874172186
table-0101-825 0 1 0 297 328 10133 0.2 0.0
table-0101-220 5 3 0 93 149 6667 1.0 0.02041116005873715
table-0101-732 2 3 0 122 186 7198 0.2 0.1275933609958506
table-0101-267 6 5 1 66 356 2088 1.0 0.017651600224592924
table-0101-731 15 5 0 6390 771 649277 0.5 0.028703703703703703
table-0101-490 4 6 9 46 53 1393 0.5 0.46853146853146854
table-0101-314 29 5 0 4777 149 94428 1.0 0.22295542295542295
table-0101-783 18 19 18 283 277 10640 0.3333333333333333 6.389140271493213
table-0101-272 2 3 0 66 356 2088 1.0 0.0006667602470522178
table-0101-88 1 3 0 412 487 15301 0.07692307692307693 0.0288948969246367
table-0101-235 39 4 0 53 47 1599 0.5 0.7642069550466497
table-0101-917 3 5 0 135 147 250 1.0 0.11017897091722595
table-0101-103 3 3 0 81 124 690 1.0 0.08500286204922725
table-0101-969 3 8 0 307 340 2599 0.125 0.11977715877437325
table-0101-608 6 5 0 177 143 125154 0.3333333333333333 0.276578073089701
table-0101-107 2 9 0 66 69 2896 0.5 0.09177679882525698
table-0101-399 2 3 0 488 354 47649 0.5 0.009947116595316042
table-0101-461 8 7 18 90 226 1888 0.5 0.24525862068965518
table-0101-163 1 7 0 199 272 3685 0.14285714285714285 0.01864406779661017
table-0101-81 6 5 0 412 487 15301 0.07692307692307693 0.058803649881716796
