table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0004-935 7 4 0 43 129 842 0.5 3.537117903930131
table-0004-850 21 7 10 36 139 966 0.3333333333333333 3.9375
table-0004-218 26 5 65 8 40 5205 1.0 2.7292110874200426
table-0004-294 2 3 0 92 138 210946 1.0 0.02859154929577465
table-0004-849 52 3 0 61 87 1088 0.5 28.72093023255814
table-0004-561 4 3 0 202 267 2764 1.0 0.15615070358601907
table-0004-672 20 6 0 38 134 63376 0.1111111111111111 6.840304182509506
table-0004-535 1 3 0 137 163 2459 1.0 0.07600239377618193
table-0004-442 1 2 1 64 88 12457 1.0 0.02923076923076923
table-0004-540 1 2 0 29 38 4971 0.25 0.016796394920114706
table-0004-306 25 4 0 11 46 3708 0.5 3.9003690036900367
table-0004-573 1 3 0 190 130 1971 0.5 0.013531799729364006
table-0004-523 4 4 0 846 556 961572 0.14285714285714285 0.03762755102040816
table-0004-551 11 4 0 68 69 211882 0.3333333333333333 0.17809992234015015
table-0004-768 5 3 0 125 226 5725 0.5 0.07951482479784366
table-0004-769 2 3 0 7 18 88 1.0 0.4676258992805755
table-0004-479 1 3 0 36 74 3382 1.0 0.013975775322773859
table-0004-636 0 1 0 31 35 11839 0.3333333333333333 0.0
table-0004-527 9 6 5 51 31 2236 0.25 1.030612244897959
table-0004-186 12 4 0 53 58 3128 0.5 0.47058823529411764
table-0004-778 4 6 8 16 61 663 0.5 0.08097165991902834
table-0004-81 6 8 18 161 203 11887 0.25 0.05596935518195361
table-0004-715 5 3 5 258 255 16430 0.5 0.030171746866780133
table-0004-611 15 4 0 105 122 4406 0.5 1.070886075949367
table-0004-242 1 4 0 71 669 146981 0.030303030303030304 0.1588785046728972
table-0004-511 7 2 0 40 31 109 1.0 0.07073170731707316
table-0004-298 4 9 3 75 196 3104 1.0 0.27
table-0004-187 16 9 28 259 188 5660 1.0 0.7003109980209217
table-0004-29 15 2 1 105 86 1177 0.5 0.19217944831767203
table-0004-469 28 11 20 122 185 57113 0.09090909090909091 0.8037002195045468
table-0004-833 6 9 0 46 84 758 0.14285714285714285 0.15282846715328466
table-0004-698 3 7 3 271 426 1800 0.2 0.4762684124386252
table-0004-95 13 3 0 146 430 7302 0.125 0.32911782850092536
table-0004-995 2 2 0 103 111 25372 0.25 0.03367983367983368
table-0004-612 8 2 0 9 119 742 0.5 0.24174372523117568
table-0004-344 0 0 0 1967 576 263859 0.041666666666666664 0.0
table-0004-293 7 2 0 59 80 18246 0.25 0.21717171717171718
table-0004-633 7 4 7 143 149 4422 0.3333333333333333 0.07983682983682984
table-0004-996 7 2 0 103 111 25372 0.25 0.06403326403326404
table-0004-41 5 7 10 266 186 3389 0.25 0.050558406278297614
table-0004-273 25 2 0 29 436 2557 1.0 0.5132828336711832
table-0004-49 60 5 0 75 178 454 1.0 18.31801470588235
table-0004-572 1 2 1 190 130 1971 0.5 0.012855209742895805
table-0004-459 14 6 0 90 136 1463 0.5 1.0338983050847457
table-0004-774 4 4 0 1411 438 235066 0.3333333333333333 0.03606333072713057
table-0004-986 2 4 0 46 93 4033 0.14285714285714285 0.017723453017570664
table-0004-556 1 1 0 105 185 2015 0.16666666666666666 0.5769230769230769
table-0004-40 1 1 0 266 186 3389 0.25 0.006338665861756716
table-0004-445 1 3 0 40 22 1045 0.5 0.13149847094801223
table-0004-152 0 1 0 51 75 2601 0.5 0.0
table-0004-83 12 3 12 31 27 5636 0.5 0.15294646873594242
table-0004-679 6 10 5 128 150 16064 1.0 0.5007411799584939
table-0004-639 2 3 0 320 200 959943 0.16666666666666666 0.01716199246546672
table-0004-987 5 5 2 46 93 4033 0.14285714285714285 0.05103132161955691
table-0004-6 15 13 2 425 219 477295 1.0 0.1003485332558815
table-0004-470 11 11 8 122 185 57113 0.09090909090909091 0.36688617121354655
table-0004-68 6 10 0 429 303 5136 0.16666666666666666 0.35577797998180166
table-0004-953 8 3 0 318 269 11598 1.0 0.09341239541873121
table-0004-200 17 12 38 2147 779 254233 0.06666666666666667 0.05001106439477761
table-0004-641 7 5 0 320 200 959943 0.16666666666666666 0.23377982419422352
table-0004-786 18 4 19 350 198 14840 1.0 0.629080118694362
table-0004-759 38 8 23 57 114 1004 0.25 6.6425
table-0004-933 4 7 1 87 154 13190 0.3333333333333333 0.008288383107485857
table-0004-788 6 2 0 70 92 145 1.0 0.1755158822165546
table-0004-209 2 3 0 126 161 5976 1.0 0.1838088918380889
table-0004-223 10 4 0 168 91 336855 0.16666666666666666 0.15316275764036957
table-0004-125 9 3 2 1405 425 127845 0.1111111111111111 0.07951273532668882
table-0004-250 48 6 23 71 669 146981 0.030303030303030304 9.304405874499333
table-0004-491 8 2 0 67 243 3882 0.16666666666666666 0.057997118155619594
