table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0404-573 7 4 0 247 126 28856 0.3333333333333333 0.1846884604638167
table-0404-359 2 2 0 83 116 972 0.25 0.11164274322169059
table-0404-76 1 2 0 16 26 974 1.0 0.031420765027322405
table-0404-850 2 4 2 138 136 679 0.5 0.15281899109792285
table-0404-932 13 5 0 224 235 2013 0.5 1.7125984251968505
table-0404-396 60 8 47 73 167 36940 0.5 1.0087751371115175
table-0404-642 6 6 0 42 52 820 0.5 0.8813559322033898
table-0404-831 1 2 0 67 69 28974 1.0 0.015468607825295723
table-0404-992 6 4 0 20 39 885 1.0 0.3528722157092614
table-0404-429 6 3 0 98 110 8070 0.3333333333333333 0.06433878157503714
table-0404-410 110 3 0 103 128 5429 1.0 0.6403676295058487
table-0404-182 8 3 0 632 248 105286 0.125 0.022830811122165784
table-0404-87 3 4 0 201 618 4644 0.125 0.18808049535603716
table-0404-492 2 5 0 91 146 1919 0.3333333333333333 0.18213866039952997
table-0404-86 36 4 0 201 618 4644 0.125 2.1145510835913313
table-0404-446 23 4 0 212 284 1367 0.05555555555555555 5.53393665158371
table-0404-447 4 9 1 212 284 1367 0.05555555555555555 0.834841628959276
table-0404-980 0 1 0 178 216 2088 0.14285714285714285 0.0
table-0404-713 233 5 237 423 728 22901 0.5 6.910685805422648
table-0404-929 1 3 0 11 25 1487 1.0 0.22782608695652173
table-0404-387 1 15 4 391 420 23019 0.3333333333333333 0.04567423876268729
table-0404-151 6 9 0 255 156 5617 0.058823529411764705 0.03536977491961415
table-0404-163 1 2 1 56 77 0 1.0 0.012250161186331399
table-0404-653 5 4 0 41 53 986 0.5 2.1420454545454546
table-0404-590 4 5 0 99 199 1811 0.1111111111111111 0.9671772428884027
table-0404-233 5 3 0 526 468 134627 1.0 0.027262640672055794
table-0404-406 4 5 8 119 98 6377 1.0 0.20351758793969849
table-0404-620 2 3 0 42 220 927 0.1111111111111111 0.05625
table-0404-413 2 3 0 35 26 2219 1.0 0.09182736455463728
table-0404-172 2 2 0 37 141 1658 0.3333333333333333 0.038834951456310676
table-0404-122 4 14 7 37 248 1487 1.0 0.02354172116139158
table-0404-639 7 6 0 43 58 504 0.5 1.0532544378698225
table-0404-527 3 4 0 227 427 2153 0.125 0.6649076517150396
table-0404-790 1 1 0 71 73 5237 1.0 0.005426181324892607
table-0404-465 6 10 0 71 220 1691 0.047619047619047616 0.03366027641551494
table-0404-998 1 7 2 1049 344 2635 1.0 0.07044830741079597
table-0404-484 8 11 0 32 35 2212 0.5 0.6272965879265092
table-0404-881 5 8 0 196 176 12669 0.1111111111111111 0.038971638441134465
table-0404-341 2 2 0 61 86 862 0.3333333333333333 0.18095238095238095
table-0404-43 5 1 0 298 122 1912 0.058823529411764705 0.17346938775510204
table-0404-643 5 4 0 255 723 39912 1.0 0.009224337710728404
table-0404-720 1 2 1 54 70 4098 1.0 0.017304189435336976
table-0404-591 5 2 0 99 199 1811 0.1111111111111111 0.087527352297593
table-0404-662 1 1 0 112 250 3954 1.0 0.001133168254501196
table-0404-766 1 2 0 24 37 741 0.5 0.007751937984496124
table-0404-379 3 6 0 105 233 1290 0.07142857142857142 0.193717277486911
table-0404-938 3 2 2 51 69 965 1.0 0.06275303643724696
table-0404-775 11 10 20 205 271 38699 0.041666666666666664 0.04707505941884536
table-0404-117 7 15 13 37 248 1487 1.0 0.05433279772803707
table-0404-847 3 5 0 115 180 2219 0.058823529411764705 0.5281954887218046
table-0404-166 1 4 0 7 8 3951 1.0 0.3283582089552239
table-0404-231 6 5 0 574 785 6291 0.1111111111111111 0.19748520710059173
table-0404-452 3 6 0 212 284 1367 0.05555555555555555 0.9524886877828054
table-0404-857 57 3 15 34 110 3711 0.5 2.4158163265306123
table-0404-525 3 4 0 227 427 2153 0.125 0.6912928759894459
table-0404-165 15 5 3 7 8 3951 1.0 3.455223880597015
table-0404-46 10 4 1 41 210 67 1.0 2.984313725490196
table-0404-681 10 4 0 54 88 877 0.5 3.050761421319797
table-0404-65 2 2 2 57 102 5513 1.0 0.03942028985507246
table-0404-319 1 3 0 39 56 573 1.0 0.5096774193548387
table-0404-849 1 3 0 59 70 4284 0.3333333333333333 0.020869138227350845
table-0404-882 8 1 0 0 0 0 0.0 210.0
table-0404-528 1 4 1 227 427 2153 0.125 0.31398416886543534
table-0404-543 3 3 6 290 160 8294 0.07142857142857142 0.0017234247897421756
table-0404-171 5 9 5 37 141 1658 0.3333333333333333 0.47815533980582525
table-0404-934 3 2 2 282 268 93512 0.3333333333333333 0.022866258973677212
table-0404-741 0 1 0 30 61 2761 1.0 0.0
table-0404-963 11 5 0 176 220 2282 0.14285714285714285 0.20702045328911
table-0404-473 1 2 0 10 22 1365 1.0 0.03391304347826087
table-0404-863 2 12 0 418 448 51852 0.2 0.009987589385970096
table-0404-546 3 3 6 290 160 8294 0.07142857142857142 0.0017234247897421756
table-0404-575 0 1 0 12 40 1564 1.0 0.0
table-0404-627 6 5 0 398 248 851791 0.2 0.22518108223263741
table-0404-234 4 10 4 250 265 807 1.0 0.4008574490889603
table-0404-548 15 2 1 290 160 8294 0.07142857142857142 0.028470977526540743
table-0404-788 16 3 6 117 109 12907 0.5 0.08021916268614779
table-0404-942 3 2 3 23 75 3455 0.25 0.01369002763124843
table-0404-785 15 7 22 205 271 38699 0.041666666666666664 0.05021850801196044
table-0404-286 0 1 0 56 514 34062 1.0 0.0
table-0404-566 12 6 6 81 199 85509 1.0 7.445141065830721
table-0404-598 2 5 0 84 125 1582 0.3333333333333333 0.17631917631917632
table-0404-996 0 1 0 3545 672 2807112 0.25 0.0
table-0404-420 7 3 0 296 618 10550 1.0 0.030949326491340603
table-0404-520 48 4 32 615 787 7730 0.3333333333333333 0.6114622840286557
table-0404-563 15 3 0 657 306 88834 0.3333333333333333 0.03461662892267874
table-0404-15 13 5 0 618 614 236925 0.058823529411764705 0.005005622256882731
table-0404-199 5 7 0 212 446 2182 0.043478260869565216 0.027114803625377642
table-0404-997 68 7 136 1049 344 2635 1.0 5.308325709057639
table-0404-501 6 4 0 266 279 14115 0.3333333333333333 0.059750906511114615
table-0404-718 1 3 0 144 152 9504 1.0 0.0392512077294686
table-0404-783 16 11 0 205 271 38699 0.041666666666666664 0.06179559917196964
table-0404-596 3 3 0 49 53 8334 1.0 0.4394765539803708
table-0404-612 11 4 1 41 41 23803 0.3333333333333333 1.9702380952380953
table-0404-829 6 5 0 582 781 6969 0.1111111111111111 0.11893095768374165
table-0404-331 1 7 1 17 64 1574 0.3333333333333333 0.028716216216216218
table-0404-35 5 1 0 298 122 1912 0.058823529411764705 0.17346938775510204
table-0404-130 5 15 15 37 248 1487 1.0 0.04857815477747468
table-0404-730 4 4 4 58 153 1797 0.1 0.2602040816326531
table-0404-725 8 2 0 258 120 121843 0.2 0.11771995043370508
table-0404-426 4 2 0 636 240 84594 0.25 0.04672600127145582
table-0404-258 1 4 0 305 596 8304 0.038461538461538464 0.0063804575699571596
table-0404-136 116 10 158 279 980 187202 0.1111111111111111 5.709279506588169
table-0404-872 1 3 0 198 164 10232 1.0 0.051118210862619806
table-0404-606 1 3 0 6 29 310 1.0 0.08963815789473684
table-0404-599 42 7 34 84 125 1582 0.3333333333333333 4.508365508365508
table-0404-868 2 12 0 418 448 51852 0.2 0.011287748951007624
table-0404-194 9 12 0 212 446 2182 0.043478260869565216 0.033836858006042296
table-0404-455 4 3 0 71 220 1691 0.047619047619047616 0.027641551493535442
table-0404-733 0 1 0 923 696 256492 0.5 0.0
table-0404-405 3 4 9 261 139 3479 0.1 0.0034292530192336365
table-0404-188 9 13 0 212 446 2182 0.043478260869565216 0.03361027190332326
table-0404-974 2 5 0 181 220 2212 0.08333333333333333 0.038536179650679236
table-0404-703 24 41 518 1253 629 102442 0.09090909090909091 0.3450245354356045
table-0404-979 10 5 0 178 216 2088 0.14285714285714285 0.2100972091564754
table-0404-856 1 3 0 171 251 21107 1.0 0.00545584527975317
table-0404-158 2 2 0 67 81 3902 0.5 0.09158679446219382
table-0404-714 0 1 0 16 29 2914 1.0 0.0
table-0404-14 22 9 1 618 614 236925 0.058823529411764705 0.0196234901519823
table-0404-947 70 3 0 59 165 1132 0.5 5.1867612293144205
table-0404-12 9 2 0 505 278 6099 0.3333333333333333 0.10905125408942203
table-0404-884 17 11 6 327 114 2270 1.0 0.37846930193439865
table-0404-918 11 2 0 56 76 7683 0.5 0.2990566037735849
table-0404-818 1 7 0 10 38 8829 1.0 0.02734107997265892
table-0404-340 16 11 55 125 140 1850 0.25 2.32220367278798
table-0404-178 2 2 0 52 318 1727 0.3333333333333333 0.02059202059202059
table-0404-201 8 4 0 212 446 2182 0.043478260869565216 0.0209214501510574
table-0404-269 2 4 0 305 596 8304 0.038461538461538464 0.01585999453103637
table-0404-237 1 3 0 31 31 2269 0.2 0.03425692695214106
table-0404-736 1 2 1 54 75 5110 1.0 0.010095642933049946
table-0404-69 4 4 0 35 68 2840 1.0 0.11855670103092783
table-0404-745 1 1 0 286 378 21311 0.3333333333333333 0.003236245954692557
table-0404-195 9 12 0 212 446 2182 0.043478260869565216 0.033987915407854986
table-0404-221 4 10 4 261 32 4384 1.0 0.6018158236057068
table-0404-852 8 4 6 188 147 255746 0.14285714285714285 0.04825227963525836
table-0404-241 2 3 0 262 302 7935 1.0 0.08109813821394762
table-0404-302 1 3 0 16 25 920 1.0 0.16
table-0404-251 2 4 0 305 596 8304 0.038461538461538464 0.025339531492115576
table-0404-772 66 3 88 8 44 1065 1.0 8.209959623149395
table-0404-682 10 6 0 54 88 877 0.5 1.3553299492385786
table-0404-628 89 4 0 68 35 1977 0.3333333333333333 2.7926605504587156
table-0404-33 11 8 22 485 312 102817 0.25 0.2697274031563845
table-0404-661 7 6 0 47 68 771 0.5 0.967032967032967
table-0404-554 3 3 0 290 160 8294 0.07142857142857142 0.0071694471253274505
table-0404-632 8 6 0 36 51 514 0.5 1.1299435028248588
table-0404-837 34 4 15 8 314 1709 0.3333333333333333 2.3484848484848486
table-0404-267 2 4 0 305 596 8304 0.038461538461538464 0.022969647251845776
table-0404-110 12 13 18 37 248 1487 1.0 0.0989873323119465
table-0404-361 1 3 0 40 56 523 1.0 0.3165829145728643
table-0404-796 9 3 0 18 43 453 0.2 0.32205683355886333
table-0404-459 12 10 0 71 220 1691 0.047619047619047616 0.06843513152028534
table-0404-416 3 2 0 1108 190 354975 0.25 0.005883323252872931
table-0404-976 10 4 0 178 217 2303 0.16666666666666666 0.18142431627403197
table-0404-672 12 6 0 49 82 619 0.5 0.9465408805031447
table-0404-146 14 9 0 255 156 5617 0.058823529411764705 0.07260111694026061
table-0404-816 3 5 0 10 38 8829 1.0 0.066473000683527
table-0404-470 6 8 0 71 220 1691 0.047619047619047616 0.030539456085599645
table-0404-982 0 1 0 181 215 2562 0.125 0.0
table-0404-614 14 7 19 42 220 927 0.1111111111111111 1.3859375
table-0404-249 2 4 0 305 596 8304 0.038461538461538464 0.025977577249111292
table-0404-239 3 4 2 31 31 2269 0.2 0.13249370277078085
table-0404-593 5 2 0 99 199 1811 0.1111111111111111 0.36980306345733044
table-0404-191 9 13 0 212 446 2182 0.043478260869565216 0.034818731117824776
table-0404-175 3 5 0 144 377 992 1.0 0.0186278964107224
table-0404-838 23 4 5 8 314 1709 0.3333333333333333 1.3292929292929292
table-0404-789 12 4 4 6 41 11908 0.5 16.277486910994764
table-0404-924 9 3 0 622 585 30582 1.0 0.10623033354310887
table-0404-935 14 2 0 282 268 93512 0.3333333333333333 0.1592661526189843
table-0404-307 1 3 0 40 54 547 1.0 0.45145631067961167
table-0404-515 17 6 17 313 253 18047 0.3333333333333333 2.5933503836317136
table-0404-6 1 5 0 107 241 8006 0.5 0.018834866403854577
table-0404-965 10 4 0 182 201 2233 0.3333333333333333 0.22421052631578947
table-0404-409 45 5 8 380 393 48642 0.25 0.11665151711898887
table-0404-805 2 6 3 10 38 8829 1.0 0.026144907723855092
table-0404-358 1 3 0 39 56 757 1.0 0.2961165048543689
table-0404-502 17 4 4 698 538 18783 0.3333333333333333 1.110223642172524
table-0404-509 2 4 0 698 538 18783 0.3333333333333333 0.14376996805111822
table-0404-247 1 4 0 305 596 8304 0.038461538461538464 0.009752985142648801
table-0404-517 11 6 0 295 341 23280 0.3333333333333333 0.9423347398030942
table-0404-735 3 2 0 99 116 14666 0.3333333333333333 0.03198494825964252
table-0404-266 13 4 4 305 596 8304 0.038461538461538464 0.11202260504967641
table-0404-602 1 2 1 17 26 2576 1.0 0.03
table-0404-732 32 9 47 106 114 3926 0.5 2.080246913580247
table-0404-701 23 8 20 1253 629 102442 0.09090909090909091 0.19620304078513395
table-0404-975 70 3 0 60 166 1039 0.5 4.890736342042755
table-0404-34 5 1 0 298 122 1912 0.058823529411764705 0.17346938775510204
table-0404-70 2 6 0 35 68 2840 1.0 0.044673539518900345
table-0404-536 5 9 14 261 136 3217 0.1111111111111111 0.07977437550362611
table-0404-181 1 3 0 11 26 627 1.0 0.06309859154929577
table-0404-403 5 9 14 261 139 3479 0.1 0.07320709706277025
table-0404-352 22 4 0 401 657 11034 0.14285714285714285 0.22974313747106162
table-0404-48 33 4 0 41 210 67 1.0 10.770588235294118
table-0404-423 4 2 0 636 240 84594 0.25 0.039574062301335027
table-0404-82 6 4 0 74 153 52669 0.5 0.018049490538573507
table-0404-385 2 6 0 105 233 1290 0.07142857142857142 0.07460732984293193
table-0404-449 4 5 1 212 284 1367 0.05555555555555555 0.4592760180995475
table-0404-664 5 6 0 39 53 861 0.5 0.9107142857142857
table-0404-206 9 13 0 212 446 2182 0.043478260869565216 0.03255287009063444
table-0404-1 3 2 2 6 14 1039 1.0 0.28716216216216217
table-0404-883 41 5 3 557 429 32589 0.5 0.37165705296276874
table-0404-619 21 4 0 42 220 927 0.1111111111111111 0.5515625
table-0404-722 0 1 0 503 424 21100 1.0 0.0
table-0404-973 11 5 0 181 220 2212 0.08333333333333333 0.2123648461325201
table-0404-44 4 1 0 298 122 1912 0.058823529411764705 0.07142857142857142
table-0404-988 7 13 7 253 371 6639 0.16666666666666666 0.4159897392047884
table-0404-367 2 3 0 4 19 317 1.0 0.08448275862068966
table-0404-537 5 7 10 261 136 3217 0.1111111111111111 0.053988718775181306
table-0404-304 1 3 0 39 54 459 1.0 0.34183673469387754
table-0404-623 12 4 0 42 220 927 0.1111111111111111 0.31484375
table-0404-457 6 8 0 71 220 1691 0.047619047619047616 0.0318769505127062
table-0404-569 107 5 55 10 119 4943 0.5 9.832147937411095
table-0404-844 15 3 2 214 175 37352 0.3333333333333333 0.051819098595919634
table-0404-610 6 6 0 39 50 684 0.5 1.0116279069767442
table-0404-273 1 4 0 305 596 8304 0.038461538461538464 0.008021146659374714
table-0404-707 3 3 0 13 25 967 1.0 0.13184737438609748
table-0404-85 36 4 0 201 618 4644 0.125 2.386222910216718
table-0404-572 13 3 0 247 126 28856 0.3333333333333333 0.2198938250908075
table-0404-177 3 8 5 52 318 1727 0.3333333333333333 0.11711711711711711
table-0404-800 37 7 76 394 1002 771959 0.2 1.9530038759689923
table-0404-787 36 12 0 205 271 38699 0.041666666666666664 0.3570497584911447
table-0404-189 9 13 0 212 446 2182 0.043478260869565216 0.033685800604229606
