table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0307-872 26 3 0 8 26 176 1.0 12.801785714285714
table-0307-993 1 3 0 62 115 2305 0.5 0.03260869565217391
table-0307-207 15 3 0 519 496 69004 1.0 0.01618006919247321
table-0307-827 0 1 0 333 460 1460 1.0 0.0
table-0307-409 1 3 0 167 223 33999 1.0 0.007880975178610887
table-0307-384 2 6 0 160 302 23313 0.1111111111111111 0.02506318449873631
table-0307-802 3 4 0 21 30 2780 0.3333333333333333 0.1438988818667963
table-0307-253 13 4 6 879 503 4898 1.0 0.026397888168946483
table-0307-197 12 6 4 63 52 3238 0.5 1.9191564147627416
table-0307-513 5 6 0 114 157 946 0.16666666666666666 0.09298393913778528
table-0307-625 2 6 4 1437 279 189910 0.25 0.007282887504580432
table-0307-295 4 3 0 41 73 1544 0.5 0.32068965517241377
table-0307-189 2 6 0 108 179 3595 0.1111111111111111 0.0025013896609227346
table-0307-674 4 3 0 35 61 1244 1.0 0.06890653634697617
table-0307-504 13 6 0 55 70 1448 0.1111111111111111 0.8751714677640604
table-0307-764 16 5 42 24 33 1880 0.5 1.2825396825396826
table-0307-149 6 4 6 312 303 35102 0.3333333333333333 0.17309619238476953
table-0307-313 9 5 0 276 140 135898 0.2 0.050803730898987896
table-0307-804 4 9 4 219 890 5083 1.0 0.07852815795378057
table-0307-153 1 3 0 31 19 719 1.0 0.13768844221105528
table-0307-607 2 9 1 111 81 29074 0.5 0.031423290203327174
table-0307-316 5 4 0 17 74 5070 0.125 0.22198275862068967
table-0307-205 5 6 0 115 160 1002 0.1111111111111111 0.04617085982858723
table-0307-784 1 1 0 138 207 1586 0.14285714285714285 0.024602026049204053
table-0307-835 2 5 4 213 268 6222 1.0 0.019006634391249777
table-0307-776 8 10 0 137 199 1856 0.14285714285714285 0.40279394644935973
table-0307-981 4 3 0 113 73 2196 0.5 0.025417201540436456
table-0307-822 0 1 0 223 569 860 1.0 0.0
table-0307-593 37 15 0 181 436 5698 0.09090909090909091 0.6226964112512124
table-0307-790 2 3 0 138 207 1586 0.14285714285714285 0.15340086830680175
table-0307-367 2 2 0 228 303 4646 0.5 0.4166666666666667
