table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0203-765 27 7 52 93 281 12802 0.038461538461538464 2.606404958677686
table-0203-214 7 2 0 208 74 27274 0.16666666666666666 0.06341463414634146
table-0203-805 3 3 0 52 95 1241 1.0 0.018807092960773777
table-0203-981 1 2 0 112 81 11818 0.16666666666666666 0.038447718289615525
table-0203-543 4 9 0 589 380 18448 0.08333333333333333 0.03503746143675628
table-0203-10 0 0 0 209 256 14675 0.2 0.0
table-0203-70 8 2 0 142 213 4328 1.0 0.00746574780539831
table-0203-112 5 3 0 71 97 3649 1.0 0.12999799075748442
table-0203-778 1 3 0 47 57 1555 1.0 0.07384615384615385
table-0203-138 7 3 1 252 224 20828 0.07142857142857142 0.07217391304347825
table-0203-673 2 4 0 49 180 1955 0.010752688172043012 0.009426551453260016
table-0203-38 9 3 0 55 107 1312 1.0 0.38623751387347394
table-0203-967 1 3 0 93 122 1349 0.5 0.16557161629434955
table-0203-649 7 2 0 49 180 1955 0.010752688172043012 0.012830583922492799
table-0203-659 4 2 0 49 180 1955 0.010752688172043012 0.0068080649384655665
table-0203-562 6 4 0 104 142 22503 0.3333333333333333 0.15675675675675677
table-0203-361 18 4 18 164 441 65984 0.16666666666666666 0.021582070846695417
table-0203-643 5 2 0 49 180 1955 0.010752688172043012 0.009164702801780571
table-0203-59 2 6 0 117 377 1480 1.0 0.09054054054054055
table-0203-599 4 3 4 252 684 18735 0.037037037037037035 0.10218978102189781
table-0203-839 2 5 4 92 102 744 1.0 0.24963289280469897
table-0203-245 46 5 77 11 380 5387 0.5 32.60526315789474
table-0203-500 14 3 0 26 52 7292 0.3333333333333333 0.05692362598144183
table-0203-546 4 9 0 589 380 18448 0.08333333333333333 0.04098721903922433
table-0203-845 2 5 4 92 102 744 1.0 0.23494860499265785
table-0203-642 5 2 0 49 180 1955 0.010752688172043012 0.015187221785807803
table-0203-465 2 2 0 117 159 15821 0.25 0.040226921093347086
table-0203-730 6 2 0 175 132 8147 1.0 0.033502772643253236
table-0203-613 4 2 0 49 180 1955 0.010752688172043012 0.007069913589945012
table-0203-118 12 4 0 92 112 6622 0.2 1.2
table-0203-608 15 6 0 49 180 1955 0.010752688172043012 0.22178580780308982
table-0203-850 4 3 0 114 116 2739 1.0 0.1769653833710773
table-0203-360 1 3 0 106 217 24016 0.5 0.02278100150440576
table-0203-919 2 2 0 13 54 7170 0.16666666666666666 0.04400606980273141
table-0203-375 7 5 0 157 178 2713 0.125 1.1356321839080459
table-0203-686 5 2 0 49 180 1955 0.010752688172043012 0.008379156847342237
table-0203-669 4 2 0 49 180 1955 0.010752688172043012 0.007069913589945012
table-0203-166 13 6 38 925 437 38442 1.0 0.08302755146464333
table-0203-929 2 5 4 114 113 1347 1.0 0.26537785588752194
table-0203-731 1 1 0 175 132 8147 1.0 0.009011090573012939
table-0203-937 2 5 4 114 113 1347 1.0 0.27768014059753954
table-0203-953 8 2 8 27 75 5485 1.0 0.1131957473420888
table-0203-236 2 6 0 68 46 8632 0.16666666666666666 0.07328680203045686
table-0203-264 9 4 0 398 282 28676 0.25 0.0135037510419561
table-0203-152 0 1 0 232 88 38526 1.0 0.0
table-0203-25 7 3 0 143 111 6408 0.5 0.20366821790309333
table-0203-295 0 1 0 53 30 10284 1.0 0.0
table-0203-334 20 4 0 201 208 11543 0.25 0.287781614865976
table-0203-706 2 6 0 233 373 9796 0.3333333333333333 0.0029579964504042595
table-0203-282 3 2 0 68 46 4445 0.3333333333333333 0.007401924500370096
table-0203-453 10 5 11 578 522 56250 0.5 0.021657680709129122
table-0203-569 3 3 0 63 61 2045 0.5 0.03140333660451423
table-0203-582 2 3 2 252 684 18735 0.037037037037037035 0.0338420703384207
table-0203-302 1 5 2 4 492 1168 0.043478260869565216 0.4788732394366197
table-0203-202 20 12 0 366 297 47040 0.5 0.6673469387755102
table-0203-415 7 8 0 135 250 2476 0.1111111111111111 0.05684472823547734
table-0203-254 4 5 4 226 352 129248 0.16666666666666666 0.010282167933310542
table-0203-353 21 2 0 172 427 91655 0.125 0.0206033670684283
table-0203-19 5 7 0 916 958 18728 0.5 0.3106796116504854
table-0203-178 1 3 0 13 19 669 1.0 0.036094400740397964
table-0203-563 3 2 0 12 38 1523 0.3333333333333333 0.009940357852882704
table-0203-261 4 2 0 16 47 2052 0.5 0.04541895066562255
table-0203-742 79 7 103 93 281 12802 0.038461538461538464 7.332644628099174
table-0203-123 12 5 0 247 90 34166 0.5 0.2512784341385999
table-0203-451 2 10 4 122 228 1588 0.1111111111111111 0.03648648648648649
table-0203-688 5 2 0 49 180 1955 0.010752688172043012 0.015187221785807803
table-0203-151 7 10 1 136 249 7548 1.0 0.07309582309582309
table-0203-857 3 5 6 104 110 1356 1.0 0.43727598566308246
table-0203-913 2 5 4 96 118 1079 1.0 0.2982758620689655
table-0203-993 68 7 95 85 147 5183 1.0 2.5176600441501105
table-0203-148 4 3 0 37 51 1234 1.0 0.301498127340824
table-0203-61 17 4 0 54 64 900 0.5 0.360032693093584
table-0203-420 2 9 0 135 250 2476 0.1111111111111111 0.01027877277682604
table-0203-110 2 4 0 3 5 48 1.0 1.0155440414507773
table-0203-198 15 4 11 324 302 3200 1.0 0.12995278176965716
table-0203-685 5 2 0 49 180 1955 0.010752688172043012 0.009950248756218905
table-0203-104 6 4 4 57 70 2057 1.0 0.11669770328988206
table-0203-117 10 4 0 92 112 6622 0.2 1.1846153846153846
table-0203-560 5 3 0 589 380 18448 0.08333333333333333 0.08924636403702071
table-0203-834 12 4 0 355 391 2395 1.0 0.01920562784037851
table-0203-275 1 3 0 65 65 3277 1.0 0.058849557522123896
table-0203-162 14 8 25 925 437 38442 1.0 0.09129921014988494
