table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0007-941 1 3 0 25 50 3143 1.0 0.04211187932118165
table-0007-385 12 6 0 248 212 219848 1.0 0.448838358872961
table-0007-629 6 2 3 85 98 28307 0.5 0.06843800322061191
table-0007-379 12 5 0 248 212 219848 1.0 0.532130499258527
table-0007-580 9 8 0 1600 648 388456 0.09090909090909091 0.14264241695475724
table-0007-827 1 2 0 588 67 18425 0.25 0.016213638531235097
table-0007-393 4 9 4 1748 648 223650 0.125 0.003222539361016481
table-0007-794 2 3 0 40 373 7681 1.0 0.03167857832721654
table-0007-522 40 4 0 4446 644 398042 0.125 0.5093805632902725
table-0007-573 9 6 22 110 87 360716 1.0 0.013977492652856426
table-0007-802 30 9 52 12 125 2922 1.0 2.1316526610644257
table-0007-158 6 3 0 52 43 9597 0.14285714285714285 0.04425914047466325
table-0007-22 4 7 0 460 577 19084 0.029411764705882353 0.003502836698950646
table-0007-388 0 1 0 35 60 4475 1.0 0.0
table-0007-279 2 3 0 23 63 1260 1.0 0.10453216374269006
table-0007-198 24 4 18 958 315 2367960 1.0 0.052578085297681876
table-0007-977 1 18 0 967 1073 64629 0.08333333333333333 0.017054743074272082
table-0007-444 1 3 0 80 102 1658 1.0 0.03903266864658464
table-0007-120 2 2 1 26 39 4588 1.0 0.05677785663591199
table-0007-307 7 12 0 164 393 35352 0.5 0.3049119555143652
table-0007-121 15 4 11 327 325 4888 1.0 0.19705882352941176
table-0007-189 22 5 26 526 267 79185 0.2 0.4864702345159351
table-0007-309 7 7 0 50 85 1147 0.3333333333333333 3.723543888433142
table-0007-361 4 9 3 7357 1012 771031 0.3333333333333333 0.03902439024390244
table-0007-167 17 4 0 1580 179 659231 1.0 0.07042849088517196
table-0007-945 7 2 0 2446 775 327736 0.06666666666666667 0.005708470874388821
table-0007-887 10 2 9 214 180 3337 1.0 0.14990723562152133
table-0007-346 10 3 0 20 23 11137 0.125 0.14938113529662825
table-0007-936 0 1 0 161 165 9104 1.0 0.0
table-0007-115 20 4 0 439 273 152777 0.3333333333333333 0.19529561347743166
table-0007-182 11 4 2 674 355 556598 0.25 0.030186046511627908
table-0007-832 20 4 9 90 102 7025 1.0 0.7031924072476272
table-0007-782 14 3 0 62 110 5926 1.0 0.23908849770918736
table-0007-10 2 3 0 460 577 19084 0.029411764705882353 0.0005089591784800084
table-0007-699 1 2 0 19 32 7103 0.3333333333333333 0.025274725274725275
table-0007-317 33 8 0 256 525 159238 0.25 4.011825922421949
table-0007-496 16 7 0 637 366 252134 0.14285714285714285 0.08948364422816978
table-0007-451 5 4 0 353 90 29021 0.25 0.02570253598355038
table-0007-650 0 1 0 535 291 20725 0.3333333333333333 0.0
table-0007-37 0 1 0 75 75 388 1.0 0.0
table-0007-542 7 11 3 893 470 14703 0.04 0.3875432525951557
table-0007-220 5 14 15 690 151 34455 0.16666666666666666 0.03890862124636745
table-0007-514 12 2 12 434 359 14915 0.14285714285714285 0.029547881808472766
table-0007-524 1 3 0 50 56 72488 1.0 0.020433546552949537
table-0007-291 6 7 0 4 5 2751 1.0 0.3353186420488386
table-0007-921 55 2 54 189 147 13763 0.3333333333333333 0.10770461210343908
table-0007-866 57 2 53 181 178 2479 0.3333333333333333 0.05911133300049925
table-0007-558 7 10 21 154 76 61753 0.05555555555555555 0.6682188591385332
table-0007-830 6 2 0 43 53 46675 0.5 0.09207708779443255
table-0007-819 2 3 0 51 79 11588 0.5 0.0327455919395466
table-0007-617 5 2 0 86 103 79954 0.2 0.009087669280114041
table-0007-8 5 5 0 460 577 19084 0.029411764705882353 0.0019310510007035612
table-0007-934 18 4 4 179 416 6128 1.0 0.06881573904526679
table-0007-55 3 5 0 58 95 12392 0.16666666666666666 0.0030066287878787877
table-0007-471 1 3 0 11 92 2294 1.0 0.0324585635359116
table-0007-950 11 9 0 2446 775 327736 0.06666666666666667 0.026978729741133255
table-0007-41 0 1 0 337 291 32913 0.3333333333333333 0.0
table-0007-66 32 6 0 432 344 48202 0.3333333333333333 5.950617283950617
table-0007-740 18 2 0 8 127 615 0.3333333333333333 0.7638483965014577
table-0007-259 6 2 0 151 165 41252 0.25 0.005835806132542038
table-0007-436 3 7 4 198 204 4442 0.043478260869565216 0.08163265306122448
table-0007-753 1 8 1 181 240 7798 0.05555555555555555 0.12826603325415678
