table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0202-886 25 6 10 545 512 186120 1.0 0.17781330160972528
table-0202-600 3 3 0 89 53 3160 1.0 0.1245406288280931
table-0202-987 30 5 0 83 219 32423 0.5 0.9394273127753304
table-0202-917 2 32 2 63 405 3912 1.0 0.03574975173783516
table-0202-712 63 4 28 646 670 75503 0.1111111111111111 2.7212863705972437
table-0202-724 0 1 0 222 396 663 1.0 0.0
table-0202-582 21 8 3 15 65 2239 1.0 1.8821630347054077
table-0202-898 10 6 0 22 40 974 0.5 0.31464737793851716
table-0202-708 14 5 34 108 167 1102 0.14285714285714285 0.4236168455821635
table-0202-9 12 6 0 75 205 1054 0.3333333333333333 1.2624113475177305
table-0202-547 10 6 9 14 175 680 1.0 1.3120104438642297
table-0202-245 24 5 7 0 0 0 0.0 5021.0
table-0202-603 3 3 0 34 63 1970 1.0 0.0985663082437276
table-0202-527 4 2 0 40 46 6034 0.16666666666666666 0.01611928269192021
table-0202-526 2 2 0 40 46 6034 0.16666666666666666 0.006850695144066089
table-0202-235 0 1 0 78 162 6816 0.3333333333333333 0.0
table-0202-710 1 3 0 18 26 941 1.0 0.023972602739726026
table-0202-606 9 2 9 123 187 1952 0.25 0.04298507462686567
table-0202-243 24 7 42 1364 689 41230 0.25 0.6251455180442375
table-0202-625 3 3 0 11 9 782 1.0 0.88558352402746
table-0202-448 2 2 0 139 199 92972 0.1 0.01742264944427756
table-0202-640 8 5 9 286 195 10860 0.3333333333333333 0.6416256157635468
table-0202-353 22 7 2 89 227 872 0.3333333333333333 5.903896103896104
table-0202-693 1 2 1 21 35 1064 0.3333333333333333 0.016006739679865205
table-0202-578 6 2 0 100 159 26439 0.16666666666666666 0.02385377942998761
table-0202-427 9 4 3 131 210 2173 1.0 1.5712209302325582
table-0202-585 9 4 0 114 263 59768 0.2 0.0044474761255115965
table-0202-867 3 5 6 129 144 1733 1.0 0.4153094462540717
table-0202-407 1 19 1 1074 1171 233662 0.0625 0.012341623650868137
table-0202-68 3 3 1 405 326 17168 0.5 0.07142857142857142
table-0202-646 7 6 0 286 321 5668 0.16666666666666666 0.09410689812699863
table-0202-355 13 6 0 89 227 872 0.3333333333333333 1.122077922077922
table-0202-11 18 8 0 10 51 1067 0.5 0.42071398920713987
table-0202-134 8 2 0 181 114 8363 0.16666666666666666 0.05585903083700441
table-0202-792 7 7 25 101 113 1643 0.5 0.18828264758497318
table-0202-701 3 3 0 19 23 1091 1.0 0.29103885804916735
table-0202-545 10 6 4 14 175 680 1.0 1.2819843342036554
table-0202-535 10 6 9 14 175 680 1.0 1.2898172323759791
table-0202-417 1 9 0 1074 1171 233662 0.0625 0.00323791647114031
table-0202-630 32 6 0 95 58 43120 1.0 17.10648148148148
table-0202-903 6 11 11 95 200 265 1.0 0.14039774413772632
table-0202-207 4 10 0 113 292 1595 0.5 0.056004791853848455
table-0202-893 12 6 0 1857 1165 222903 0.1 0.026568228617347193
table-0202-605 9 2 9 123 187 1952 0.25 0.04298507462686567
table-0202-60 2 6 0 255 414 12527 0.5 0.0026627218934911242
table-0202-388 11 4 5 608 636 84324 0.14285714285714285 0.021385907021427675
table-0202-872 2 5 4 129 144 1733 1.0 0.28338762214983715
table-0202-584 1 1 0 293 348 2948 1.0 0.03394762366634336
table-0202-959 1 2 0 184 194 35018 1.0 0.007751937984496124
table-0202-847 2 5 4 119 122 1158 1.0 0.2752902155887231
table-0202-41 4 8 0 4 18 157 1.0 0.6559139784946236
table-0202-494 6 7 4 147 195 6159 0.5 2.5579399141630903
