table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0001-590 4 2 0 14 20 1015 1.0 0.2951310861423221
table-0001-851 100 5 0 113 119 0 1.0 6.362694300518135
table-0001-156 4 5 4 19 30 664 1.0 0.2873004857737682
table-0001-889 0 1 0 224 584 929 1.0 0.0
table-0001-956 6 4 6 355 279 945 0.5 0.5691823899371069
table-0001-24 6 6 0 87 138 2143 0.3333333333333333 0.8378378378378378
table-0001-703 1 2 1 297 413 36508 1.0 0.010399856553702708
table-0001-185 2 2 0 233 72 60530 1.0 0.025544837441943552
table-0001-494 7 3 0 106 164 12748 0.3333333333333333 0.5934718100890207
table-0001-74 0 1 0 12 6 517 1.0 0.0
table-0001-809 161 2 0 22 1136 64555 0.038461538461538464 1.8684290953545233
table-0001-40 14 4 0 11 31 948 0.5 0.26948775055679286
table-0001-808 84 2 0 22 1136 64555 0.038461538461538464 0.9307762836185819
table-0001-238 21 3 0 17 19 1239 0.25 0.6560150375939849
table-0001-119 11 4 6 0 0 0 0.0 1210.0
table-0001-613 2 2 0 259 283 9398 0.25 0.015690376569037656
table-0001-241 67 3 67 36 84 893 0.5 5.930622009569378
table-0001-823 148 2 0 22 1136 64555 0.038461538461538464 1.5762530562347188
table-0001-394 13 5 15 453 309 4129 0.08333333333333333 1.6644518272425248
table-0001-447 6 3 0 23 151 737 0.09090909090909091 0.3561430793157076
table-0001-802 0 1 0 95 92 900 1.0 0.0
table-0001-565 1 2 0 2859 233 608115 0.2 0.0028407767894565268
table-0001-288 6 5 1 325 148 18436 0.06666666666666667 0.10455595213100986
table-0001-978 7 3 0 283 187 67626 1.0 0.16900647948164146
table-0001-709 9 2 0 4 31 2240 0.5 0.024287484510532836
table-0001-890 1 2 1 111 133 3614 1.0 0.007518796992481203
table-0001-221 8 6 0 160 142 5521 0.3333333333333333 0.26521739130434785
table-0001-812 79 2 0 22 1136 64555 0.038461538461538464 0.8389364303178484
table-0001-244 36 2 1 42 89 2827 0.5 0.5472353870458135
table-0001-835 0 1 0 14 15 2360 1.0 0.0
table-0001-88 10 4 0 13 14 844 1.0 8.222929936305732
table-0001-338 0 1 0 25 25 4031 1.0 0.0
table-0001-962 0 1 0 157 235 2964 1.0 0.0
table-0001-663 8 6 1 36 74 1528 1.0 0.4354090354090354
table-0001-894 0 1 0 12 19 1706 1.0 0.0
table-0001-656 3 2 0 54 78 7858 1.0 0.01953125
table-0001-183 6 5 0 95 113 24031 0.5 0.05298852287971382
table-0001-811 42 2 0 22 1136 64555 0.038461538461538464 0.4795232273838631
table-0001-408 7 9 11 35 34 18881 0.5 0.020589668615984404
table-0001-216 39 5 0 203 216 30607 0.14285714285714285 1.3712217965091529
table-0001-27 0 1 0 159 241 815 1.0 0.0
table-0001-600 2 2 0 79 101 30780 1.0 0.054183266932270914
table-0001-806 32 2 0 22 1136 64555 0.038461538461538464 0.3403117359413203
table-0001-788 16 6 0 386 69 11198 0.5 0.10512521840419337
table-0001-678 3 5 3 22 39 691 1.0 0.28300094966761635
table-0001-454 10 11 0 23 151 737 0.09090909090909091 0.30637636080870917
table-0001-101 38 3 0 68 121 11498 0.25 0.08912402075490894
table-0001-197 1 3 0 70 125 1248 1.0 0.02594299368492917
table-0001-631 23 7 0 237 250 5957 0.3333333333333333 2.300531914893617
table-0001-701 0 1 0 9 21 1617 1.0 0.0
table-0001-967 100 6 227 20 1220 1872 0.25 12.040332147093713
table-0001-773 1 2 0 692 469 16542 0.07692307692307693 0.03
table-0001-691 3 2 0 0 0 0 0.0 279.0
table-0001-630 15 6 0 273 271 5881 0.3333333333333333 0.783157894736842
table-0001-981 2 2 0 536 855 13060 1.0 0.013098931402964495
table-0001-885 0 1 0 10 22 2354 1.0 0.0
table-0001-181 3 3 0 10 18 943 1.0 0.5396113602391629
table-0001-227 1 3 0 735 345 51736 1.0 0.015968623056450484
table-0001-122 1 3 1 699 453 83296 1.0 0.0018520883893217524
table-0001-464 1 1 0 12 36 4774 1.0 0.019058963668850508
table-0001-267 14 3 14 1277 976 51036 0.05263157894736842 0.3704612365063788
table-0001-273 1 5 2 47 80 1337 1.0 0.15579710144927536
table-0001-710 6 5 0 84 91 20497 1.0 0.07989831124023969
table-0001-359 28 3 18 105 370 39521 0.041666666666666664 10.4765625
table-0001-326 3 3 0 253 305 4315 1.0 0.043897355737918455
table-0001-258 26 3 26 1277 976 51036 0.05263157894736842 0.5721295387634936
table-0001-89 9 3 0 13 14 844 1.0 2.910828025477707
table-0001-961 2 3 0 258 205 15034 1.0 0.06446440025657472
table-0001-941 0 1 0 15 26 1971 1.0 0.0
table-0001-500 0 1 0 93 82 869 1.0 0.0
table-0001-98 19 3 2 75 65 44893 0.14285714285714285 0.14346472241209082
table-0001-296 18 5 18 325 148 18436 0.06666666666666667 0.24060466092798657
table-0001-405 3 3 0 330 320 4770 1.0 0.0023115024766097963
table-0001-277 2 3 0 68 102 1963 1.0 0.02704257767548907
table-0001-980 4 3 0 145 103 397 1.0 0.11198208286674133
table-0001-80 2 10 0 180 206 78083 1.0 0.07110921865020225
table-0001-200 1 3 1 114 155 4704 1.0 0.07664233576642336
table-0001-110 0 1 0 4559 947 230794 1.0 0.0
table-0001-807 69 2 0 22 1136 64555 0.038461538461538464 0.6528117359413202
table-0001-435 23 6 0 101 497 59172 0.5 12.540322580645162
table-0001-804 3 7 0 795 472 334010 0.25 0.004131531714585661
table-0001-246 14 7 0 191 188 6915 0.16666666666666666 0.036471492914423816
table-0001-132 58 2 0 108 105 12930 0.14285714285714285 0.35290851034291265
table-0001-167 3 3 0 57 189 77038 0.09090909090909091 0.17814726840855108
table-0001-46 11 6 0 119 76 113773 0.14285714285714285 0.076670389593325
table-0001-113 16 3 0 232 481 89049 0.041666666666666664 0.04779883712149815
table-0001-643 1 5 2 147 170 2383 1.0 0.08225696804894629
table-0001-247 42 4 0 191 188 6915 0.16666666666666666 0.15945292760628366
table-0001-250 40 4 24 187 147 56735 0.5 0.16983271902466684
table-0001-286 2 5 2 325 148 18436 0.06666666666666667 0.023094688221709007
table-0001-903 4 4 0 287 541 172962 1.0 0.03372110145781181
table-0001-346 6 3 0 209 112 48385 0.25 0.04448563484708063
table-0001-131 3 3 0 11 20 95 1.0 0.18263266712611992
table-0001-461 22 2 22 785 473 48693 0.5 0.02326095697627664
table-0001-694 1 5 0 287 396 22282 0.25 0.10991787744788377
table-0001-97 1 2 1 55 112 14527 1.0 0.02040816326530612
table-0001-465 3 5 1 27 39 662 1.0 0.21180237877401648
table-0001-887 1 3 1 18 21 3456 1.0 0.27906976744186046
table-0001-957 1 3 0 75 95 3169 1.0 0.07191780821917808
table-0001-445 1 3 0 23 151 737 0.09090909090909091 0.08475894245723173
table-0001-189 3 5 0 233 72 60530 1.0 0.06484458735262594
table-0001-224 1 2 0 4 5 611 1.0 0.13372093023255813
table-0001-926 17 2 0 11 436 5837 1.0 4.505703422053232
table-0001-622 3 2 0 136 140 24171 0.2 0.006716417910447761
table-0001-669 1 2 1 54 38 278 1.0 0.005920847616079776
table-0001-986 1 5 0 111 218 2446 0.1 0.20185614849187936
table-0001-569 2 3 0 139 181 24869 1.0 0.02971887550200803
table-0001-875 0 1 0 15 18 1715 1.0 0.0
table-0001-419 1 2 0 76 105 4333 0.3333333333333333 0.015555555555555555
table-0001-368 13 3 0 105 370 39521 0.041666666666666664 7.5234375
table-0001-872 100 5 0 152 149 0 1.0 7.316062176165803
table-0001-109 10 3 0 4559 947 230794 1.0 0.015673323897887507
table-0001-257 6 3 6 1277 976 51036 0.05263157894736842 0.25711481844946027
table-0001-578 4 9 0 217 201 10865 1.0 0.17450365726227796
table-0001-935 1 3 0 105 109 7936 1.0 0.009316379201812917
table-0001-239 111 3 0 17 19 1239 0.25 4.43984962406015
table-0001-645 1 3 1 36 122 6697 1.0 0.0186219739292365
table-0001-917 7 3 0 155 86 2072 0.3333333333333333 0.33872901678657075
table-0001-155 2 4 1 19 30 664 1.0 0.06939625260235947
table-0001-904 0 1 0 14 23 1918 1.0 0.0
table-0001-166 3 2 0 57 189 77038 0.09090909090909091 0.22565320665083136
table-0001-505 1 6 0 4 10 25278 0.5 0.0051813471502590676
table-0001-619 18 2 0 136 140 24171 0.2 0.14701492537313432
table-0001-125 1 3 0 9 24 1560 1.0 0.08502994011976048
table-0001-898 0 1 0 17 13 3788 1.0 0.0
table-0001-928 3 3 0 369 339 48421 1.0 0.0021053995400511774
table-0001-692 13 2 0 0 0 0 0.0 1079.0
table-0001-834 8 9 0 289 244 8678 0.5 0.12154547893748323
table-0001-595 2 3 0 32 23 1153 0.5 0.022298456260720412
table-0001-175 0 1 0 113 143 518 1.0 0.0
table-0001-574 4 9 0 217 201 10865 1.0 0.18181818181818182
table-0001-626 11 3 0 100 89 28891 0.5 0.07362924281984334
table-0001-995 4 8 4 600 551 26153 1.0 0.12374743450440662
table-0001-830 13 4 10 152 140 392984 0.3333333333333333 0.16140497595651265
table-0001-140 7 3 0 508 452 9728 1.0 0.22316939890710383
table-0001-927 2 2 0 11 436 5837 1.0 0.4296577946768061
table-0001-18 6 4 0 10 29 748 0.5 0.13811420982735723
table-0001-299 122 4 0 97 130 15402 0.3333333333333333 29.688995215311003
table-0001-989 5 5 3 36 37 1199 0.5 0.6784203102961918
table-0001-124 3 5 0 24 25 902 1.0 0.21011438892233594
table-0001-49 7 4 0 119 76 113773 0.14285714285714285 0.007883844688259641
table-0001-827 79 2 0 22 1136 64555 0.038461538461538464 0.8485635696821516
table-0001-988 6 2 0 183 143 17442 0.5 0.072879978325657
table-0001-432 10 6 0 101 497 59172 0.5 5.306451612903226
table-0001-383 3 2 0 49 59 6923 0.5 0.05730129390018484
table-0001-531 6 6 3 184 368 1460 0.08333333333333333 0.177375913813005
table-0001-518 0 1 0 166 180 2740 1.0 0.0
table-0001-557 1 2 0 108 89 36145 0.3333333333333333 0.009654062751407884
table-0001-805 62 2 0 22 1136 64555 0.038461538461538464 0.7049205378973105
table-0001-164 0 1 0 98 85 5774 1.0 0.0
table-0001-696 1 3 0 168 99 2303 1.0 0.021772151898734177
table-0001-841 100 5 0 113 119 0 1.0 7.058031088082902
table-0001-202 2 2 0 11 19 881 0.5 0.09821428571428571
table-0001-253 2 3 0 65 119 2281 1.0 0.021376361881119847
table-0001-63 19 5 0 130 217 2771 1.0 0.2935545628589662
table-0001-510 215 6 356 251 445 14645 0.1111111111111111 15.193997856377278
table-0001-19 5 3 0 1227 526 99931 0.25 0.05372405372405373
table-0001-511 49 2 3 251 445 14645 0.1111111111111111 0.3654876741693462
table-0001-457 3 3 0 37 58 6309 0.5 0.022917137051253103
table-0001-909 13 16 0 200 139 17828 0.5 0.10836888076376193
table-0001-764 5 6 0 692 469 16542 0.07692307692307693 0.23857142857142857
table-0001-308 8 3 1 856 318 211168 0.3333333333333333 0.016698106616362746
table-0001-657 0 1 0 54 78 7858 1.0 0.0
table-0001-679 1 2 1 54 38 233 1.0 0.005920847616079776
table-0001-52 7 4 0 11 20 881 0.5 0.08861671469740634
table-0001-714 1 3 0 32 28 1845 1.0 0.03599476439790576
table-0001-977 34 3 30 23 53 796 1.0 0.49896265560165975
table-0001-648 3 7 6 85 267 13571 0.09090909090909091 0.5412621359223301
table-0001-198 3 3 0 200 225 8458 1.0 0.0187685072287058
table-0001-544 3 3 0 49 771 5473 0.07692307692307693 0.11363636363636363
table-0001-836 4 7 4 30 57 219 1.0 0.189453125
table-0001-65 16 5 0 130 217 2771 1.0 0.41799617102744097
table-0001-942 0 1 0 9 14 1646 1.0 0.0
table-0001-145 1 4 0 173 91 53012 0.1111111111111111 0.007097038351303399
table-0001-417 20 3 8 139 105 260374 1.0 0.380547686496695
table-0001-583 167 6 284 207 364 16663 0.1111111111111111 8.377105666156202
table-0001-966 4 6 4 20 1220 1872 0.25 0.4958481613285884
table-0001-362 5 3 1 105 370 39521 0.041666666666666664 3.1171875
table-0001-1 11 4 11 128 235 993 0.5 0.7973593570608496
