table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0009-223 0 0 0 252 246 11765 0.05263157894736842 0.0
table-0009-188 0 1 0 683 293 56470 0.25 0.0
table-0009-608 11 5 4 54 59 1672 0.5 2.2606060606060607
table-0009-688 11 3 2 201 292 85589 0.16666666666666666 0.2044214757393052
table-0009-854 10 4 8 216 110 14007 0.043478260869565216 0.3532058492688414
table-0009-195 13 2 0 254 116 33622 0.3333333333333333 0.0955430662658476
table-0009-283 6 4 0 1699 457 63968 0.25 0.14882286995515695
table-0009-974 16 6 18 61 71 6703 1.0 0.7875180375180375
table-0009-796 1 37 0 89 118 13619 0.5 0.02525747915644924
table-0009-592 7 5 2 16 49 2563 0.1 0.03918014500836587
table-0009-852 1 3 0 26 42 4219 1.0 0.05146198830409357
table-0009-297 2 1 0 864 396 69337 1.0 0.0029735188509874325
table-0009-390 5 3 0 5 83 111 1.0 0.057751804743898245
table-0009-373 4 5 7 22 35 652 1.0 0.4938956714761376
table-0009-431 32 3 0 18 56 7869 0.1 2.267945793640145
table-0009-968 16 14 0 697 262 369369 0.25 0.09398403423586536
table-0009-101 5 2 0 122 87 18782 0.5 0.02411665731912507
table-0009-987 44 10 246 42 42 124569 0.3333333333333333 0.23962893475088598
table-0009-187 1 1 0 683 293 56470 0.25 0.0136986301369863
table-0009-813 31 6 36 20 587 19401 0.1111111111111111 1.1106706309877767
table-0009-754 4 6 4 10 47 20719 1.0 0.24269662921348314
table-0009-109 5 6 0 41 42 1523 1.0 0.19977490151941474
table-0009-549 13 5 28 141 197 757 1.0 0.03950489178772606
table-0009-914 6 3 0 29 49 4165 1.0 0.2650096836668819
table-0009-734 1 3 0 21 33 2340 1.0 0.09079365079365079
table-0009-521 1 3 0 25 38 1329 1.0 0.04722703639514731
table-0009-233 4 11 0 29 37 8693 0.5 0.05063291139240506
table-0009-246 1 3 0 502 443 9299 1.0 0.15586034912718205
table-0009-444 55 8 17 49 129 29799 0.5 2.2527472527472527
table-0009-429 33 3 0 18 56 7869 0.1 1.5875486381322956
table-0009-336 11 3 0 101 98 4127 1.0 0.6529680365296804
table-0009-896 2 3 0 194 146 59185 0.3333333333333333 0.0033211557622052474
table-0009-837 1 2 0 23 53 1762 1.0 0.012813370473537604
table-0009-733 29 4 10 239 177 116640 0.25 0.2231107556977209
table-0009-74 9 6 0 543 446 12190 0.14285714285714285 0.05506607929515418
table-0009-173 4 3 0 47 77 27631 1.0 0.01845585973546601
table-0009-31 36 6 0 8 322 6225 0.5 3.8343949044585988
table-0009-27 14 5 14 8 13 808 0.25 0.5323741007194245
table-0009-126 9 5 0 476 122 400224 0.25 0.04396650171298059
table-0009-19 12 4 8 20 30 3876 0.3333333333333333 0.20912408759124088
table-0009-629 24 7 28 94 155 8300 1.0 0.31759140474663244
table-0009-449 0 1 0 90 75 13488 1.0 0.0
table-0009-71 1 3 0 25 37 1473 1.0 0.04093023255813953
table-0009-516 6 2 0 2338 961 520177 0.25 0.005188014461079679
table-0009-759 41 6 41 113 129 9302 0.5 2.4556533513879484
table-0009-54 6 5 0 17 27 2540 1.0 0.7406372275013974
table-0009-495 2 3 0 134 128 69968 1.0 0.03815503501569669
table-0009-665 25 7 37 392 560 7988 0.25 0.86852344869957
table-0009-352 1 3 0 43 76 2685 1.0 0.04065040650406504
table-0009-259 17 13 10 134 243 202793 0.1111111111111111 1.6905428091773922
table-0009-950 3 3 0 11 24 915 1.0 0.27287319422150885
table-0009-132 7 3 0 8 337 398 1.0 1.715953307392996
table-0009-204 5 6 0 0 0 0 0.0 445.0
table-0009-527 4 5 0 76 17 48939 0.5 0.009249129786176032
table-0009-589 11 5 0 359 290 6934 0.2 0.2021755438859715
table-0009-952 8 2 0 15 62 7776 0.3333333333333333 0.23947750362844702
table-0009-670 1 3 0 373 403 2771 1.0 0.12886597938144329
table-0009-907 4 6 4 110 186 84720 1.0 0.21497584541062803
table-0009-574 0 1 0 520 373 217484 0.3333333333333333 0.0
table-0009-966 6 5 0 331 290 176284 0.3333333333333333 0.0170412675018423
table-0009-553 27 8 22 72 118 265385 0.5 0.5009306654257795
table-0009-676 33 6 0 16 32 6758 0.3333333333333333 1.5146198830409356
