table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0301-485 1 3 0 8 16 673 1.0 0.29205607476635514
table-0301-137 1 2 1 8 10 582 1.0 0.04656862745098039
table-0301-488 5 6 0 302 178 4964 0.07142857142857142 0.1299005266237566
table-0301-401 18 6 9 21 236 1525 0.2 0.8011889035667107
table-0301-732 1 2 0 33 137 34187 0.1 0.09665871121718377
table-0301-304 1 3 0 34 94 12509 0.5 0.06978798586572438
table-0301-730 3 16 0 33 137 34187 0.1 0.23627684964200477
table-0301-346 23 4 0 87 137 1145 0.5 1.3341913341913343
table-0301-450 10 4 0 97 149 11517 0.3333333333333333 0.1822268326417704
table-0301-706 8 2 7 33 106 2076 0.25 0.056226765799256506
table-0301-317 20 2 0 6 33 528 1.0 2.3908794788273617
table-0301-180 10 3 0 209 106 269070 0.25 0.23922499011466983
table-0301-254 3 2 0 203 241 26117 0.3333333333333333 0.014258820248222006
table-0301-597 6 3 0 19 14 620 1.0 0.7628865979381443
table-0301-462 30 5 33 336 176 1498 1.0 1.4813144329896908
table-0301-549 2 5 4 24 33 264 1.0 0.44919786096256686
table-0301-953 9 4 0 12 20 2201 0.3333333333333333 0.1115492957746479
table-0301-686 9 4 9 359 479 295181 0.5 0.49707602339181284
table-0301-929 2 5 4 351 442 2836 0.14285714285714285 0.08665105386416862
table-0301-557 2 5 4 26 37 125 1.0 0.3275
table-0301-331 2 2 2 45 30 10837 0.5 0.014911746804625686
table-0301-556 2 5 4 31 39 1043 1.0 0.28817204301075267
table-0301-135 10 2 2 120 346 1316 0.3333333333333333 0.42396907216494845
table-0301-633 1 2 0 25 32 27617 1.0 0.0867942137190854
table-0301-668 7 4 7 359 479 295181 0.5 0.3684210526315789
table-0301-300 1 5 2 73 134 1900 1.0 0.04662088904951211
table-0301-877 1 1 0 35 27 9616 1.0 0.028985507246376812
table-0301-590 11 11 0 11 27 792 0.5 0.31997084548104954
table-0301-882 1 1 0 35 27 9616 1.0 0.027375201288244767
table-0301-787 2 2 2 43 54 1695 0.5 0.06902985074626866
table-0301-887 0 1 0 52 58 3740 0.3333333333333333 0.0
table-0301-399 2 3 0 272 300 5554 1.0 0.04434250764525994
table-0301-722 10 2 0 6 65 5291 1.0 0.13744793638773192
table-0301-505 4 7 0 217 169 3395 0.16666666666666666 0.08121374386434628
table-0301-474 1 2 0 113 143 2445 0.5 0.01981981981981982
table-0302-1000 12 7 10 99 207 2379 0.125 0.5848289064369466
table-0301-946 8 8 8 66 52 2405 0.043478260869565216 0.014322587175464346
table-0301-161 2 8 4 20 32 781 1.0 0.11940298507462686
table-0301-981 2 11 0 99 207 2379 0.125 0.01866475233309404
table-0301-174 4 4 0 381 351 34325 0.25 0.07808966342955967
table-0301-880 1 1 0 35 27 9616 1.0 0.033011272141706925
table-0301-386 9 4 0 6 46 652 1.0 0.8784810126582279
table-0301-546 4 5 8 37 55 1950 1.0 0.75
table-0301-636 1 2 0 25 32 27617 1.0 0.10452636490900606
table-0301-2 1 3 0 0 0 0 0.0 74.0
table-0301-823 8 5 0 209 408 1601 0.07142857142857142 0.18409490333919157
table-0301-56 21 3 0 99 937 179284 0.041666666666666664 0.43373493975903615
table-0301-31 31 3 0 99 937 179284 0.041666666666666664 0.5909090909090909
table-0301-735 11 3 5 33 137 34187 0.1 0.34725536992840095
table-0301-998 2 11 0 99 207 2379 0.125 0.021775544388609715
table-0301-70 31 3 0 99 937 179284 0.041666666666666664 0.5131434830230011
table-0301-483 1 3 0 27 44 4069 1.0 0.030303030303030304
table-0301-189 1 3 0 18 33 766 1.0 0.0452186805040771
table-0301-926 0 1 0 20 19 1296 1.0 0.0
table-0301-429 16 11 0 97 228 1964 0.2 0.13968815303005946
table-0301-685 24 4 18 359 479 295181 0.5 1.456140350877193
table-0301-130 6 2 0 189 217 92871 0.3333333333333333 0.017282735715603667
table-0301-232 12 10 0 108 117 1296 0.5 0.23174101855507304
table-0301-491 10 7 0 302 178 4964 0.07142857142857142 0.2755997659449971
table-0301-906 5 2 0 87 126 2738 0.2 0.2670299727520436
table-0301-337 18 3 0 132 197 3189 0.3333333333333333 0.5605479452054795
table-0301-348 45 6 45 68 137 38689 0.5 6.854120267260579
table-0301-146 0 0 0 104 185 1793 0.3333333333333333 0.0
table-0301-286 12 4 0 9 71 15183 1.0 4.6775956284153
table-0301-501 3 7 0 202 151 3040 0.2 0.1109433962264151
table-0301-230 6 2 0 781 740 152 1.0 0.014954395108750126
table-0301-176 8 7 2 78 210 550 0.2 0.464867617107943
table-0301-790 12 6 13 549 97 40659 1.0 0.8169596690796277
table-0301-561 2 5 2 24 33 133 1.0 0.6309523809523809
table-0301-502 3 7 0 202 151 3040 0.2 0.09735849056603774
table-0301-465 2 3 0 75 49 5341 1.0 0.09436555199267063
table-0301-528 14 10 0 239 295 1970 1.0 3.5958549222797926
table-0301-540 55 5 0 714 884 19705 0.125 1.0643313505177352
table-0301-353 9 5 6 11 294 336 1.0 1.6085626911314985
table-0301-843 1 3 0 324 596 508 1.0 0.012914827529834886
table-0301-918 0 1 0 22 33 4111 1.0 0.0
table-0301-623 14 7 12 1093 706 610883 0.25 0.030516991582151962
table-0301-777 3 2 0 14 21 5377 0.25 0.024890682811974436
table-0301-476 11 4 0 73 171 1953 0.25 0.8208048595292331
table-0301-960 10 4 0 1528 730 162 1.0 0.01805310545487869
table-0301-97 10 10 5 100 102 1364 0.5 0.13184245660881175
table-0301-607 52 3 0 38 58 1201 0.5 20.02654867256637
table-0301-229 1 3 1 14 11 1167 0.5 0.10920770877944326
table-0301-311 1 5 2 76 146 5091 1.0 0.03490645071209159
table-0301-75 1 3 1 42 67 15109 0.3333333333333333 0.052100840336134456
table-0301-492 11 4 0 302 178 4964 0.07142857142857142 0.6559391456992393
table-0301-28 29 3 0 99 937 179284 0.041666666666666664 0.484118291347207
table-0301-181 5 3 0 209 106 269070 0.25 0.09213127718465797
table-0301-935 6 4 6 66 52 2405 0.043478260869565216 0.012804291715167771
table-0301-96 3 3 0 48 43 6263 1.0 0.2222222222222222
table-0301-699 6 4 4 6 40 909 0.06666666666666667 0.061490683229813665
table-0301-340 2 6 0 132 197 3189 0.3333333333333333 0.10465753424657534
table-0301-88 3 3 0 41 46 22712 1.0 0.00184449932785194
table-0301-947 8 8 8 66 52 2405 0.043478260869565216 0.014474416721494002
