table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0875-698 0 1 0 215 439 228 1.0 0.0
table-0875-385 2 2 0 14 26 1057 0.3333333333333333 0.10130718954248366
table-0875-912 10 5 0 52 244 2555 0.0625 0.02612738261273826
table-0875-780 4 9 0 234 222 71439 0.3333333333333333 0.051040027967138614
table-0875-640 0 1 0 37 74 2887 1.0 0.0
table-0875-497 2 9 0 53 494 1362 0.05 0.056558363417569195
table-0875-744 57 6 0 63 149 1669 0.3333333333333333 1.3149580915538361
table-0875-441 44 6 0 135 110 39046 1.0 225.06158833063208
table-0875-542 4 6 0 34 274 6919 0.5 0.1062346185397867
table-0875-676 3 3 0 30 84 7701 0.14285714285714285 0.13009592326139088
table-0875-817 6 8 0 78 143 830 0.16666666666666666 0.2259684361549498
table-0875-996 5 4 0 204 544 1159 1.0 0.7937608318890814
table-0875-182 10 3 0 109 319 255933 0.08333333333333333 0.12323662496672877
table-0875-176 10 11 6 109 319 255933 0.08333333333333333 0.4072398190045249
table-0875-751 1 2 0 30 31 4671 1.0 0.03612334801762115
table-0875-833 1 2 0 8 15 674 1.0 0.025078369905956112
table-0875-815 1 2 0 18 70 2183 1.0 0.00633817215293396
table-0875-51 7 4 0 514 98 469843 0.2 0.06467443694680572
table-0875-682 5 1 1 18 40 1652 1.0 0.003914700731430926
table-0875-270 2 2 0 63 204 1660 0.3333333333333333 0.020569620253164556
table-0875-434 1 3 0 215 307 21203 0.06666666666666667 0.002989799507562434
table-0875-361 8 7 19 130 309 841 0.045454545454545456 0.26348387096774195
table-0875-186 16 6 12 61 37 1139 0.5 1.6404293381037567
table-0875-695 7 5 7 456 421 74082 0.09090909090909091 0.013939475695849633
table-0875-930 51 5 0 45 113 1483 0.5 66.93103448275862
table-0875-806 100 3 0 113 257 56526 0.5 30.38679245283019
table-0875-808 0 1 0 64 85 19725 1.0 0.0
table-0875-762 1 3 0 12 20 908 1.0 0.15919811320754718
table-0875-337 13 5 9 36 73 1607 0.25 0.8140929535232384
table-0875-318 1 3 0 95 80 28274 1.0 0.04378818737270876
table-0875-188 5 6 0 97 97 1269 0.3333333333333333 0.7487562189054726
table-0875-85 9 4 0 10720 1287 1937301 0.25 0.007593140510838718
table-0875-345 1 6 0 130 309 841 0.045454545454545456 0.012129032258064516
table-0875-724 10 3 0 9 178 2405 0.04 0.17393575346043352
table-0875-892 11 2 1 197 219 18100 0.16666666666666666 0.9087947882736156
table-0875-725 88 9 84 29 175 14817 1.0 4.200877785280216
table-0875-339 13 2 0 513 589 562334 0.25 0.019193175759729873
table-0875-902 6 3 0 153 172 28335 0.25 0.008718980549966466
table-0875-872 55 23 510 18 62 1728 0.07142857142857142 2.196987951807229
table-0875-203 22 10 0 137 246 1005 0.16666666666666666 1.7803379416282643
table-0875-208 15 2 0 43 92 2639 0.14285714285714285 0.2939841089670829
table-0875-728 3 12 0 175 110 36147 1.0 1.8172043010752688
table-0875-534 3 1 0 576 517 15300 0.08333333333333333 0.043606075453209214
table-0875-422 34 3 3 22 68 3333 1.0 1.4057239057239057
table-0875-114 1 15 0 9 44 967 0.3333333333333333 0.36089385474860336
table-0875-594 1 4 0 58 448 2908 0.037037037037037035 0.16777041942604856
table-0875-354 7 4 2 130 309 841 0.045454545454545456 0.05703225806451613
table-0875-450 4 2 4 33 62 5079 0.3333333333333333 0.011722838601632824
table-0875-601 9 4 0 58 448 2908 0.037037037037037035 2.108167770419426
table-0875-247 3 2 2 102 134 22230 0.3333333333333333 0.025052631578947368
table-0875-48 14 2 0 23 122 368 1.0 0.052011776251226695
table-0875-305 1 3 0 198 248 4212 0.06666666666666667 0.014936519790888723
table-0875-144 7 3 0 3159 780 738231 1.0 0.009446201248682397
table-0875-266 10 2 6 5 14 7468 1.0 0.4866220735785953
table-0875-325 22 6 0 29 62 969 0.3333333333333333 1.9086538461538463
table-0875-389 3 5 6 118 165 3707 1.0 0.09886411442995373
table-0875-101 32 4 0 127 194 33872 0.5 0.05962402683714159
table-0875-582 9 4 0 58 448 2908 0.037037037037037035 2.1280353200883004
table-0875-426 1 3 0 215 307 21203 0.06666666666666667 0.003693281744635948
table-0875-412 0 1 0 124 163 14525 0.07142857142857142 0.0
table-0875-604 3 4 0 58 448 2908 0.037037037037037035 0.8233995584988962
table-0875-118 0 1 0 25 61 2678 1.0 0.0
table-0875-424 1 3 0 215 307 21203 0.06666666666666667 0.0031656700668308124
table-0875-120 6 6 0 81 125 1265 0.2 0.6666666666666666
table-0875-397 7 3 0 18 39 5962 0.125 0.22833178005591798
table-0875-31 1 3 1 0 0 0 0.0 37.0
table-0875-154 67 5 0 168 1102 28265 0.07692307692307693 6.515527950310559
table-0875-583 18 4 0 58 448 2908 0.037037037037037035 4.231788079470198
table-0875-83 26 3 0 8 34 1168 0.5 0.808076422058185
table-0875-634 3 3 0 18 20 1666 1.0 0.7620041753653445
table-0875-259 4 3 0 105 152 32059 0.3333333333333333 0.022509471807443726
table-0875-711 4 3 0 9 178 2405 0.04 0.0733873073909637
table-0875-149 104 5 0 168 1102 28265 0.07692307692307693 8.192546583850932
table-0875-113 2 2 0 74 199 6461 0.2 0.00454589418705871
table-0875-875 15 2 0 18 62 1728 0.07142857142857142 0.19216867469879517
table-0875-617 4 3 0 60 172 1766 0.14285714285714285 0.5393258426966292
table-0875-916 5 5 15 52 244 2555 0.0625 0.02817294281729428
table-0875-853 1 3 0 11 12 971 1.0 0.13636363636363635
table-0875-210 4 2 0 43 92 2639 0.14285714285714285 0.08967082860385925
table-0875-471 19 6 17 96 36 7272 0.5 1.0049342105263157
table-0875-409 2 2 0 124 163 14525 0.07142857142857142 0.007898894154818325
table-0875-757 2 4 0 41 55 5358 0.5 0.022093387652773425
table-0875-836 1 2 1 11 29 2257 1.0 0.01539708265802269
table-0875-292 13 3 8 39 99 64300 0.5 0.10809694299091159
table-0875-950 5 6 0 134 86 2141 0.5 0.6748466257668712
table-0875-336 0 0 0 181 187 2956 0.5 0.0
table-0875-572 1 6 1 110 180 5987 0.5 0.05040823571175009
table-0875-500 2 9 0 53 494 1362 0.05 0.039711191335740074
table-0875-4 16 10 6 18 151 27409 0.2 0.11732537907034551
table-0875-381 4 8 0 162 234 4175 0.1111111111111111 0.16823406478578892
table-0875-867 19 23 125 18 62 1728 0.07142857142857142 0.9698795180722891
table-0875-443 100 3 0 114 250 84659 0.5 30.02358490566038
table-0875-842 9 3 2 291 360 17624 0.25 0.25683212493028446
table-0875-933 2 3 0 25 219 0 1.0 0.091
table-0875-228 8 17 0 691 430 28677 1.0 0.04158283031522468
table-0875-763 2 7 0 43 99 1087 1.0 0.0748587570621469
table-0875-951 3 3 0 165 169 3549 1.0 0.10861805201427843
table-0875-917 1 2 0 52 244 2555 0.0625 0.008089260808926082
table-0875-952 21 7 21 364 224 7222 0.25 6.409356725146199
table-0875-944 46 6 15 149 280 991 0.16666666666666666 4.797788309636651
