table_id rows cols nulls inlinks outlinks views table_imp table_fraction
table-0400-543 42 6 7 17 293 8239 0.04 3.091494845360825
table-0400-862 1 4 0 154 156 686 0.5 0.16193181818181818
table-0400-550 60 6 8 17 293 8239 0.04 4.585051546391752
table-0400-506 3 6 0 95 188 1351 0.1 0.19298245614035087
table-0400-186 6 6 0 59 84 11300 1.0 0.024
table-0400-636 6 4 0 140 110 1434 0.5 0.4005328596802842
table-0400-305 6 12 1 190 278 2518 1.0 0.2057335581787521
table-0400-244 2 5 2 194 226 854 0.14285714285714285 0.22118380062305296
table-0400-927 12 5 0 283 160 17573 0.5 0.08744813278008298
table-0400-18 1 3 0 6 10 881 1.0 0.4223826714801444
table-0400-940 2 2 0 52 148 29182 0.125 0.17199558985667035
table-0400-861 1 4 0 171 170 670 0.5 0.26570915619389585
table-0400-816 17 3 4 138 294 10869 1.0 0.22189349112426035
table-0400-438 2 3 0 411 377 16780 1.0 0.06877916973716532
table-0400-838 34 5 0 107 162 506 0.5 1.7587628865979381
table-0400-356 1 3 0 69 76 649 1.0 0.05645933014354067
table-0400-209 55 6 127 96 332 3085 0.125 10.735202492211839
table-0400-56 29 10 1 447 189 13177 1.0 0.06402788388082506
table-0400-696 9 4 3 26 287 949 1.0 0.44567757009345793
table-0400-9 1 3 0 10 11 1213 1.0 0.40441176470588236
table-0400-945 3 3 0 156 266 60982 1.0 0.08872333220453776
table-0400-546 24 6 6 17 293 8239 0.04 1.9188144329896908
table-0400-539 93 6 35 17 293 8239 0.04 7.939432989690721
table-0400-455 9 4 0 2052 657 154 1.0 0.011926206596683024
table-0400-58 3 4 1 149 63 101405 0.3333333333333333 0.03672713809700111
table-0400-698 7 4 0 144 127 42867 0.04 0.042540052832001095
table-0400-527 6 5 0 871 817 8036 0.16666666666666666 0.08231191885038039
table-0400-903 4 8 2 39 89 917 0.08333333333333333 0.2671118530884808
table-0401-1000 7 4 0 244 315 3327 0.05 0.04345301461337463
table-0400-111 10 4 10 262 533 921 0.047619047619047616 1.0534591194968554
table-0400-450 2 2 0 40 81 5493 0.5 0.04561101549053356
table-0400-690 3 5 3 185 187 721 0.25 0.7606490872210954
table-0400-105 10 4 10 262 533 921 0.047619047619047616 1.0471698113207548
table-0400-829 64 6 115 1149 1856 8753 0.1 2.6470058532192704
table-0400-28 1 3 0 23 43 1068 1.0 0.045934772622875514
table-0400-639 1 2 1 22 47 5509 1.0 0.014797507788161994
table-0400-458 9 4 0 2052 657 154 1.0 0.012392074041865955
table-0400-526 12 3 0 146 197 2890 0.25 0.034576888080072796
table-0400-185 4 2 0 29 45 2974 0.3333333333333333 0.06794948887552615
table-0400-611 11 4 0 1037 436 147966 0.5 0.04236391613771879
table-0400-650 7 6 0 189 370 363 1.0 0.09626243613874698
table-0400-282 25 5 12 337 437 10196 0.5 3.555977229601518
table-0400-80 3 3 0 10 38 14548 1.0 0.1669770328988206
table-0400-457 9 4 0 2052 657 154 1.0 0.01201938008571961
table-0400-395 3 4 4 211 94 10510 0.1 0.24129930394431554
table-0400-51 0 1 0 10 48 766 1.0 0.0
table-0400-366 5 3 0 17 43 22820 1.0 0.4826711749788673
table-0400-846 22 5 0 603 784 7711 0.1111111111111111 0.6402994791666666
table-0400-212 2 3 0 81 283 2709 1.0 0.27613412228796846
table-0400-294 25 5 13 337 436 12366 0.5 3.3548387096774195
table-0400-250 56 5 0 588 806 11085 0.1 1.5159961989230282
table-0400-727 4 4 1 181 178 606 0.16666666666666666 0.9278752436647173
table-0400-404 7 4 4 165 245 2014 1.0 0.5206812652068127
table-0400-934 8 7 0 21 110 5062 0.3333333333333333 0.0449404313074951
table-0400-485 22 18 226 58 99 466 0.5 2.2717190388170057
table-0400-615 7 2 0 38 208 1632 0.16666666666666666 0.027733394202236934
table-0400-479 3 5 0 552 501 26339 0.5 0.019074643335697958
table-0400-845 39 5 0 603 784 7711 0.1111111111111111 1.0911458333333333
table-0400-2 10 4 0 9 111 907 0.03225806451612903 0.050206327372764786
table-0400-349 1 3 0 69 77 648 1.0 0.042708333333333334
table-0400-268 4 9 4 22 19 975 0.16666666666666666 0.13649851632047477
table-0400-847 10 5 0 603 784 7711 0.1111111111111111 0.2890625
table-0400-393 5 5 0 31 84 4003 0.125 0.03893685457931268
table-0400-989 29 4 0 14 24 2960 0.25 0.5204225352112676
table-0400-464 2 2 0 14 34 1590 0.5 0.06718346253229975
table-0400-449 1 2 1 40 81 5493 0.5 0.016351118760757316
table-0400-854 32 4 32 9 88 1145 0.5 9.119469026548673
table-0400-809 30 5 0 107 156 684 0.5 2.1553985872855703
table-0400-121 5 3 0 42 51 970 0.5 0.6638655462184874
table-0400-807 1 3 1 47 55 6242 1.0 0.0037209302325581397
table-0400-905 4 9 2 39 89 917 0.08333333333333333 0.28213689482470783
table-0400-620 0 1 0 38 208 1632 0.16666666666666666 0.0
table-0400-388 30 4 0 31 84 4003 0.125 0.1442356526155409
table-0400-857 1 1 0 653 404 148275 1.0 0.0034873049862343226
table-0400-462 9 4 0 2052 657 154 1.0 0.012376545127026524
table-0400-4 7 4 4 150 146 139024 0.14285714285714285 0.11114594764069603
table-0400-672 6 2 0 112 154 3744 0.25 0.13743218806509946
table-0400-619 1 3 0 38 208 1632 0.16666666666666666 0.008445560374343757
table-0400-839 8 4 7 56 51 124175 0.3333333333333333 0.33613445378151263
table-0400-66 0 1 0 57 229 6385 1.0 0.0
table-0400-95 3 6 2 53 88 1464 0.5 0.49719101123595505
table-0400-687 8 3 0 35 162 3702 0.125 0.11689384551838083
table-0400-640 3 2 0 831 198 51862 0.5 0.010864555211694212
table-0400-320 2 2 0 285 162 95884 0.3333333333333333 0.006400787789266372
table-0400-189 25 5 12 337 576 7980 0.5 4.141791044776119
table-0400-941 22 4 16 52 148 29182 0.125 1.1510474090407938
table-0400-789 1 3 0 36 53 3633 0.25 0.021015067406819986
table-0400-16 1 3 0 6 7 569 1.0 1.0794701986754967
table-0400-296 24 3 3 46 88 481 0.5 2.6340425531914895
table-0400-869 396 2 2 159 241 6785 0.5 3.5628891656288917
table-0400-997 3 5 9 244 315 3327 0.05 0.008419626439562566
table-0400-664 6 5 0 28137 1457 3590670 0.25 0.001632036884033579
table-0400-170 1 2 0 0 0 0 0.0 33.0
table-0400-97 5 4 0 4 48 913 0.5 2.290909090909091
table-0400-589 6 4 5 210 192 3706 0.03333333333333333 0.05906761044666829
table-0400-222 14 4 0 208 229 942 0.09090909090909091 2.619047619047619
table-0400-118 10 4 10 262 533 921 0.047619047619047616 1.110062893081761
table-0400-29 36 4 51 622 305 60898 0.5 1.1301287208366855
table-0400-572 2 5 0 374 326 17064 0.3333333333333333 0.05605247465712582
table-0400-625 12 3 0 127 47 24642 0.5 0.10195412064570943
table-0400-717 9 6 4 51 91 1383 0.5 1.8470209339774557
table-0400-283 107 9 41 35 118 3560 0.2 3.40024805102764
table-0400-638 1 3 0 15 30 1378 1.0 0.3165735567970205
table-0400-137 8 3 0 162 373 147183 0.041666666666666664 0.015802961275626425
